GENE_ID	locusLine	bin_1_MOLP-8.jin.bam
2_MACS_peak_24619_lociStitched	chr9(.):19102335-19103366	1.4025
1_MACS_peak_24621_lociStitched	chr9(.):19126760-19128351	2.2959
1_MACS_peak_24622_lociStitched	chr9(.):19230612-19231344	2.2693
2_MACS_peak_24623_lociStitched	chr9(.):19379610-19380962	2.4609
1_MACS_peak_24625_lociStitched	chr9(.):19408959-19409421	1.7885
1_MACS_peak_24626_lociStitched	chr9(.):19664745-19664945	0.7663
2_MACS_peak_24627_lociStitched	chr9(.):20620795-20623188	1.8381
1_MACS_peak_24629_lociStitched	chr9(.):20658269-20659323	2.6173
2_MACS_peak_24630_lociStitched	chr9(.):20683601-20685085	1.8849
2_MACS_peak_24632_lociStitched	chr9(.):23850254-23851554	1.3105
1_MACS_peak_24634_lociStitched	chr9(.):24230178-24230411	0.6692
3_MACS_peak_24635_lociStitched	chr9(.):26529716-26531951	1.425
1_MACS_peak_24638_lociStitched	chr9(.):26892238-26892947	4.2372
1_MACS_peak_24639_lociStitched	chr9(.):26946632-26947640	4.0727
2_MACS_peak_24640_lociStitched	chr9(.):26955920-26956856	1.2852
3_MACS_peak_24642_lociStitched	chr9(.):27572897-27574224	1.8264
1_MACS_peak_24645_lociStitched	chr9(.):31347364-31347608	1.0092
1_MACS_peak_24646_lociStitched	chr9(.):32384651-32385187	2.1677
1_MACS_peak_24647_lociStitched	chr9(.):32525800-32526349	1.9385
3_MACS_peak_24648_lociStitched	chr9(.):32550317-32552876	2.064
2_MACS_peak_24651_lociStitched	chr9(.):32572513-32573539	1.9265
2_MACS_peak_24653_lociStitched	chr9(.):33001027-33002296	2.3174
2_MACS_peak_24655_lociStitched	chr9(.):33024257-33026102	2.5712
2_MACS_peak_24657_lociStitched	chr9(.):33076037-33077156	2.1022
1_MACS_peak_24659_lociStitched	chr9(.):33130774-33131109	1.1853
3_MACS_peak_24660_lociStitched	chr9(.):33158599-33159937	1.4138
2_MACS_peak_24663_lociStitched	chr9(.):33166604-33167985	1.8262
1_MACS_peak_24665_lociStitched	chr9(.):33202223-33202561	0.9213
2_MACS_peak_24666_lociStitched	chr9(.):33220374-33221898	2.061
2_MACS_peak_24668_lociStitched	chr9(.):33263667-33265702	1.9457
1_MACS_peak_24670_lociStitched	chr9(.):33289133-33291355	3.7733
1_MACS_peak_24671_lociStitched	chr9(.):33298256-33298694	1.0068
1_MACS_peak_24672_lociStitched	chr9(.):33446666-33447651	2.1938
2_MACS_peak_24673_lociStitched	chr9(.):33453770-33454957	1.1398
1_MACS_peak_24675_lociStitched	chr9(.):33473532-33473943	1.3612
1_MACS_peak_24676_lociStitched	chr9(.):33523660-33524207	1.7703
1_MACS_peak_24677_lociStitched	chr9(.):33816501-33818370	2.6288
2_MACS_peak_24678_lociStitched	chr9(.):33988166-33989644	1.9827
2_MACS_peak_24680_lociStitched	chr9(.):34048264-34049900	4.5309
1_MACS_peak_24682_lociStitched	chr9(.):34126029-34127392	2.6876
2_MACS_peak_24683_lociStitched	chr9(.):34178362-34179579	3.1115
2_MACS_peak_24685_lociStitched	chr9(.):34328738-34330205	1.7579
1_MACS_peak_24687_lociStitched	chr9(.):34457690-34458601	1.7965
1_MACS_peak_24688_lociStitched	chr9(.):34611483-34612239	2.0152
1_MACS_peak_24689_lociStitched	chr9(.):34620137-34620527	1.4836
1_MACS_peak_24690_lociStitched	chr9(.):34636857-34637756	2.0445
1_MACS_peak_24691_lociStitched	chr9(.):34646639-34647263	2.0243
1_MACS_peak_24692_lociStitched	chr9(.):34665510-34666040	2.0968
1_MACS_peak_24693_lociStitched	chr9(.):35071584-35072695	2.8685
1_MACS_peak_24694_lociStitched	chr9(.):35079097-35080075	2.901
1_MACS_peak_24695_lociStitched	chr9(.):35096151-35096685	3.031
2_MACS_peak_24696_lociStitched	chr9(.):35102320-35103506	1.8273
1_MACS_peak_24698_lociStitched	chr9(.):35115576-35115952	1.3216
1_MACS_peak_24699_lociStitched	chr9(.):35157639-35157956	1.4718
1_MACS_peak_24700_lociStitched	chr9(.):35158851-35159621	1.4488
1_MACS_peak_24701_lociStitched	chr9(.):35161874-35162423	1.6482
2_MACS_peak_24702_lociStitched	chr9(.):35657468-35658916	2.3947
1_MACS_peak_24704_lociStitched	chr9(.):35664783-35665295	1.8394
1_MACS_peak_24705_lociStitched	chr9(.):35690380-35691037	1.5846
1_MACS_peak_24706_lociStitched	chr9(.):35731713-35732075	2.0438
1_MACS_peak_24707_lociStitched	chr9(.):35732606-35733091	1.4263
2_MACS_peak_24708_lociStitched	chr9(.):35748960-35749793	1.4165
1_MACS_peak_24710_lociStitched	chr9(.):35756785-35757643	2.2104
1_MACS_peak_24711_lociStitched	chr9(.):35814246-35815400	3.0438
1_MACS_peak_24712_lociStitched	chr9(.):35829181-35829474	1.1676
1_MACS_peak_24713_lociStitched	chr9(.):35847923-35848354	1.8146
1_MACS_peak_24714_lociStitched	chr9(.):36036884-36037717	1.8623
2_MACS_peak_24715_lociStitched	chr9(.):36136111-36137380	1.4706
1_MACS_peak_24717_lociStitched	chr9(.):36151334-36152305	1.4196
2_MACS_peak_24718_lociStitched	chr9(.):36190500-36191516	2.2616
2_MACS_peak_24720_lociStitched	chr9(.):36257904-36259049	2.385
2_MACS_peak_24722_lociStitched	chr9(.):36400293-36401268	2.9557
2_MACS_peak_24724_lociStitched	chr9(.):36458179-36459059	1.279
1_MACS_peak_24726_lociStitched	chr9(.):36470647-36471129	1.3991
1_MACS_peak_24727_lociStitched	chr9(.):36486720-36487275	1.385
1_MACS_peak_24728_lociStitched	chr9(.):36487936-36488484	1.8043
2_MACS_peak_24729_lociStitched	chr9(.):36572403-36573917	1.6934
2_MACS_peak_24731_lociStitched	chr9(.):36765034-36766103	1.3814
1_MACS_peak_24733_lociStitched	chr9(.):37079842-37080680	2.9763
2_MACS_peak_24734_lociStitched	chr9(.):37119849-37121226	2.4325
1_MACS_peak_24736_lociStitched	chr9(.):37422140-37422885	1.2864
3_MACS_peak_24737_lociStitched	chr9(.):37464582-37467068	2.2541
1_MACS_peak_24740_lociStitched	chr9(.):37485898-37486548	2.6449
2_MACS_peak_24741_lociStitched	chr9(.):37575902-37576701	1.5876
1_MACS_peak_24743_lociStitched	chr9(.):37591911-37592600	2.5997
1_MACS_peak_24744_lociStitched	chr9(.):37753743-37754167	1.5309
1_MACS_peak_24745_lociStitched	chr9(.):37784407-37785493	2.5348
2_MACS_peak_24746_lociStitched	chr9(.):37800393-37801573	2.5887
2_MACS_peak_24748_lociStitched	chr9(.):37903229-37905147	2.1984
2_MACS_peak_24750_lociStitched	chr9(.):38068766-38069739	1.2979
2_MACS_peak_24752_lociStitched	chr9(.):38392309-38393335	2.4324
1_MACS_peak_24754_lociStitched	chr9(.):39464263-39464491	1.0489
1_MACS_peak_24755_lociStitched	chr9(.):41609181-41609465	0.8679
2_MACS_peak_24756_lociStitched	chr9(.):41954001-41955104	2.8548
1_MACS_peak_24758_lociStitched	chr9(.):42018954-42019736	2.9705
2_MACS_peak_24759_lociStitched	chr9(.):42251107-42252170	1.5274
1_MACS_peak_24761_lociStitched	chr9(.):43133881-43134178	1.1433
2_MACS_peak_24762_lociStitched	chr9(.):44118081-44118757	1.2904
1_MACS_peak_24764_lociStitched	chr9(.):44245386-44246055	1.9496
2_MACS_peak_24765_lociStitched	chr9(.):44325242-44326183	1.6729
1_MACS_peak_24767_lociStitched	chr9(.):44401779-44402412	2.8049
2_MACS_peak_24771_lociStitched	chr9(.):44989761-44990818	1.744
1_MACS_peak_24773_lociStitched	chr9(.):44991909-44994007	5.3517
1_MACS_peak_24774_lociStitched	chr9(.):45090099-45090502	1.6175
3_MACS_peak_24779_lociStitched	chr9(.):45727045-45729967	2.5896
1_MACS_peak_24782_lociStitched	chr9(.):45739793-45740038	0.9314
2_MACS_peak_24783_lociStitched	chr9(.):46112878-46113722	1.6181
1_MACS_peak_24785_lociStitched	chr9(.):46211110-46211659	2.0663
1_MACS_peak_24786_lociStitched	chr9(.):46292681-46293072	1.401
1_MACS_peak_24787_lociStitched	chr9(.):46391232-46391479	1.4344
1_MACS_peak_24788_lociStitched	chr9(.):46687122-46688140	2.1402
2_MACS_peak_24789_lociStitched	chr9(.):46763113-46764760	1.3739
2_MACS_peak_24791_lociStitched	chr9(.):46843596-46844757	2.5375
1_MACS_peak_24793_lociStitched	chr9(.):66457484-66458679	5.2602
1_MACS_peak_24795_lociStitched	chr9(.):66553262-66554326	2.3891
1_MACS_peak_24796_lociStitched	chr9(.):67701584-67701930	1.0855
1_MACS_peak_24798_lociStitched	chr9(.):67793663-67794527	2.5534
1_MACS_peak_24799_lociStitched	chr9(.):68377031-68378011	1.5279
1_MACS_peak_24800_lociStitched	chr9(.):68408541-68409088	3.1067
1_MACS_peak_24802_lociStitched	chr9(.):68454536-68456371	6.5254
1_MACS_peak_24803_lociStitched	chr9(.):68495790-68496247	2.2814
1_MACS_peak_24804_lociStitched	chr9(.):68725390-68727063	5.8251
1_MACS_peak_24805_lociStitched	chr9(.):69064731-69066087	6.8073
1_MACS_peak_24806_lociStitched	chr9(.):69261972-69262659	1.837
1_MACS_peak_24807_lociStitched	chr9(.):69267840-69268159	1.1416
1_MACS_peak_24808_lociStitched	chr9(.):70489422-70490234	2.3536
1_MACS_peak_24809_lociStitched	chr9(.):70495481-70495888	1.3176
2_MACS_peak_24810_lociStitched	chr9(.):70646050-70647034	1.2785
1_MACS_peak_24812_lociStitched	chr9(.):70856751-70857656	2.4628
1_MACS_peak_24813_lociStitched	chr9(.):71161535-71161986	1.5375
1_MACS_peak_24814_lociStitched	chr9(.):71267771-71268016	0.8056
3_MACS_peak_24815_lociStitched	chr9(.):71319360-71321356	1.5369
1_MACS_peak_24818_lociStitched	chr9(.):71394336-71395803	2.6301
1_MACS_peak_24819_lociStitched	chr9(.):71459107-71460782	2.1448
1_MACS_peak_24820_lociStitched	chr9(.):71530286-71530602	1.0942
1_MACS_peak_24821_lociStitched	chr9(.):71533133-71533423	1.0364
2_MACS_peak_24822_lociStitched	chr9(.):71547899-71549468	2.2329
1_MACS_peak_24824_lociStitched	chr9(.):71563115-71563562	1.2171
1_MACS_peak_24825_lociStitched	chr9(.):71564535-71565611	1.646
1_MACS_peak_24826_lociStitched	chr9(.):71594345-71595293	1.6604
1_MACS_peak_24827_lociStitched	chr9(.):71642051-71642408	1.093
2_MACS_peak_24828_lociStitched	chr9(.):71650662-71651994	1.9767
1_MACS_peak_24830_lociStitched	chr9(.):71788538-71789709	2.0672
2_MACS_peak_24831_lociStitched	chr9(.):72373955-72374942	2.4755
2_MACS_peak_24833_lociStitched	chr9(.):72663972-72664798	0.8072
2_MACS_peak_24835_lociStitched	chr9(.):72873032-72874505	2.376
1_MACS_peak_24837_lociStitched	chr9(.):73025921-73026578	1.5591
1_MACS_peak_24838_lociStitched	chr9(.):73027122-73029454	3.9112
1_MACS_peak_24839_lociStitched	chr9(.):73033216-73036323	4.2989
2_MACS_peak_24840_lociStitched	chr9(.):73967930-73969385	1.7177
1_MACS_peak_24842_lociStitched	chr9(.):74132768-74133047	0.8774
2_MACS_peak_24843_lociStitched	chr9(.):74382965-74383825	2.3723
3_MACS_peak_24845_lociStitched	chr9(.):74525076-74527742	1.5513
2_MACS_peak_24848_lociStitched	chr9(.):74978975-74981146	2.9063
1_MACS_peak_24850_lociStitched	chr9(.):77385771-77386053	1.447
1_MACS_peak_24851_lociStitched	chr9(.):77502014-77502400	1.2228
2_MACS_peak_24852_lociStitched	chr9(.):77566596-77567933	3.9482
2_MACS_peak_24854_lociStitched	chr9(.):77642285-77643362	2.3119
2_MACS_peak_24856_lociStitched	chr9(.):77702404-77703850	2.8032
2_MACS_peak_24858_lociStitched	chr9(.):78505501-78507174	2.3424
1_MACS_peak_24860_lociStitched	chr9(.):78726714-78726965	0.9179
1_MACS_peak_24861_lociStitched	chr9(.):79008641-79009434	2.2587
1_MACS_peak_24862_lociStitched	chr9(.):79792377-79793420	2.1852
2_MACS_peak_24863_lociStitched	chr9(.):80815981-80816563	1.0701
2_MACS_peak_24865_lociStitched	chr9(.):80850521-80851618	2.4394
2_MACS_peak_24867_lociStitched	chr9(.):80911452-80912934	2.6001
1_MACS_peak_24869_lociStitched	chr9(.):82184970-82186426	3.479
2_MACS_peak_24870_lociStitched	chr9(.):82187466-82188711	2.1901
1_MACS_peak_24872_lociStitched	chr9(.):82276768-82277038	1.0553
2_MACS_peak_24873_lociStitched	chr9(.):82278705-82279734	0.8915
2_MACS_peak_24875_lociStitched	chr9(.):84302956-84304351	1.3106
1_MACS_peak_24877_lociStitched	chr9(.):86237795-86238755	2.9639
1_MACS_peak_24878_lociStitched	chr9(.):86321851-86323767	3.9875
2_MACS_peak_24879_lociStitched	chr9(.):86431888-86433101	1.6984
1_MACS_peak_24881_lociStitched	chr9(.):86535734-86536463	2.4358
1_MACS_peak_24882_lociStitched	chr9(.):86571000-86572054	2.2581
2_MACS_peak_24883_lociStitched	chr9(.):86593977-86596707	3.8732
1_MACS_peak_24885_lociStitched	chr9(.):86738156-86738673	1.6551
1_MACS_peak_24886_lociStitched	chr9(.):86785366-86785675	0.9734
1_MACS_peak_24887_lociStitched	chr9(.):86845492-86845712	0.8251
2_MACS_peak_24888_lociStitched	chr9(.):88047168-88048703	1.4111
2_MACS_peak_24890_lociStitched	chr9(.):88356055-88357638	1.7674
2_MACS_peak_24892_lociStitched	chr9(.):88419780-88420982	2.1659
1_MACS_peak_24894_lociStitched	chr9(.):88555996-88556868	2.7865
2_MACS_peak_24895_lociStitched	chr9(.):88713622-88714880	2.0853
1_MACS_peak_24897_lociStitched	chr9(.):88896658-88898061	3.2842
4_MACS_peak_24898_lociStitched	chr9(.):88966708-88969910	1.478
1_MACS_peak_24902_lociStitched	chr9(.):89561669-89562675	1.9878
1_MACS_peak_24903_lociStitched	chr9(.):89656829-89657242	1.2724
1_MACS_peak_24904_lociStitched	chr9(.):90078821-90079064	0.7771
1_MACS_peak_24905_lociStitched	chr9(.):90110598-90111206	1.6512
2_MACS_peak_24906_lociStitched	chr9(.):90112773-90115169	2.3623
1_MACS_peak_24908_lociStitched	chr9(.):90115898-90116283	1.3529
1_MACS_peak_24909_lociStitched	chr9(.):90130901-90131216	0.9394
1_MACS_peak_24910_lociStitched	chr9(.):90524549-90524817	0.8853
2_MACS_peak_24911_lociStitched	chr9(.):90553378-90554194	1.7714
1_MACS_peak_24913_lociStitched	chr9(.):90554719-90555004	1.1106
1_MACS_peak_24914_lociStitched	chr9(.):90589465-90589830	1.3921
2_MACS_peak_24915_lociStitched	chr9(.):90690827-90692315	2.4738
2_MACS_peak_24917_lociStitched	chr9(.):90707545-90708508	1.8563
3_MACS_peak_24919_lociStitched	chr9(.):90727373-90730442	2.7368
2_MACS_peak_24922_lociStitched	chr9(.):91003310-91004322	1.1542
2_MACS_peak_24924_lociStitched	chr9(.):91925073-91926838	3.4611
3_MACS_peak_24926_lociStitched	chr9(.):91932922-91934916	2.4287
1_MACS_peak_24929_lociStitched	chr9(.):92020664-92020947	1.138
1_MACS_peak_24930_lociStitched	chr9(.):93220854-93221161	0.9548
1_MACS_peak_24931_lociStitched	chr9(.):93314743-93315003	1.1837
1_MACS_peak_24932_lociStitched	chr9(.):93321055-93321822	3.8641
1_MACS_peak_24933_lociStitched	chr9(.):93683302-93683813	1.5112
2_MACS_peak_24934_lociStitched	chr9(.):93684981-93687440	2.453
1_MACS_peak_24936_lociStitched	chr9(.):93704103-93704481	1.4234
2_MACS_peak_24937_lociStitched	chr9(.):93704986-93705960	1.7148
1_MACS_peak_24939_lociStitched	chr9(.):93734700-93734954	1.1069
2_MACS_peak_24940_lociStitched	chr9(.):93796718-93797987	1.3259
1_MACS_peak_24942_lociStitched	chr9(.):93913048-93913297	0.9707
2_MACS_peak_24943_lociStitched	chr9(.):93955308-93956576	1.52
1_MACS_peak_24945_lociStitched	chr9(.):94123631-94124236	4.2349
3_MACS_peak_24946_lociStitched	chr9(.):94185007-94187530	2.2828
2_MACS_peak_24949_lociStitched	chr9(.):94572264-94573789	2.0249
2_MACS_peak_24951_lociStitched	chr9(.):94636217-94637169	1.0823
1_MACS_peak_24953_lociStitched	chr9(.):94668414-94668734	0.9815
2_MACS_peak_24954_lociStitched	chr9(.):94712229-94713012	1.2234
2_MACS_peak_24956_lociStitched	chr9(.):94877174-94878182	2.3805
1_MACS_peak_24958_lociStitched	chr9(.):94951517-94951786	1.0464
1_MACS_peak_24959_lociStitched	chr9(.):95054751-95055069	0.995
2_MACS_peak_24960_lociStitched	chr9(.):95055683-95056443	1.4874
1_MACS_peak_24962_lociStitched	chr9(.):95087137-95088776	4.3006
2_MACS_peak_24963_lociStitched	chr9(.):95431611-95433085	1.9825
2_MACS_peak_24965_lociStitched	chr9(.):95525956-95527883	2.5885
1_MACS_peak_24967_lociStitched	chr9(.):95639762-95640418	2.1246
1_MACS_peak_24968_lociStitched	chr9(.):95716648-95717075	1.4757
1_MACS_peak_24969_lociStitched	chr9(.):95726104-95727763	2.1862
1_MACS_peak_24970_lociStitched	chr9(.):95854904-95855225	1.0243
3_MACS_peak_24971_lociStitched	chr9(.):95855881-95858909	2.717
1_MACS_peak_24974_lociStitched	chr9(.):95896076-95896440	1.2522
3_MACS_peak_24975_lociStitched	chr9(.):96213040-96215739	2.3961
1_MACS_peak_24978_lociStitched	chr9(.):96267492-96267755	0.9253
1_MACS_peak_24979_lociStitched	chr9(.):96328996-96329812	2.0152
4_MACS_peak_24980_lociStitched	chr9(.):96338003-96340000	1.2016
1_MACS_peak_24984_lociStitched	chr9(.):96674321-96674748	1.7433
1_MACS_peak_24985_lociStitched	chr9(.):96716171-96717145	1.5901
2_MACS_peak_24986_lociStitched	chr9(.):96792367-96793507	2.3209
2_MACS_peak_24988_lociStitched	chr9(.):96928423-96929640	3.7024
1_MACS_peak_24990_lociStitched	chr9(.):97021628-97022174	2.0082
2_MACS_peak_24991_lociStitched	chr9(.):97136663-97137493	1.4099
1_MACS_peak_24993_lociStitched	chr9(.):97316773-97317262	1.6077
1_MACS_peak_24994_lociStitched	chr9(.):97365880-97366192	1.1594
5_MACS_peak_24995_lociStitched	chr9(.):97366783-97371222	1.7431
2_MACS_peak_25000_lociStitched	chr9(.):97378020-97379098	1.4268
2_MACS_peak_25002_lociStitched	chr9(.):97417986-97418688	1.6028
1_MACS_peak_25004_lociStitched	chr9(.):97488956-97489492	2.4714
3_MACS_peak_25005_lociStitched	chr9(.):97684240-97685702	1.341
2_MACS_peak_25008_lociStitched	chr9(.):98079035-98080393	2.9144
3_MACS_peak_25010_lociStitched	chr9(.):98188368-98189800	1.5162
3_MACS_peak_25013_lociStitched	chr9(.):98223880-98226706	2.4697
1_MACS_peak_25016_lociStitched	chr9(.):98256406-98256844	1.5234
1_MACS_peak_25017_lociStitched	chr9(.):98266677-98266873	0.9584
8_MACS_peak_25018_lociStitched	chr9(.):98268219-98275025	2.3166
2_MACS_peak_25026_lociStitched	chr9(.):98277984-98278982	1.4076
1_MACS_peak_25028_lociStitched	chr9(.):98637154-98638664	3.7745
2_MACS_peak_25029_lociStitched	chr9(.):98897809-98899314	1.1546
1_MACS_peak_25031_lociStitched	chr9(.):98899851-98900816	2.9648
3_MACS_peak_25032_lociStitched	chr9(.):98912083-98913812	1.61
1_MACS_peak_25035_lociStitched	chr9(.):98980156-98980544	1.3259
2_MACS_peak_25036_lociStitched	chr9(.):99179176-99181733	3.6805
1_MACS_peak_25038_lociStitched	chr9(.):99212787-99213384	1.4279
1_MACS_peak_25039_lociStitched	chr9(.):99317199-99318320	2.1829
1_MACS_peak_25040_lociStitched	chr9(.):99319318-99319646	1.1559
1_MACS_peak_25041_lociStitched	chr9(.):99328826-99329744	1.9168
2_MACS_peak_25042_lociStitched	chr9(.):99416904-99417550	1.4609
2_MACS_peak_25044_lociStitched	chr9(.):99539854-99541186	1.9245
1_MACS_peak_25046_lociStitched	chr9(.):99616411-99616751	1.3331
1_MACS_peak_25047_lociStitched	chr9(.):99774931-99776067	1.7927
1_MACS_peak_25048_lociStitched	chr9(.):99800905-99801335	1.4943
1_MACS_peak_25049_lociStitched	chr9(.):99984026-99984737	2.0813
2_MACS_peak_25050_lociStitched	chr9(.):99999527-100001022	2.2437
1_MACS_peak_25052_lociStitched	chr9(.):100033745-100034031	1.1168
1_MACS_peak_25053_lociStitched	chr9(.):100389440-100389695	0.8766
1_MACS_peak_25054_lociStitched	chr9(.):100394587-100396722	2.8751
1_MACS_peak_25055_lociStitched	chr9(.):100459020-100459696	2.746
1_MACS_peak_25056_lociStitched	chr9(.):100466177-100466652	1.3819
1_MACS_peak_25057_lociStitched	chr9(.):100684191-100685338	3.0651
2_MACS_peak_25058_lociStitched	chr9(.):100744873-100747904	3.9249
2_MACS_peak_25060_lociStitched	chr9(.):100807175-100808448	1.6465
1_MACS_peak_25062_lociStitched	chr9(.):100818916-100819647	3.4231
1_MACS_peak_25063_lociStitched	chr9(.):100880438-100881667	1.9565
1_MACS_peak_25064_lociStitched	chr9(.):101018011-101018794	2.3886
1_MACS_peak_25065_lociStitched	chr9(.):101254129-101254390	1.0199
1_MACS_peak_25066_lociStitched	chr9(.):101558344-101558601	1.3187
1_MACS_peak_25067_lociStitched	chr9(.):101867770-101868036	0.8378
1_MACS_peak_25068_lociStitched	chr9(.):101983595-101985579	3.725
4_MACS_peak_25069_lociStitched	chr9(.):102581462-102584676	2.3584
1_MACS_peak_25073_lociStitched	chr9(.):102668897-102669731	3.3716
2_MACS_peak_25074_lociStitched	chr9(.):102860564-102862328	2.1713
1_MACS_peak_25076_lociStitched	chr9(.):103114452-103115600	2.5068
1_MACS_peak_25077_lociStitched	chr9(.):103189808-103190126	1.0493
1_MACS_peak_25078_lociStitched	chr9(.):103235761-103236502	1.5002
2_MACS_peak_25079_lociStitched	chr9(.):103316519-103318628	2.0266
2_MACS_peak_25081_lociStitched	chr9(.):104159950-104161549	1.4702
2_MACS_peak_25083_lociStitched	chr9(.):104295737-104296579	2.0854
3_MACS_peak_25085_lociStitched	chr9(.):106855872-106857196	2.3423
1_MACS_peak_25088_lociStitched	chr9(.):107509647-107511345	2.2988
1_MACS_peak_25089_lociStitched	chr9(.):107526018-107527273	2.7714
1_MACS_peak_25090_lociStitched	chr9(.):107689847-107690202	1.2
1_MACS_peak_25091_lociStitched	chr9(.):107730507-107731422	1.8811
3_MACS_peak_25092_lociStitched	chr9(.):107752852-107754536	2.5686
1_MACS_peak_25095_lociStitched	chr9(.):107826203-107826905	1.4971
2_MACS_peak_25096_lociStitched	chr9(.):108006193-108010334	3.6071
1_MACS_peak_25098_lociStitched	chr9(.):108016595-108017015	1.3098
2_MACS_peak_25099_lociStitched	chr9(.):108018192-108023922	3.5257
1_MACS_peak_25101_lociStitched	chr9(.):108282058-108282380	2.0963
1_MACS_peak_25102_lociStitched	chr9(.):108320431-108320678	1.219
1_MACS_peak_25103_lociStitched	chr9(.):108456818-108457549	1.2435
1_MACS_peak_25104_lociStitched	chr9(.):108545000-108545422	1.5896
1_MACS_peak_25105_lociStitched	chr9(.):109626280-109626819	1.4292
2_MACS_peak_25106_lociStitched	chr9(.):110044956-110046418	3.7171
1_MACS_peak_25108_lociStitched	chr9(.):111695743-111696623	1.9254
1_MACS_peak_25109_lociStitched	chr9(.):111774674-111775819	2.7306
2_MACS_peak_25110_lociStitched	chr9(.):111881004-111882223	1.8234
1_MACS_peak_25112_lociStitched	chr9(.):112543135-112543459	1.0822
1_MACS_peak_25113_lociStitched	chr9(.):112580016-112580347	1.0349
1_MACS_peak_25114_lociStitched	chr9(.):112580896-112581161	1.0685
1_MACS_peak_25115_lociStitched	chr9(.):112582598-112583216	1.4945
2_MACS_peak_25116_lociStitched	chr9(.):112655261-112656167	1.3175
1_MACS_peak_25118_lociStitched	chr9(.):112657529-112657999	1.5664
1_MACS_peak_25119_lociStitched	chr9(.):112679686-112681691	2.4148
1_MACS_peak_25120_lociStitched	chr9(.):112713508-112713970	1.185
3_MACS_peak_25121_lociStitched	chr9(.):112810211-112812304	1.3545
2_MACS_peak_25124_lociStitched	chr9(.):112843269-112844309	1.4922
2_MACS_peak_25126_lociStitched	chr9(.):112863421-112865802	1.6525
2_MACS_peak_25128_lociStitched	chr9(.):112905111-112906823	2.5202
1_MACS_peak_25130_lociStitched	chr9(.):112907422-112907712	0.9848
1_MACS_peak_25131_lociStitched	chr9(.):112908417-112908839	1.218
1_MACS_peak_25132_lociStitched	chr9(.):112910902-112911722	1.6307
2_MACS_peak_25133_lociStitched	chr9(.):113017351-113020083	2.6834
1_MACS_peak_25135_lociStitched	chr9(.):114245048-114245816	1.8485
1_MACS_peak_25136_lociStitched	chr9(.):114246354-114247089	2.0005
1_MACS_peak_25137_lociStitched	chr9(.):114393587-114394385	2.7917
1_MACS_peak_25138_lociStitched	chr9(.):114424138-114424522	1.439
2_MACS_peak_25139_lociStitched	chr9(.):114658627-114659927	1.6744
1_MACS_peak_25141_lociStitched	chr9(.):114689225-114689490	0.989
1_MACS_peak_25142_lociStitched	chr9(.):114774249-114774801	1.5724
2_MACS_peak_25143_lociStitched	chr9(.):114782696-114783756	0.8354
2_MACS_peak_25145_lociStitched	chr9(.):115095140-115096566	2.3256
3_MACS_peak_25147_lociStitched	chr9(.):115141162-115142905	2.3273
2_MACS_peak_25150_lociStitched	chr9(.):115248490-115249660	1.7246
1_MACS_peak_25152_lociStitched	chr9(.):115479812-115480442	2.0682
2_MACS_peak_25153_lociStitched	chr9(.):115512513-115513937	1.6202
1_MACS_peak_25155_lociStitched	chr9(.):115818686-115819055	1.4939
1_MACS_peak_25156_lociStitched	chr9(.):115913314-115913695	1.4634
2_MACS_peak_25157_lociStitched	chr9(.):115982943-115984268	2.0283
1_MACS_peak_25159_lociStitched	chr9(.):116037923-116038516	3.0316
1_MACS_peak_25160_lociStitched	chr9(.):116102203-116102566	1.129
1_MACS_peak_25161_lociStitched	chr9(.):116136063-116136346	0.9379
1_MACS_peak_25162_lociStitched	chr9(.):116163130-116163690	2.2871
1_MACS_peak_25163_lociStitched	chr9(.):116172086-116173339	3.8535
2_MACS_peak_25164_lociStitched	chr9(.):116284934-116286575	1.2628
2_MACS_peak_25166_lociStitched	chr9(.):117129415-117130684	1.4889
2_MACS_peak_25168_lociStitched	chr9(.):117146991-117150823	3.0665
2_MACS_peak_25170_lociStitched	chr9(.):117159989-117160786	2.0944
1_MACS_peak_25172_lociStitched	chr9(.):117263939-117265142	1.7424
1_MACS_peak_25173_lociStitched	chr9(.):117266405-117267831	2.4894
2_MACS_peak_25174_lociStitched	chr9(.):117349499-117350813	2.4466
1_MACS_peak_25176_lociStitched	chr9(.):117353122-117353560	1.6403
2_MACS_peak_25177_lociStitched	chr9(.):117373208-117374413	2.3336
1_MACS_peak_25179_lociStitched	chr9(.):119449503-119450156	1.5413
2_MACS_peak_25180_lociStitched	chr9(.):123341713-123342960	2.4364
1_MACS_peak_25182_lociStitched	chr9(.):123345984-123346270	0.9141
2_MACS_peak_25183_lociStitched	chr9(.):123476553-123477410	1.2307
1_MACS_peak_25185_lociStitched	chr9(.):123555129-123556118	2.6919
1_MACS_peak_25186_lociStitched	chr9(.):123604719-123606533	4.154
1_MACS_peak_25187_lociStitched	chr9(.):123637823-123640370	3.8291
2_MACS_peak_25188_lociStitched	chr9(.):123652612-123656175	2.3151
1_MACS_peak_25190_lociStitched	chr9(.):123658802-123659632	2.4504
1_MACS_peak_25191_lociStitched	chr9(.):123690844-123691828	2.0299
1_MACS_peak_25192_lociStitched	chr9(.):123697670-123698023	1.4611
1_MACS_peak_25193_lociStitched	chr9(.):123836598-123837952	4.1361
2_MACS_peak_25194_lociStitched	chr9(.):123963339-123964741	2.5248
