#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
1_MACS_peak_11497_lociStitched	chr17	39367850	39368906	1	1057	601.392	144.5664	21666	0
1_MACS_peak_2861_lociStitched	chr1	248100157	248101210	1	1054	872.5158	190.6983	21667	0
1_MACS_peak_25161_lociStitched	chr7	20350291	20351348	1	1058	587.3749	250.0862	21668	0
1_MACS_peak_22888_lociStitched	chr5	153763942	153764999	1	1058	501.8636	178.633	21669	0
1_MACS_peak_3082_lociStitched	chr10	18689199	18690256	1	1058	450.3877	133.2877	21670	0
1_MACS_peak_18927_lociStitched	chr3	56806913	56807970	1	1058	453.6644	150.6225	21671	0
1_MACS_peak_29049_lociStitched	chrX	7572429	7573484	1	1056	593.0155	82.8175	21672	0
1_MACS_peak_5309_lociStitched	chr11	102514277	102515334	1	1058	457.1525	173.348	21673	0
1_MACS_peak_15515_lociStitched	chr2	150733979	150735035	1	1057	544.2624	149.3184	21674	0
1_MACS_peak_20843_lociStitched	chr4	84177124	84178178	1	1055	717.774	145.452	21675	0
1_MACS_peak_3848_lociStitched	chr10	100227159	100228212	1	1054	860.4063	229.6593	21676	0
1_MACS_peak_845_lociStitched	chr1	52082507	52083552	1	1046	1134.243	101.156	21677	0
1_MACS_peak_21669_lociStitched	chr5	6582827	6583883	1	1057	425.4624	80.0448	21678	0
1_MACS_peak_8805_lociStitched	chr15	33537272	33538327	1	1056	569.7	126.389	21679	0
1_MACS_peak_12396_lociStitched	chr18	10391436	10392490	1	1055	647.5776	130.696	21680	0
1_MACS_peak_18330_lociStitched	chr3	6886282	6887336	1	1055	603.2042	94.333	21681	0
1_MACS_peak_13951_lociStitched	chr19	52674184	52675239	1	1056	550.077	177.1345	21682	0
1_MACS_peak_11847_lociStitched	chr17	57311744	57312798	1	1055	604.7852	130.8014	21683	0
1_MACS_peak_29646_lociStitched	chrX	96818069	96819123	1	1055	603.2042	130.0636	21684	0
1_MACS_peak_3347_lociStitched	chr10	52272533	52273588	1	1056	551.765	192.854	21685	0
1_MACS_peak_13946_lociStitched	chr19	52489408	52490462	1	1055	629.5542	167.586	21686	0
1_MACS_peak_3016_lociStitched	chr10	13157629	13158684	1	1056	531.298	177.451	21687	0
1_MACS_peak_9969_lociStitched	chr16	11754759	11755812	1	1054	594.945	64.6542	21688	0
1_MACS_peak_19748_lociStitched	chr3	158564585	158565639	1	1055	714.1904	275.8318	21689	0
1_MACS_peak_14795_lociStitched	chr2	69390000	69391054	1	1055	561.3604	130.4852	21690	0
1_MACS_peak_10721_lociStitched	chr16	82203159	82204202	1	1044	1165.7611	108.9935	21691	0
1_MACS_peak_14063_lociStitched	chr19	58873463	58874516	1	1054	573.4638	78.0273	21692	0
1_MACS_peak_6526_lociStitched	chr12	67948539	67949593	1	1055	499.069	129.7474	21693	0
1_MACS_peak_5706_lociStitched	chr12	2358161	2359207	1	1047	1034.1802	131.273	21694	0
1_MACS_peak_13605_lociStitched	chr19	38893398	38894440	1	1043	1255.7142	182.871	21695	0
1_MACS_peak_29698_lociStitched	chrX	106242326	106243380	1	1055	397.5688	62.186	21696	0
1_MACS_peak_29737_lociStitched	chrX	112083872	112084925	1	1054	526.0788	108.5643	21697	0
1_MACS_peak_18600_lociStitched	chr3	36484253	36485305	1	1053	707.7856	203.1412	21698	0
1_MACS_peak_19771_lociStitched	chr3	160388552	160389604	1	1053	759.9648	256.4776	21699	0
1_MACS_peak_24497_lociStitched	chr6	119040330	119041383	1	1054	478.5885	95.4018	21700	0
1_MACS_peak_13899_lociStitched	chr19	49653109	49654162	1	1054	546.6123	163.4256	21701	0
1_MACS_peak_269_lociStitched	chr1	21022754	21023804	1	1051	798.42	170.415	21702	0
1_MACS_peak_29528_lociStitched	chrX	70856404	70857456	1	1053	522.2128	62.9096	21703	0
1_MACS_peak_22924_lociStitched	chr5	156709998	156711051	1	1054	566.6193	215.3385	21704	0
1_MACS_peak_26180_lociStitched	chr7	123884271	123885324	1	1054	586.2051	273.6747	21705	0
1_MACS_peak_3166_lociStitched	chr10	27541221	27542268	1	1048	880.527	101.7684	21706	0
1_MACS_peak_24595_lociStitched	chr6	132267172	132268220	1	1049	853.8056	132.4672	21707	0
1_MACS_peak_24003_lociStitched	chr6	53516036	53517088	1	1053	571.236	182.4168	21708	0
1_MACS_peak_17048_lociStitched	chr20	48692835	48693886	1	1052	627.0266	153.7613	21709	0
1_MACS_peak_5890_lociStitched	chr12	12788194	12789244	1	1051	662.97	110.67	21710	0
1_MACS_peak_17824_lociStitched	chr22	28273290	28274341	1	1052	629.8643	162.905	21711	0
1_MACS_peak_20467_lociStitched	chr4	33513530	33514581	1	1052	616.7268	155.9684	21712	0
1_MACS_peak_13825_lociStitched	chr19	46687982	46689034	1	1053	466.7724	119.1916	21713	0
1_MACS_peak_28917_lociStitched	chr9	136423151	136424202	1	1052	550.5138	101.1062	21714	0
1_MACS_peak_7489_lociStitched	chr13	49152683	49153733	1	1051	691.53	156.03	21715	0
1_MACS_peak_23738_lociStitched	chr6	34163805	34164856	1	1052	581.6234	133.3719	21716	0
1_MACS_peak_27244_lociStitched	chr8	84859894	84860943	1	1050	698.634	89.6895	21717	0
1_MACS_peak_15342_lociStitched	chr2	120331546	120332597	1	1052	630.3898	190.3361	21718	0
1_MACS_peak_12716_lociStitched	chr18	52947120	52948172	1	1053	436.2644	119.928	21719	0
1_MACS_peak_28214_lociStitched	chr9	71597711	71598761	1	1051	697.725	182.595	21720	0
1_MACS_peak_7270_lociStitched	chr13	23148597	23149642	1	1046	870.067	50.8915	21721	0
1_MACS_peak_9710_lociStitched	chr15	99630074	99631123	1	1050	695.9066	133.7475	21722	0
1_MACS_peak_21206_lociStitched	chr4	134109477	134110518	1	1042	1174.6644	176.6577	21723	0
1_MACS_peak_14383_lociStitched	chr2	32980934	32981985	1	1052	518.0379	155.2327	21724	0
1_MACS_peak_2219_lociStitched	chr1	195562868	195563918	1	1051	699.405	236.04	21725	0
1_MACS_peak_942_lociStitched	chr1	61885331	61886381	1	1051	636.09	176.4	21726	0
1_MACS_peak_13598_lociStitched	chr19	38548692	38549742	1	1051	546.21	96.915	21727	0
1_MACS_peak_27120_lociStitched	chr8	67940319	67941369	1	1051	689.745	253.68	21728	0
1_MACS_peak_10153_lociStitched	chr16	27265456	27266496	1	1041	1161.368	141.96	21729	0
1_MACS_peak_7172_lociStitched	chr12	127410641	127411690	1	1050	647.7575	126.7192	21730	0
1_MACS_peak_21485_lociStitched	chr4	180910766	180911816	1	1051	604.275	177.555	21731	0
1_MACS_peak_21332_lociStitched	chr4	153248589	153249639	1	1051	693.315	273.21	21732	0
1_MACS_peak_19867_lociStitched	chr3	173449823	173450872	1	1050	742.4822	239.0671	21733	0
1_MACS_peak_20418_lociStitched	chr4	24119445	24120495	1	1051	584.535	176.82	21734	0
1_MACS_peak_19295_lociStitched	chr3	118245817	118246867	1	1051	537.495	132.51	21735	0
1_MACS_peak_18224_lociStitched	chr22	47310671	47311721	1	1051	622.86	220.71	21736	0
1_MACS_peak_19533_lociStitched	chr3	135218607	135219657	1	1051	580.125	199.08	21737	0
1_MACS_peak_16252_lociStitched	chr2	231467178	231468223	1	1046	813.846	70.851	21738	0
1_MACS_peak_29799_lociStitched	chrX	121946988	121948037	1	1050	530.6891	77.5211	21739	0
1_MACS_peak_19213_lociStitched	chr3	108800305	108801354	1	1050	739.3352	295.6082	21740	0
1_MACS_peak_4330_lociStitched	chr11	8891747	8892797	1	1051	469.875	140.07	21741	0
1_MACS_peak_7797_lociStitched	chr13	111814136	111815186	1	1051	469.035	169.47	21742	0
1_MACS_peak_28569_lociStitched	chr9	112783846	112784889	1	1044	1019.011	193.3722	21743	0
1_MACS_peak_5957_lociStitched	chr12	20000039	20001086	1	1048	702.4323	122.6037	21744	0
1_MACS_peak_7684_lociStitched	chr13	93495667	93496715	1	1049	728.36	239.8872	21745	0
1_MACS_peak_16701_lociStitched	chr20	25731104	25732147	1	1044	1013.3788	198.9001	21746	0
1_MACS_peak_28759_lociStitched	chr9	129687816	129688865	1	1050	555.2357	208.0167	21747	0
1_MACS_peak_26179_lociStitched	chr7	123847686	123848732	1	1047	754.5844	149.2642	21748	0
1_MACS_peak_19788_lociStitched	chr3	165894395	165895442	1	1048	656.5737	141.5544	21749	0
1_MACS_peak_26458_lociStitched	chr7	150521336	150522320	1	985	2652.6672	313.9944	21750	0
1_MACS_peak_12346_lociStitched	chr18	5309794	5310842	1	1049	576.5048	176.3784	21751	0
1_MACS_peak_19423_lociStitched	chr3	127266434	127267478	1	1045	785.9232	107.1144	21752	0
1_MACS_peak_27238_lociStitched	chr8	82707174	82708221	1	1048	507.0621	59.2602	21753	0
1_MACS_peak_28903_lociStitched	chr9	135753234	135754277	1	1044	784.336	79.268	21754	0
1_MACS_peak_10307_lociStitched	chr16	34429125	34430171	1	1047	603.8558	121.5452	21755	0
1_MACS_peak_5086_lociStitched	chr11	74494048	74495094	1	1047	663.3732	200.6228	21756	0
1_MACS_peak_25578_lociStitched	chr7	65677143	65678190	1	1048	475.2333	131.0844	21757	0
1_MACS_peak_11161_lociStitched	chr17	19366315	19367362	1	1048	511.1454	193.4856	21758	0
1_MACS_peak_7350_lociStitched	chr13	32822412	32823457	1	1046	626.6865	110.352	21759	0
1_MACS_peak_1167_lociStitched	chr1	90017861	90018906	1	1046	646.646	146.6135	21760	0
1_MACS_peak_24646_lociStitched	chr6	135785514	135786560	1	1047	586.9106	182.9454	21761	0
1_MACS_peak_280_lociStitched	chr1	22099682	22100727	1	1046	628.463	134.2825	21762	0
1_MACS_peak_27454_lociStitched	chr8	117661892	117662936	1	1045	789.0552	226.2348	21763	0
1_MACS_peak_1057_lociStitched	chr1	76080860	76081905	1	1046	534.7265	74.0905	21764	0
1_MACS_peak_25261_lociStitched	chr7	28893281	28894326	1	1046	648.8405	194.6835	21765	0
1_MACS_peak_17243_lociStitched	chr21	9674885	9675931	1	1047	551.9742	242.149	21766	0
1_MACS_peak_27356_lociStitched	chr8	102015645	102016685	1	1041	821.704	51.792	21767	0
1_MACS_peak_6368_lociStitched	chr12	56039735	56040765	1	1031	1434.584	237.106	21768	0
1_MACS_peak_3822_lociStitched	chr10	98796978	98798023	1	1046	561.8965	162.7065	21769	0
1_MACS_peak_7175_lociStitched	chr12	127567559	127568604	1	1046	500.4505	104.8135	21770	0
1_MACS_peak_3746_lociStitched	chr10	92483001	92484046	1	1046	472.34	92.587	21771	0
1_MACS_peak_3399_lociStitched	chr10	61121655	61122699	1	1045	688.6224	214.6464	21772	0
1_MACS_peak_12406_lociStitched	chr18	11576822	11577866	1	1045	647.5932	182.9088	21773	0
1_MACS_peak_1666_lociStitched	chr1	153316033	153317078	1	1046	593.142	250.382	21774	0
1_MACS_peak_22719_lociStitched	chr5	140904266	140905310	1	1045	612.5148	181.656	21775	0
1_MACS_peak_19417_lociStitched	chr3	126397500	126398544	1	1045	606.7728	198.1512	21776	0
1_MACS_peak_22893_lociStitched	chr5	154113728	154114771	1	1044	608.7991	107.429	21777	0
1_MACS_peak_9469_lociStitched	chr15	80617114	80618158	1	1045	577.4364	172.1556	21778	0
1_MACS_peak_14831_lociStitched	chr2	70725102	70726146	1	1045	606.6684	201.9096	21779	0
1_MACS_peak_20411_lociStitched	chr4	22852031	22853075	1	1045	493.29	93.1248	21780	0
1_MACS_peak_17669_lociStitched	chr22	20315313	20316357	1	1045	499.032	99.5976	21781	0
1_MACS_peak_3413_lociStitched	chr10	62576452	62577496	1	1045	546.7428	148.5612	21782	0
1_MACS_peak_9936_lociStitched	chr16	10423161	10424204	1	1044	624.9656	137.1545	21783	0
1_MACS_peak_19538_lociStitched	chr3	136000514	136001556	1	1043	659.3776	91.696	21784	0
1_MACS_peak_28692_lociStitched	chr9	124131803	124132847	1	1045	558.3312	193.9752	21785	0
1_MACS_peak_28573_lociStitched	chr9	112851756	112852800	1	1045	494.2296	145.9512	21786	0
1_MACS_peak_21840_lociStitched	chr5	37671917	37672961	1	1045	466.2504	135.0936	21787	0
1_MACS_peak_15341_lociStitched	chr2	120301435	120302461	1	1027	1414.6488	144.9738	21788	0
1_MACS_peak_16929_lociStitched	chr20	42592540	42593584	1	1045	456.75	164.3256	21789	0
1_MACS_peak_29679_lociStitched	chrX	102610985	102612026	1	1042	680.6058	99.1032	21790	0
1_MACS_peak_14385_lociStitched	chr2	33617246	33618289	1	1044	595.0315	197.5442	21791	0
1_MACS_peak_19681_lociStitched	chr3	152760730	152761767	1	1038	1038.3481	224.7179	21792	0
1_MACS_peak_26721_lociStitched	chr8	22171488	22172531	1	1044	566.1404	181.6906	21793	0
1_MACS_peak_27198_lociStitched	chr8	79123838	79124882	1	1045	408.204	160.254	21794	0
1_MACS_peak_14700_lociStitched	chr2	64280947	64281990	1	1044	541.1084	171.5735	21795	0
1_MACS_peak_18187_lociStitched	chr22	45713893	45714936	1	1044	582.0983	217.8827	21796	0
1_MACS_peak_14583_lociStitched	chr2	50200939	50201981	1	1043	539.4434	127.4366	21797	0
1_MACS_peak_20859_lociStitched	chr4	86646526	86647569	1	1044	486.8724	200.4646	21798	0
1_MACS_peak_15070_lociStitched	chr2	97078449	97079491	1	1043	542.4652	140.7742	21799	0
1_MACS_peak_9031_lociStitched	chr15	49267779	49268821	1	1043	616.4472	216.215	21800	0
1_MACS_peak_12246_lociStitched	chr17	79868254	79869295	1	1042	668.4261	182.175	21801	0
1_MACS_peak_27492_lociStitched	chr8	123146813	123147855	1	1043	497.034	118.3712	21802	0
1_MACS_peak_20827_lociStitched	chr4	82645745	82646786	1	1042	708.6087	238.389	21803	0
1_MACS_peak_22050_lociStitched	chr5	65735679	65736720	1	1042	652.4988	190.503	21804	0
1_MACS_peak_12514_lociStitched	chr18	25232169	25233210	1	1042	655.1013	199.4556	21805	0
1_MACS_peak_7321_lociStitched	chr13	30332588	30333629	1	1042	529.0362	75.0561	21806	0
1_MACS_peak_5985_lociStitched	chr12	24714605	24715642	1	1038	851.377	118.7365	21807	0
1_MACS_peak_10726_lociStitched	chr16	83029414	83030456	1	1043	386.6862	70.7518	21808	0
1_MACS_peak_4559_lociStitched	chr11	34813002	34814043	1	1042	595.2438	173.9511	21809	0
1_MACS_peak_16375_lociStitched	chr2	239869552	239870591	1	1040	645.0112	57.4567	21810	0
1_MACS_peak_29356_lociStitched	chrX	48489724	48490760	1	1037	859.9836	88.578	21811	0
1_MACS_peak_29229_lociStitched	chrX	37605260	37606301	1	1042	460.9548	96.813	21812	0
1_MACS_peak_6132_lociStitched	chr12	39056180	39057220	1	1041	518.856	82.056	21813	0
1_MACS_peak_3324_lociStitched	chr10	49700845	49701881	1	1037	880.6	164.724	21814	0
1_MACS_peak_8351_lociStitched	chr14	75517389	75518417	1	1029	1180.8636	94.3704	21815	0
1_MACS_peak_8603_lociStitched	chr14	103994780	103995814	1	1035	876.7286	56.9734	21816	0
1_MACS_peak_13477_lociStitched	chr19	22018350	22019389	1	1040	732.7028	238.8661	21817	0
1_MACS_peak_24125_lociStitched	chr6	78070672	78071712	1	1041	569.608	173.368	21818	0
1_MACS_peak_18321_lociStitched	chr3	5178267	5179307	1	1041	543.608	154.752	21819	0
1_MACS_peak_4589_lociStitched	chr11	37308158	37309198	1	1041	493.064	111.592	21820	0
1_MACS_peak_7367_lociStitched	chr13	34302294	34303331	1	1038	770.3873	138.7506	21821	0
1_MACS_peak_15316_lociStitched	chr2	117310111	117311151	1	1041	455.208	90.688	21822	0
1_MACS_peak_18258_lociStitched	chr22	50714409	50715449	1	1041	536.536	172.64	21823	0
1_MACS_peak_28770_lociStitched	chr9	130007227	130008266	1	1040	618.6206	160.6294	21824	0
1_MACS_peak_1537_lociStitched	chr1	147082638	147083678	1	1041	576.472	225.264	21825	0
1_MACS_peak_13949_lociStitched	chr19	52598268	52599304	1	1037	807.044	130.2252	21826	0
1_MACS_peak_26447_lociStitched	chr7	149757514	149758554	1	1041	564.824	248.248	21827	0
1_MACS_peak_16038_lociStitched	chr2	204681384	204682420	1	1037	760.6312	129.0856	21828	0
1_MACS_peak_27088_lociStitched	chr8	61870136	61871175	1	1040	560.4366	186.1888	21829	0
1_MACS_peak_1436_lociStitched	chr1	120274505	120275544	1	1040	450.5104	78.1328	21830	0
1_MACS_peak_22994_lociStitched	chr5	167144284	167145323	1	1040	446.4583	84.6785	21831	0
1_MACS_peak_16350_lociStitched	chr2	238508585	238509624	1	1040	495.2913	139.1221	21832	0
1_MACS_peak_1218_lociStitched	chr1	94458250	94459288	1	1039	571.5228	117.294	21833	0
1_MACS_peak_21645_lociStitched	chr5	2840762	2841800	1	1039	613.8732	165.8724	21834	0
1_MACS_peak_3601_lociStitched	chr10	76947446	76948485	1	1040	551.2934	218.2939	21835	0
1_MACS_peak_5937_lociStitched	chr12	15230470	15231508	1	1039	507.8934	77.331	21836	0
1_MACS_peak_29911_lociStitched	chrX	136482998	136484034	1	1037	707.8988	113.96	21837	0
1_MACS_peak_21231_lociStitched	chr4	140236279	140237317	1	1039	541.317	117.7092	21838	0
1_MACS_peak_26888_lociStitched	chr8	35416282	35417320	1	1039	544.2234	124.8714	21839	0
1_MACS_peak_11750_lociStitched	chr17	48738875	48739913	1	1039	553.773	146.6694	21840	0
1_MACS_peak_13459_lociStitched	chr19	20348361	20349396	1	1036	787.635	151.6275	21841	0
1_MACS_peak_23654_lociStitched	chr6	31275665	31276702	1	1038	594.5121	113.6552	21842	0
1_MACS_peak_6105_lociStitched	chr12	32654365	32655403	1	1039	548.064	175.0068	21843	0
1_MACS_peak_12576_lociStitched	chr18	38589912	38590947	1	1036	844.8705	218.4885	21844	0
1_MACS_peak_12005_lociStitched	chr17	70313387	70314424	1	1038	655.1766	184.586	21845	0
1_MACS_peak_24542_lociStitched	chr6	126993450	126994488	1	1039	483.708	113.7648	21846	0
1_MACS_peak_14244_lociStitched	chr2	20937048	20938086	1	1039	540.4866	183.8298	21847	0
1_MACS_peak_29078_lociStitched	chrX	11308542	11309576	1	1035	739.5168	58.6278	21848	0
1_MACS_peak_18664_lociStitched	chr3	42880985	42882020	1	1036	727.5015	112.401	21849	0
1_MACS_peak_17799_lociStitched	chr22	25833363	25834400	1	1038	590.5715	136.3655	21850	0
1_MACS_peak_28625_lociStitched	chr9	116310446	116311482	1	1037	673.0892	136.9592	21851	0
1_MACS_peak_8740_lociStitched	chr15	30395630	30396668	1	1039	400.668	57.1938	21852	0
1_MACS_peak_10176_lociStitched	chr16	28650679	28651717	1	1039	470.0064	168.2598	21853	0
1_MACS_peak_5839_lociStitched	chr12	9883958	9884996	1	1039	529.899	242.1654	21854	0
1_MACS_peak_16291_lociStitched	chr2	233470316	233471351	1	1036	675.027	96.876	21855	0
1_MACS_peak_14226_lociStitched	chr2	20397715	20398752	1	1038	553.4469	152.5427	21856	0
1_MACS_peak_23303_lociStitched	chr6	10269852	10270889	1	1038	554.1728	193.0894	21857	0
1_MACS_peak_9430_lociStitched	chr15	78202571	78203596	1	1026	1253.4725	186.8575	21858	0
1_MACS_peak_8587_lociStitched	chr14	102976134	102977169	1	1036	581.049	38.088	21859	0
1_MACS_peak_10882_lociStitched	chr17	2192995	2194031	1	1037	614.1408	158.8188	21860	0
1_MACS_peak_17464_lociStitched	chr21	38604285	38605319	1	1035	821.7198	230.065	21861	0
1_MACS_peak_8251_lociStitched	chr14	66198165	66199201	1	1037	532.8148	107.3296	21862	0
1_MACS_peak_21657_lociStitched	chr5	5658014	5659048	1	1035	656.1764	70.7256	21863	0
1_MACS_peak_6367_lociStitched	chr12	55891490	55892527	1	1038	449.2284	161.8757	21864	0
1_MACS_peak_8749_lociStitched	chr15	30864631	30865668	1	1038	354.7577	88.2487	21865	0
1_MACS_peak_8116_lociStitched	chr14	53257480	53258515	1	1036	552.5865	77.004	21866	0
1_MACS_peak_24848_lociStitched	chr6	157309074	157310109	1	1036	573.183	120.888	21867	0
1_MACS_peak_23594_lociStitched	chr6	28554449	28555482	1	1034	796.5463	189.7621	21868	0
1_MACS_peak_13966_lociStitched	chr19	53868814	53869848	1	1035	628.2584	101.1252	21869	0
1_MACS_peak_15610_lociStitched	chr2	162848689	162849723	1	1035	669.515	159.1326	21870	0
1_MACS_peak_18574_lociStitched	chr3	32822443	32823477	1	1035	648.7316	142.2784	21871	0
1_MACS_peak_4078_lociStitched	chr10	121422972	121424007	1	1036	559.728	145.6245	21872	0
1_MACS_peak_6719_lociStitched	chr12	93528568	93529603	1	1036	561.9015	170.0505	21873	0
1_MACS_peak_17311_lociStitched	chr21	26327337	26328372	1	1036	535.509	149.3505	21874	0
1_MACS_peak_5157_lociStitched	chr11	80075967	80077002	1	1036	568.422	187.0245	21875	0
1_MACS_peak_24419_lociStitched	chr6	110360558	110361593	1	1036	571.2165	194.0625	21876	0
1_MACS_peak_9667_lociStitched	chr15	92831709	92832744	1	1036	598.9545	224.2845	21877	0
1_MACS_peak_22310_lociStitched	chr5	94423029	94424064	1	1036	521.847	162.909	21878	0
1_MACS_peak_2842_lociStitched	chr1	246677272	246678307	1	1036	543.6855	185.9895	21879	0
1_MACS_peak_9246_lociStitched	chr15	67006411	67007445	1	1035	590.8276	133.7996	21880	0
1_MACS_peak_29930_lociStitched	chrX	142720461	142721494	1	1034	574.6579	64.7691	21881	0
1_MACS_peak_28138_lociStitched	chr9	44989613	44990647	1	1035	554.741	137.1084	21882	0
1_MACS_peak_27287_lociStitched	chr8	95230595	95231627	1	1033	670.284	90.9192	21883	0
1_MACS_peak_16627_lociStitched	chr20	19297760	19298793	1	1034	676.3051	179.4321	21884	0
1_MACS_peak_8293_lociStitched	chr14	70883071	70884104	1	1034	653.6824	162.181	21885	0
1_MACS_peak_16517_lociStitched	chr20	6002614	6003643	1	1030	934.1262	181.9272	21886	0
1_MACS_peak_21478_lociStitched	chr4	178030743	178031777	1	1035	505.626	133.2826	21887	0
1_MACS_peak_14399_lociStitched	chr2	34650506	34651540	1	1035	495.5962	131.5248	21888	0
1_MACS_peak_8896_lociStitched	chr15	40798952	40799985	1	1034	637.6709	175.5067	21889	0
1_MACS_peak_18548_lociStitched	chr3	31005733	31006766	1	1034	596.3509	149.0619	21890	0
1_MACS_peak_8430_lociStitched	chr14	88459194	88460227	1	1034	516.6033	72.9298	21891	0
1_MACS_peak_24919_lociStitched	chr6	165061723	165062755	1	1033	563.8848	44.6856	21892	0
1_MACS_peak_16468_lociStitched	chr20	3646459	3647493	1	1035	571.5952	253.9504	21893	0
1_MACS_peak_3633_lociStitched	chr10	79957034	79958068	1	1035	490.4262	190.1526	21894	0
1_MACS_peak_14587_lociStitched	chr2	50719054	50720088	1	1035	518.551	220.6556	21895	0
1_MACS_peak_16856_lociStitched	chr20	35994259	35995292	1	1034	627.031	247.3002	21896	0
1_MACS_peak_27452_lociStitched	chr8	117460038	117461070	1	1033	632.8224	158.8248	21897	0
1_MACS_peak_22241_lociStitched	chr5	86553926	86554959	1	1034	480.8615	116.2125	21898	0
1_MACS_peak_12626_lociStitched	chr18	45925527	45926560	1	1034	425.2861	102.4736	21899	0
1_MACS_peak_3623_lociStitched	chr10	79382459	79383492	1	1034	462.1642	154.95	21900	0
1_MACS_peak_4405_lociStitched	chr11	14258656	14259689	1	1034	551.7253	250.8124	21901	0
1_MACS_peak_24286_lociStitched	chr6	96604502	96605535	1	1034	510.4053	210.4221	21902	0
1_MACS_peak_25367_lociStitched	chr7	38350539	38351571	1	1033	542.0064	126.6264	21903	0
1_MACS_peak_7442_lociStitched	chr13	43661863	43662885	1	1023	1060.836	56.8232	21904	0
1_MACS_peak_21901_lociStitched	chr5	49850332	49851363	1	1032	637.158	135.5765	21905	0
1_MACS_peak_27293_lociStitched	chr8	95654265	95655296	1	1032	598.8048	106.6054	21906	0
1_MACS_peak_14366_lociStitched	chr2	31372805	31373835	1	1031	747.059	177.366	21907	0
1_MACS_peak_8559_lociStitched	chr14	99753077	99754106	1	1030	705.6882	66.7821	21908	0
1_MACS_peak_1948_lociStitched	chr1	165707940	165708973	1	1034	476.9361	209.9056	21909	0
1_MACS_peak_20552_lociStitched	chr4	43837853	43838884	1	1032	627.3635	150.9384	21910	0
1_MACS_peak_13114_lociStitched	chr19	7553304	7554336	1	1033	524.256	147.2664	21911	0
1_MACS_peak_15828_lociStitched	chr2	185629773	185630805	1	1033	470.7984	97.6272	21912	0
1_MACS_peak_4349_lociStitched	chr11	9766941	9767973	1	1033	591.6456	220.5384	21913	0
1_MACS_peak_27417_lociStitched	chr8	107071464	107072495	1	1032	548.1827	83.9234	21914	0
1_MACS_peak_26013_lociStitched	chr7	105331312	105332344	1	1033	546.1344	194.7384	21915	0
1_MACS_peak_9021_lociStitched	chr15	48048951	48049983	1	1033	476.6808	152.1168	21916	0
1_MACS_peak_28697_lociStitched	chr9	125216128	125217160	1	1033	506.712	182.9736	21917	0
1_MACS_peak_22665_lociStitched	chr5	138475926	138476958	1	1033	481.5312	162.7464	21918	0
1_MACS_peak_23778_lociStitched	chr6	36082317	36083346	1	1030	743.6583	158.466	21919	0
1_MACS_peak_4476_lociStitched	chr11	21449091	21450122	1	1032	547.6672	150.6291	21920	0
1_MACS_peak_29613_lociStitched	chrX	82889783	82890813	1	1031	594.928	104.03	21921	0
1_MACS_peak_15558_lociStitched	chr2	156933163	156934194	1	1032	573.3391	179.1878	21922	0
1_MACS_peak_22205_lociStitched	chr5	80450131	80451161	1	1031	665.277	184.576	21923	0
1_MACS_peak_15504_lociStitched	chr2	148420942	148421973	1	1032	530.4495	156.2996	21924	0
1_MACS_peak_25985_lociStitched	chr7	104563193	104564222	1	1030	736.764	225.8655	21925	0
1_MACS_peak_2374_lociStitched	chr1	205827174	205828204	1	1031	663.835	252.35	21926	0
1_MACS_peak_28448_lociStitched	chr9	99539817	99540846	1	1030	610.8144	110.0001	21927	0
1_MACS_peak_2873_lociStitched	chr10	81235	82259	1	1025	921.9072	113.0496	21928	0
1_MACS_peak_6512_lociStitched	chr12	67010003	67011032	1	1030	610.8144	125.538	21929	0
1_MACS_peak_14378_lociStitched	chr2	32489286	32490315	1	1030	617.9145	138.5034	21930	0
1_MACS_peak_22026_lociStitched	chr5	61945043	61946072	1	1030	708.0549	238.2135	21931	0
1_MACS_peak_14252_lociStitched	chr2	23044234	23045264	1	1031	569.693	201.88	21932	0
1_MACS_peak_19376_lociStitched	chr3	123751382	123752410	1	1029	631.706	94.9872	21933	0
1_MACS_peak_3756_lociStitched	chr10	93149341	93150369	1	1029	748.384	213.9268	21934	0
1_MACS_peak_8558_lociStitched	chr14	98910335	98911363	1	1029	632.5284	98.8936	21935	0
1_MACS_peak_24699_lociStitched	chr6	138838537	138839563	1	1027	787.1472	120.2472	21936	0
1_MACS_peak_6143_lociStitched	chr12	41025531	41026561	1	1031	506.142	176.233	21937	0
1_MACS_peak_2442_lociStitched	chr1	209814526	209815555	1	1030	686.6517	250.047	21938	0
1_MACS_peak_2594_lociStitched	chr1	224075345	224076373	1	1029	777.4764	271.906	21939	0
