GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_20180_lociStitched	chr5(.):179244959-179249553	0.2179
1_MACS_peak_20181_lociStitched	chr5(.):179284554-179286792	0.2084
1_MACS_peak_20182_lociStitched	chr5(.):179397705-179398840	0.0856
1_MACS_peak_20183_lociStitched	chr5(.):179719058-179720908	0.2377
1_MACS_peak_20184_lociStitched	chr5(.):179921101-179922433	0.1592
3_MACS_peak_20185_lociStitched	chr5(.):180228259-180249433	0.193
1_MACS_peak_20188_lociStitched	chr5(.):180256626-180260188	0.2465
1_MACS_peak_20189_lociStitched	chr5(.):180286769-180289305	0.2186
1_MACS_peak_20190_lociStitched	chr5(.):180586876-180587860	0.1174
2_MACS_peak_20191_lociStitched	chr5(.):180610706-180619999	0.1825
1_MACS_peak_20193_lociStitched	chr5(.):180633661-180634995	0.3145
2_MACS_peak_20194_lociStitched	chr5(.):180644092-180651611	0.2253
1_MACS_peak_20196_lociStitched	chr5(.):180668177-180674279	0.2447
1_MACS_peak_20197_lociStitched	chr5(.):180686468-180689662	0.1947
1_MACS_peak_20198_lociStitched	chr6(.):180568-182008	0.2242
1_MACS_peak_20199_lociStitched	chr6(.):193415-195014	0.2806
1_MACS_peak_20200_lociStitched	chr6(.):220832-222051	0.1829
1_MACS_peak_20201_lociStitched	chr6(.):235485-236861	0.1804
2_MACS_peak_20202_lociStitched	chr6(.):252056-261437	0.2624
6_MACS_peak_20204_lociStitched	chr6(.):289913-337872	0.3338
2_MACS_peak_20210_lociStitched	chr6(.):381294-401886	0.2041
1_MACS_peak_20212_lociStitched	chr6(.):434370-435670	0.2199
2_MACS_peak_20213_lociStitched	chr6(.):684735-693915	0.136
1_MACS_peak_20215_lociStitched	chr6(.):710106-712334	0.253
1_MACS_peak_20216_lociStitched	chr6(.):814071-815517	0.1532
1_MACS_peak_20217_lociStitched	chr6(.):866200-866959	0.1372
1_MACS_peak_20218_lociStitched	chr6(.):874315-875583	0.1459
1_MACS_peak_20219_lociStitched	chr6(.):1012978-1015248	0.1472
1_MACS_peak_20220_lociStitched	chr6(.):1482376-1483644	0.1909
1_MACS_peak_20221_lociStitched	chr6(.):1554766-1555678	0.1604
1_MACS_peak_20222_lociStitched	chr6(.):1796702-1798705	0.2478
1_MACS_peak_20223_lociStitched	chr6(.):2221814-2223203	0.2617
1_MACS_peak_20224_lociStitched	chr6(.):2231154-2232010	0.086
1_MACS_peak_20225_lociStitched	chr6(.):2244921-2247182	0.222
1_MACS_peak_20226_lociStitched	chr6(.):2764480-2767317	0.1479
1_MACS_peak_20227_lociStitched	chr6(.):2841287-2842714	0.1453
1_MACS_peak_20228_lociStitched	chr6(.):2853917-2855340	0.2579
1_MACS_peak_20229_lociStitched	chr6(.):2862622-2863952	0.1632
2_MACS_peak_20230_lociStitched	chr6(.):2874469-2882411	0.1592
1_MACS_peak_20232_lociStitched	chr6(.):2946847-2948486	0.1782
2_MACS_peak_20233_lociStitched	chr6(.):2970820-2977368	0.1596
1_MACS_peak_20235_lociStitched	chr6(.):2987924-2992028	0.3319
1_MACS_peak_20236_lociStitched	chr6(.):2998674-3000859	0.1922
2_MACS_peak_20237_lociStitched	chr6(.):3023048-3032607	0.192
2_MACS_peak_20239_lociStitched	chr6(.):3063261-3070204	0.1696
1_MACS_peak_20241_lociStitched	chr6(.):3118074-3119663	0.3037
2_MACS_peak_20242_lociStitched	chr6(.):3157258-3163427	0.096
1_MACS_peak_20244_lociStitched	chr6(.):3237157-3238703	0.2114
1_MACS_peak_20245_lociStitched	chr6(.):3258755-3260474	0.1668
1_MACS_peak_20246_lociStitched	chr6(.):3355970-3357638	0.2152
1_MACS_peak_20247_lociStitched	chr6(.):3793800-3795114	0.1636
2_MACS_peak_20248_lociStitched	chr6(.):4017083-4023879	0.2607
1_MACS_peak_20250_lociStitched	chr6(.):4134248-4137350	0.1604
2_MACS_peak_20251_lociStitched	chr6(.):4775138-4778287	0.1254
1_MACS_peak_20253_lociStitched	chr6(.):4864206-4865804	0.1973
1_MACS_peak_20254_lociStitched	chr6(.):4879299-4881797	0.2615
1_MACS_peak_20255_lociStitched	chr6(.):4901304-4902307	0.1146
2_MACS_peak_20256_lociStitched	chr6(.):4940309-4943562	0.2045
1_MACS_peak_20258_lociStitched	chr6(.):5003275-5005131	0.2314
1_MACS_peak_20259_lociStitched	chr6(.):5052821-5055171	0.2376
1_MACS_peak_20260_lociStitched	chr6(.):5072087-5073513	0.1802
1_MACS_peak_20261_lociStitched	chr6(.):5095040-5095918	0.0574
1_MACS_peak_20262_lociStitched	chr6(.):5173207-5176694	0.2027
1_MACS_peak_20263_lociStitched	chr6(.):5259778-5262705	0.188
1_MACS_peak_20264_lociStitched	chr6(.):5723498-5725241	0.2894
3_MACS_peak_20265_lociStitched	chr6(.):5868961-5879977	0.1589
1_MACS_peak_20268_lociStitched	chr6(.):5899258-5900339	0.2634
3_MACS_peak_20269_lociStitched	chr6(.):5996406-6010085	0.1482
1_MACS_peak_20272_lociStitched	chr6(.):6330810-6333956	0.2436
2_MACS_peak_20273_lociStitched	chr6(.):6384318-6392094	0.1443
1_MACS_peak_20275_lociStitched	chr6(.):6460554-6462323	0.2442
1_MACS_peak_20276_lociStitched	chr6(.):6542906-6544515	0.2465
2_MACS_peak_20277_lociStitched	chr6(.):6586424-6593712	0.2257
2_MACS_peak_20279_lociStitched	chr6(.):6609209-6617831	0.1625
1_MACS_peak_20281_lociStitched	chr6(.):6686451-6688190	0.1863
1_MACS_peak_20282_lociStitched	chr6(.):6766593-6767183	0.0477
1_MACS_peak_20283_lociStitched	chr6(.):6785586-6787048	0.152
3_MACS_peak_20284_lociStitched	chr6(.):6799169-6812389	0.1447
2_MACS_peak_20287_lociStitched	chr6(.):6823144-6827742	0.1987
1_MACS_peak_20289_lociStitched	chr6(.):7086277-7088506	0.212
1_MACS_peak_20290_lociStitched	chr6(.):7107159-7110486	0.1416
3_MACS_peak_20291_lociStitched	chr6(.):7135048-7148008	0.2088
1_MACS_peak_20294_lociStitched	chr6(.):7155374-7157540	0.149
1_MACS_peak_20295_lociStitched	chr6(.):7187971-7190004	0.2269
1_MACS_peak_20296_lociStitched	chr6(.):7200602-7203206	0.1733
2_MACS_peak_20297_lociStitched	chr6(.):7235597-7242884	0.1437
1_MACS_peak_20299_lociStitched	chr6(.):7277151-7279453	0.1846
1_MACS_peak_20300_lociStitched	chr6(.):7311939-7314381	0.1655
1_MACS_peak_20301_lociStitched	chr6(.):7388885-7391333	0.2743
1_MACS_peak_20302_lociStitched	chr6(.):7458603-7459568	0.1447
1_MACS_peak_20303_lociStitched	chr6(.):7541262-7543259	0.1841
1_MACS_peak_20304_lociStitched	chr6(.):7589847-7591275	0.1694
1_MACS_peak_20305_lociStitched	chr6(.):7726016-7729507	0.1846
1_MACS_peak_20306_lociStitched	chr6(.):7750092-7751375	0.1217
1_MACS_peak_20307_lociStitched	chr6(.):7847009-7849528	0.1857
1_MACS_peak_20308_lociStitched	chr6(.):7878563-7920145	0.2549
1_MACS_peak_20309_lociStitched	chr6(.):7938199-7941021	0.2038
1_MACS_peak_20310_lociStitched	chr6(.):7960013-7965483	0.2488
1_MACS_peak_20311_lociStitched	chr6(.):7975556-7978270	0.1752
1_MACS_peak_20312_lociStitched	chr6(.):7991402-7993407	0.2047
1_MACS_peak_20313_lociStitched	chr6(.):8017169-8018456	0.1746
1_MACS_peak_20314_lociStitched	chr6(.):8063505-8065757	0.2656
2_MACS_peak_20315_lociStitched	chr6(.):8101755-8111359	0.144
1_MACS_peak_20317_lociStitched	chr6(.):8336897-8337928	0.1559
1_MACS_peak_20318_lociStitched	chr6(.):8434932-8436509	0.218
1_MACS_peak_20319_lociStitched	chr6(.):8731541-8732844	0.1866
1_MACS_peak_20320_lociStitched	chr6(.):8743270-8744183	0.2989
1_MACS_peak_20321_lociStitched	chr6(.):9388012-9389737	0.1416
1_MACS_peak_20322_lociStitched	chr6(.):9717419-9718742	0.0998
1_MACS_peak_20323_lociStitched	chr6(.):10297819-10298624	0.115
4_MACS_peak_20324_lociStitched	chr6(.):10403474-10427771	0.1265
1_MACS_peak_20328_lociStitched	chr6(.):10528214-10529681	0.1533
1_MACS_peak_20329_lociStitched	chr6(.):10626126-10627545	0.2334
1_MACS_peak_20330_lociStitched	chr6(.):10693751-10696226	0.2484
3_MACS_peak_20331_lociStitched	chr6(.):10713561-10724417	0.1628
1_MACS_peak_20334_lociStitched	chr6(.):10746847-10749021	0.2669
1_MACS_peak_20335_lociStitched	chr6(.):10838026-10839327	0.2871
1_MACS_peak_20336_lociStitched	chr6(.):11092753-11095695	0.2621
1_MACS_peak_20337_lociStitched	chr6(.):11198624-11200101	0.168
1_MACS_peak_20338_lociStitched	chr6(.):11232250-11234341	0.2422
2_MACS_peak_20339_lociStitched	chr6(.):11381494-11387666	0.2213
1_MACS_peak_20341_lociStitched	chr6(.):11536845-11538674	0.1381
3_MACS_peak_20342_lociStitched	chr6(.):11713756-11733768	0.1717
1_MACS_peak_20345_lociStitched	chr6(.):11770171-11771654	0.2658
1_MACS_peak_20346_lociStitched	chr6(.):11827555-11836876	0.2431
1_MACS_peak_20347_lociStitched	chr6(.):11847528-11848677	0.1142
1_MACS_peak_20348_lociStitched	chr6(.):11876547-11878243	0.1739
1_MACS_peak_20349_lociStitched	chr6(.):11900748-11902179	0.1975
1_MACS_peak_20350_lociStitched	chr6(.):12007778-12014015	0.1878
3_MACS_peak_20351_lociStitched	chr6(.):12044168-12062232	0.1515
1_MACS_peak_20354_lociStitched	chr6(.):12118695-12120529	0.1923
1_MACS_peak_20355_lociStitched	chr6(.):12363249-12364715	0.2031
1_MACS_peak_20356_lociStitched	chr6(.):12483346-12484667	0.2514
1_MACS_peak_20357_lociStitched	chr6(.):12594844-12596516	0.235
1_MACS_peak_20358_lociStitched	chr6(.):12607673-12609800	0.1939
1_MACS_peak_20359_lociStitched	chr6(.):12957264-12958297	0.166
1_MACS_peak_20360_lociStitched	chr6(.):13216974-13218684	0.2634
1_MACS_peak_20361_lociStitched	chr6(.):13228846-13230906	0.2413
1_MACS_peak_20362_lociStitched	chr6(.):13261021-13262983	0.2244
2_MACS_peak_20363_lociStitched	chr6(.):13272128-13278765	0.1815
1_MACS_peak_20365_lociStitched	chr6(.):13285859-13287198	0.1458
1_MACS_peak_20366_lociStitched	chr6(.):13303265-13305073	0.1561
1_MACS_peak_20367_lociStitched	chr6(.):13327374-13329910	0.2335
1_MACS_peak_20368_lociStitched	chr6(.):13354086-13358603	0.2912
1_MACS_peak_20369_lociStitched	chr6(.):13383264-13384799	0.2863
1_MACS_peak_20370_lociStitched	chr6(.):13427908-13429248	0.206
1_MACS_peak_20371_lociStitched	chr6(.):13486707-13488834	0.1192
2_MACS_peak_20372_lociStitched	chr6(.):13523851-13528337	0.1751
1_MACS_peak_20374_lociStitched	chr6(.):13573840-13576141	0.246
2_MACS_peak_20375_lociStitched	chr6(.):13610650-13616836	0.2187
1_MACS_peak_20377_lociStitched	chr6(.):13708832-13713445	0.175
1_MACS_peak_20378_lociStitched	chr6(.):13738690-13739597	0.114
1_MACS_peak_20379_lociStitched	chr6(.):13813447-13816056	0.1553
1_MACS_peak_20380_lociStitched	chr6(.):14074823-14076368	0.2732
1_MACS_peak_20381_lociStitched	chr6(.):14210680-14212194	0.1498
1_MACS_peak_20382_lociStitched	chr6(.):14240751-14242533	0.1879
1_MACS_peak_20383_lociStitched	chr6(.):14276382-14278259	0.2213
1_MACS_peak_20384_lociStitched	chr6(.):14635273-14638127	0.1787
3_MACS_peak_20385_lociStitched	chr6(.):14654906-14665155	0.1696
1_MACS_peak_20388_lociStitched	chr6(.):14786344-14787780	0.1759
1_MACS_peak_20389_lociStitched	chr6(.):15022993-15024267	0.2109
2_MACS_peak_20390_lociStitched	chr6(.):15244914-15257548	0.1838
2_MACS_peak_20392_lociStitched	chr6(.):15299122-15306702	0.1645
1_MACS_peak_20394_lociStitched	chr6(.):15331380-15332856	0.1831
1_MACS_peak_20395_lociStitched	chr6(.):15434322-15435907	0.1429
3_MACS_peak_20396_lociStitched	chr6(.):15653512-15663699	0.157
1_MACS_peak_20399_lociStitched	chr6(.):15900930-15902479	0.238
2_MACS_peak_20400_lociStitched	chr6(.):16128243-16138030	0.1804
1_MACS_peak_20402_lociStitched	chr6(.):16267037-16268666	0.1523
3_MACS_peak_20403_lociStitched	chr6(.):16316478-16324423	0.1737
1_MACS_peak_20406_lociStitched	chr6(.):16331524-16332779	0.2847
1_MACS_peak_20407_lociStitched	chr6(.):16420773-16421881	0.2924
1_MACS_peak_20408_lociStitched	chr6(.):16511995-16513194	0.1402
1_MACS_peak_20409_lociStitched	chr6(.):16591781-16593042	0.1868
1_MACS_peak_20410_lociStitched	chr6(.):16669028-16671025	0.2415
1_MACS_peak_20411_lociStitched	chr6(.):16730989-16733124	0.2171
1_MACS_peak_20412_lociStitched	chr6(.):16759131-16764200	0.1845
1_MACS_peak_20413_lociStitched	chr6(.):16836168-16837677	0.2301
1_MACS_peak_20414_lociStitched	chr6(.):17393876-17394856	0.1097
1_MACS_peak_20415_lociStitched	chr6(.):17599833-17602163	0.1629
1_MACS_peak_20416_lociStitched	chr6(.):17628671-17630282	0.2262
1_MACS_peak_20417_lociStitched	chr6(.):17664017-17665530	0.1806
2_MACS_peak_20418_lociStitched	chr6(.):17701630-17708119	0.2087
1_MACS_peak_20420_lociStitched	chr6(.):17884406-17885645	0.1624
1_MACS_peak_20421_lociStitched	chr6(.):17987826-17989041	0.1479
2_MACS_peak_20422_lociStitched	chr6(.):18154573-18157240	0.2078
2_MACS_peak_20424_lociStitched	chr6(.):18260047-18266050	0.1876
1_MACS_peak_20426_lociStitched	chr6(.):18359283-18360617	0.1828
1_MACS_peak_20427_lociStitched	chr6(.):18386685-18389111	0.2377
1_MACS_peak_20428_lociStitched	chr6(.):18984956-18986889	0.197
1_MACS_peak_20429_lociStitched	chr6(.):19804000-19805808	0.1325
3_MACS_peak_20430_lociStitched	chr6(.):20197336-20214254	0.1967
1_MACS_peak_20433_lociStitched	chr6(.):20260118-20261648	0.2138
1_MACS_peak_20434_lociStitched	chr6(.):20319441-20321197	0.2289
2_MACS_peak_20435_lociStitched	chr6(.):20400961-20410798	0.182
1_MACS_peak_20437_lociStitched	chr6(.):20427670-20428978	0.1537
1_MACS_peak_20438_lociStitched	chr6(.):20534086-20535679	0.2926
1_MACS_peak_20439_lociStitched	chr6(.):20542837-20544541	0.1737
1_MACS_peak_20440_lociStitched	chr6(.):20688782-20689933	0.2102
1_MACS_peak_20441_lociStitched	chr6(.):20745058-20746054	0.1702
1_MACS_peak_20442_lociStitched	chr6(.):21437901-21439678	0.259
2_MACS_peak_20443_lociStitched	chr6(.):21587455-21595718	0.1759
1_MACS_peak_20445_lociStitched	chr6(.):22954385-22956286	0.1881
1_MACS_peak_20446_lociStitched	chr6(.):23153367-23155296	0.1255
2_MACS_peak_20447_lociStitched	chr6(.):23413529-23418301	0.1481
1_MACS_peak_20449_lociStitched	chr6(.):24359825-24361168	0.1916
1_MACS_peak_20450_lociStitched	chr6(.):24402643-24404407	0.2376
1_MACS_peak_20451_lociStitched	chr6(.):24482575-24484339	0.1695
1_MACS_peak_20452_lociStitched	chr6(.):24494487-24496359	0.2389
2_MACS_peak_20453_lociStitched	chr6(.):24513676-24519237	0.1605
1_MACS_peak_20455_lociStitched	chr6(.):24645425-24647075	0.2386
1_MACS_peak_20456_lociStitched	chr6(.):24665832-24668236	0.2783
1_MACS_peak_20457_lociStitched	chr6(.):24718737-24722562	0.3153
1_MACS_peak_20458_lociStitched	chr6(.):24743094-24744799	0.2463
1_MACS_peak_20459_lociStitched	chr6(.):24774523-24776945	0.3069
2_MACS_peak_20460_lociStitched	chr6(.):25026740-25036317	0.1459
1_MACS_peak_20462_lociStitched	chr6(.):25107019-25108526	0.2267
2_MACS_peak_20463_lociStitched	chr6(.):25136224-25148441	0.1968
2_MACS_peak_20465_lociStitched	chr6(.):25162906-25168942	0.2149
1_MACS_peak_20467_lociStitched	chr6(.):25176571-25180546	0.1892
1_MACS_peak_20468_lociStitched	chr6(.):25250551-25252397	0.1946
1_MACS_peak_20469_lociStitched	chr6(.):25277683-25281154	0.2421
2_MACS_peak_20470_lociStitched	chr6(.):25297998-25302477	0.1443
1_MACS_peak_20472_lociStitched	chr6(.):25314968-25316408	0.1394
1_MACS_peak_20473_lociStitched	chr6(.):25332402-25333773	0.2022
3_MACS_peak_20474_lociStitched	chr6(.):25365949-25390528	0.2051
1_MACS_peak_20477_lociStitched	chr6(.):25402730-25415552	0.2884
1_MACS_peak_20478_lociStitched	chr6(.):25489302-25490875	0.2435
1_MACS_peak_20479_lociStitched	chr6(.):25579887-25581079	0.2247
1_MACS_peak_20480_lociStitched	chr6(.):25601470-25603002	0.1936
1_MACS_peak_20481_lociStitched	chr6(.):25851783-25852932	0.1759
1_MACS_peak_20482_lociStitched	chr6(.):25959909-25964389	0.238
1_MACS_peak_20483_lociStitched	chr6(.):25991564-25994299	0.2304
3_MACS_peak_20484_lociStitched	chr6(.):26020253-26034966	0.2021
1_MACS_peak_20487_lociStitched	chr6(.):26042460-26047176	0.2823
1_MACS_peak_20488_lociStitched	chr6(.):26053838-26058046	0.263
1_MACS_peak_20489_lociStitched	chr6(.):26066070-26067349	0.207
1_MACS_peak_20490_lociStitched	chr6(.):26087276-26088337	0.1675
1_MACS_peak_20491_lociStitched	chr6(.):26103305-26105360	0.23
1_MACS_peak_20492_lociStitched	chr6(.):26121958-26127260	0.2682
3_MACS_peak_20493_lociStitched	chr6(.):26155265-26174000	0.2002
4_MACS_peak_20496_lociStitched	chr6(.):26183533-26207519	0.2235
2_MACS_peak_20500_lociStitched	chr6(.):26215163-26225473	0.2063
1_MACS_peak_20502_lociStitched	chr6(.):26233265-26236296	0.2315
1_MACS_peak_20503_lociStitched	chr6(.):26248987-26254073	0.2799
1_MACS_peak_20504_lociStitched	chr6(.):26269787-26276001	0.3039
1_MACS_peak_20505_lociStitched	chr6(.):26284094-26287257	0.2232
1_MACS_peak_20506_lociStitched	chr6(.):26295387-26296617	0.1723
2_MACS_peak_20507_lociStitched	chr6(.):26304277-26314543	0.1804
1_MACS_peak_20509_lociStitched	chr6(.):26321851-26323251	0.2345
1_MACS_peak_20510_lociStitched	chr6(.):26341489-26343599	0.2326
1_MACS_peak_20511_lociStitched	chr6(.):26357956-26367429	0.2626
1_MACS_peak_20512_lociStitched	chr6(.):26382798-26384978	0.2325
2_MACS_peak_20513_lociStitched	chr6(.):26395953-26403335	0.1479
1_MACS_peak_20515_lociStitched	chr6(.):26420688-26422689	0.3345
2_MACS_peak_20516_lociStitched	chr6(.):26439767-26446947	0.1335
1_MACS_peak_20518_lociStitched	chr6(.):26457298-26459374	0.3033
1_MACS_peak_20519_lociStitched	chr6(.):26473148-26476003	0.2673
1_MACS_peak_20520_lociStitched	chr6(.):26520484-26523071	0.2069
3_MACS_peak_20521_lociStitched	chr6(.):26532241-26539822	0.2121
1_MACS_peak_20524_lociStitched	chr6(.):26552959-26556330	0.2469
1_MACS_peak_20525_lociStitched	chr6(.):26568015-26569838	0.2766
1_MACS_peak_20526_lociStitched	chr6(.):26595593-26598204	0.2346
1_MACS_peak_20527_lociStitched	chr6(.):26607489-26608612	0.3052
1_MACS_peak_20528_lociStitched	chr6(.):26659001-26660920	0.3305
2_MACS_peak_20529_lociStitched	chr6(.):26673000-26683734	0.196
1_MACS_peak_20531_lociStitched	chr6(.):26704251-26707297	0.3545
1_MACS_peak_20532_lociStitched	chr6(.):26795358-26797008	0.1269
1_MACS_peak_20533_lociStitched	chr6(.):26923455-26926069	0.2129
4_MACS_peak_20534_lociStitched	chr6(.):27094278-27116220	0.2223
1_MACS_peak_20538_lociStitched	chr6(.):27144014-27146639	0.2258
1_MACS_peak_20539_lociStitched	chr6(.):27218010-27220342	0.281
1_MACS_peak_20540_lociStitched	chr6(.):27355740-27357642	0.1956
2_MACS_peak_20541_lociStitched	chr6(.):27439371-27448077	0.2361
1_MACS_peak_20543_lociStitched	chr6(.):27469696-27471815	0.3017
1_MACS_peak_20544_lociStitched	chr6(.):27485845-27487770	0.2126
1_MACS_peak_20545_lociStitched	chr6(.):27519990-27521653	0.2006
1_MACS_peak_20546_lociStitched	chr6(.):27719769-27721639	0.2088
5_MACS_peak_20547_lociStitched	chr6(.):27774594-27808112	0.187
2_MACS_peak_20552_lociStitched	chr6(.):27831978-27841097	0.1759
2_MACS_peak_20554_lociStitched	chr6(.):27857262-27871651	0.198
1_MACS_peak_20556_lociStitched	chr6(.):28046942-28049824	0.3094
1_MACS_peak_20557_lociStitched	chr6(.):28071761-28073645	0.2152
1_MACS_peak_20558_lociStitched	chr6(.):28091872-28093389	0.1911
2_MACS_peak_20559_lociStitched	chr6(.):28103845-28110544	0.201
1_MACS_peak_20561_lociStitched	chr6(.):28128813-28130305	0.1635
3_MACS_peak_20562_lociStitched	chr6(.):28179830-28193843	0.1454
1_MACS_peak_20565_lociStitched	chr6(.):28219040-28220821	0.1863
1_MACS_peak_20566_lociStitched	chr6(.):28233882-28235914	0.2632
1_MACS_peak_20567_lociStitched	chr6(.):28248947-28250042	0.1829
1_MACS_peak_20568_lociStitched	chr6(.):28302762-28305017	0.2766
2_MACS_peak_20569_lociStitched	chr6(.):28316965-28324508	0.1407
1_MACS_peak_20571_lociStitched	chr6(.):28350525-28351975	0.2706
1_MACS_peak_20572_lociStitched	chr6(.):28366646-28368179	0.1868
1_MACS_peak_20573_lociStitched	chr6(.):28410488-28411626	0.2184
1_MACS_peak_20574_lociStitched	chr6(.):28456268-28458673	0.2511
1_MACS_peak_20575_lociStitched	chr6(.):28554336-28555588	0.172
1_MACS_peak_20576_lociStitched	chr6(.):28615782-28617163	0.222
1_MACS_peak_20577_lociStitched	chr6(.):28696148-28697463	0.2038
1_MACS_peak_20578_lociStitched	chr6(.):28805749-28807327	0.2135
1_MACS_peak_20579_lociStitched	chr6(.):28833632-28835194	0.2805
1_MACS_peak_20580_lociStitched	chr6(.):28862612-28866643	0.2056
1_MACS_peak_20581_lociStitched	chr6(.):28889572-28892882	0.2287
1_MACS_peak_20582_lociStitched	chr6(.):28908613-28909851	0.2122
1_MACS_peak_20583_lociStitched	chr6(.):28948835-28950926	0.237
1_MACS_peak_20584_lociStitched	chr6(.):29599779-29601331	0.2133
1_MACS_peak_20585_lociStitched	chr6(.):29616879-29618382	0.3253
1_MACS_peak_20586_lociStitched	chr6(.):29690444-29692068	0.1686
1_MACS_peak_20587_lociStitched	chr6(.):29719834-29721287	0.1417
1_MACS_peak_20588_lociStitched	chr6(.):29909155-29911834	0.1828
1_MACS_peak_20589_lociStitched	chr6(.):29931572-29934818	0.242
1_MACS_peak_20590_lociStitched	chr6(.):29943993-29945170	0.1574
2_MACS_peak_20591_lociStitched	chr6(.):30028071-30035941	0.2228
1_MACS_peak_20593_lociStitched	chr6(.):30053519-30054739	0.1644
1_MACS_peak_20594_lociStitched	chr6(.):30180132-30182860	0.2683
1_MACS_peak_20595_lociStitched	chr6(.):30293113-30295766	0.2386
1_MACS_peak_20596_lociStitched	chr6(.):30312300-30313759	0.1983
1_MACS_peak_20597_lociStitched	chr6(.):30456538-30458838	0.2624
2_MACS_peak_20598_lociStitched	chr6(.):30475235-30485131	0.1623
2_MACS_peak_20600_lociStitched	chr6(.):30495027-30501163	0.1835
1_MACS_peak_20602_lociStitched	chr6(.):30523138-30526142	0.262
1_MACS_peak_20603_lociStitched	chr6(.):30538235-30540216	0.2275
1_MACS_peak_20604_lociStitched	chr6(.):30581917-30586815	0.2921
1_MACS_peak_20605_lociStitched	chr6(.):30593994-30595338	0.1799
1_MACS_peak_20606_lociStitched	chr6(.):30614259-30616464	0.2324
1_MACS_peak_20607_lociStitched	chr6(.):30639761-30641284	0.1914
2_MACS_peak_20608_lociStitched	chr6(.):30648887-30659482	0.2034
1_MACS_peak_20610_lociStitched	chr6(.):30683970-30691198	0.266
1_MACS_peak_20611_lociStitched	chr6(.):30709412-30712683	0.2324
2_MACS_peak_20612_lociStitched	chr6(.):30875397-30883613	0.1994
1_MACS_peak_20614_lociStitched	chr6(.):30922857-30924215	0.1946
1_MACS_peak_20615_lociStitched	chr6(.):30957826-30959143	0.1482
1_MACS_peak_20616_lociStitched	chr6(.):31125205-31128100	0.3014
2_MACS_peak_20617_lociStitched	chr6(.):31147966-31154348	0.127
2_MACS_peak_20619_lociStitched	chr6(.):31164399-31173071	0.2212
1_MACS_peak_20621_lociStitched	chr6(.):31238479-31240918	0.1733
1_MACS_peak_20622_lociStitched	chr6(.):31323870-31325875	0.1878
2_MACS_peak_20623_lociStitched	chr6(.):31367141-31372187	0.1952
2_MACS_peak_20625_lociStitched	chr6(.):31430207-31434316	0.1964
1_MACS_peak_20627_lociStitched	chr6(.):31461110-31466045	0.2272
2_MACS_peak_20628_lociStitched	chr6(.):31507967-31516038	0.2152
1_MACS_peak_20630_lociStitched	chr6(.):31539301-31540734	0.1824
2_MACS_peak_20631_lociStitched	chr6(.):31581635-31590380	0.1911
3_MACS_peak_20633_lociStitched	chr6(.):31618947-31634875	0.1927
1_MACS_peak_20636_lociStitched	chr6(.):31648385-31649599	0.3366
1_MACS_peak_20637_lociStitched	chr6(.):31669512-31671904	0.2616
2_MACS_peak_20638_lociStitched	chr6(.):31694499-31709456	0.2483
1_MACS_peak_20640_lociStitched	chr6(.):31743439-31746815	0.1648
2_MACS_peak_20641_lociStitched	chr6(.):31755990-31764782	0.1698
5_MACS_peak_20643_lociStitched	chr6(.):31773676-31805708	0.1905
1_MACS_peak_20648_lociStitched	chr6(.):31829577-31832594	0.2504
2_MACS_peak_20649_lociStitched	chr6(.):31864281-31870927	0.1494
1_MACS_peak_20651_lociStitched	chr6(.):31925778-31927890	0.2423
1_MACS_peak_20652_lociStitched	chr6(.):31938964-31941310	0.2858
2_MACS_peak_20653_lociStitched	chr6(.):32094902-32098703	0.2211
1_MACS_peak_20655_lociStitched	chr6(.):32121538-32123140	0.1488
1_MACS_peak_20656_lociStitched	chr6(.):32142975-32147149	0.3381
2_MACS_peak_20657_lociStitched	chr6(.):32156377-32165815	0.1593
1_MACS_peak_20659_lociStitched	chr6(.):32407269-32408302	0.1585
1_MACS_peak_20660_lociStitched	chr6(.):32577084-32578501	0.2572
1_MACS_peak_20661_lociStitched	chr6(.):32590082-32591370	0.2556
1_MACS_peak_20662_lociStitched	chr6(.):32783185-32785125	0.2277
3_MACS_peak_20663_lociStitched	chr6(.):32805274-32823468	0.1892
1_MACS_peak_20666_lociStitched	chr6(.):32861335-32863540	0.2302
2_MACS_peak_20667_lociStitched	chr6(.):32908248-32913387	0.2478
1_MACS_peak_20669_lociStitched	chr6(.):32934504-32943154	0.3253
1_MACS_peak_20670_lociStitched	chr6(.):32995088-32996206	0.1711
3_MACS_peak_20671_lociStitched	chr6(.):33167070-33177143	0.1957
1_MACS_peak_20674_lociStitched	chr6(.):33215701-33218364	0.2984
1_MACS_peak_20675_lociStitched	chr6(.):33238635-33241338	0.3245
1_MACS_peak_20676_lociStitched	chr6(.):33255953-33258274	0.2207
1_MACS_peak_20677_lociStitched	chr6(.):33265479-33268515	0.2512
3_MACS_peak_20678_lociStitched	chr6(.):33279327-33292799	0.2258
1_MACS_peak_20681_lociStitched	chr6(.):33310939-33313689	0.2324
1_MACS_peak_20682_lociStitched	chr6(.):33358371-33362237	0.2117
3_MACS_peak_20683_lociStitched	chr6(.):33376853-33394756	0.1561
1_MACS_peak_20686_lociStitched	chr6(.):33421371-33423060	0.2503
2_MACS_peak_20687_lociStitched	chr6(.):33537688-33548786	0.1851
