REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_11715_lociStitched	chr15	102083510	102083982	1	473	502.6328	23.4112
1_MACS_peak_15564_lociStitched	chr17	46863079	46863551	1	473	400.492	61.36
1_MACS_peak_21031_lociStitched	chr19	45699500	45699972	1	473	352.2536	2.9736000000000002
1_MACS_peak_21041_lociStitched	chr19	45752842	45753314	1	473	459.1144	24.0248
1_MACS_peak_22524_lociStitched	chr2	10663062	10663534	1	473	385.9072	66.55199999999999
1_MACS_peak_23246_lociStitched	chr2	239771971	239772443	1	473	385.71840000000003	21.428800000000003
1_MACS_peak_25175_lociStitched	chr20	60654912	60655384	1	473	448.636	22.184
1_MACS_peak_33176_lociStitched	chr7	127775344	127775816	1	473	474.64320000000004	77.73840000000001
1_MACS_peak_34130_lociStitched	chr7	158382929	158383401	1	473	441.084	53.5248
1_MACS_peak_34338_lociStitched	chr8	1869502	1869974	1	473	495.08079999999995	99.592
1_MACS_peak_7710_lociStitched	chr11	66214656	66215127	1	472	411.9837	63.3966
1_MACS_peak_9889_lociStitched	chr12	110221125	110221596	1	472	424.1355	9.7968
1_MACS_peak_9935_lociStitched	chr12	120796573	120797044	1	472	386.0316	11.5866
1_MACS_peak_12089_lociStitched	chr16	4011238	4011709	1	472	371.66610000000003	38.056799999999996
1_MACS_peak_23015_lociStitched	chr2	171569488	171569959	1	472	432.84900000000005	69.3312
1_MACS_peak_30887_lociStitched	chr5	76010546	76011017	1	472	616.1151	51.7629
1_MACS_peak_7920_lociStitched	chr11	69259800	69260270	1	471	432.25899999999996	19.834
1_MACS_peak_10200_lociStitched	chr13	113949953	113950423	1	471	393.57800000000003	47.516999999999996
1_MACS_peak_10608_lociStitched	chr14	103690098	103690568	1	471	415.151	10.481
1_MACS_peak_12949_lociStitched	chr16	85265099	85265569	1	471	408.007	6.674
1_MACS_peak_28744_lociStitched	chr3	14307905	14308375	1	471	519.0210000000001	42.535
1_MACS_peak_1603_lociStitched	chr1	9392909	9393378	1	470	342.08860000000004	51.7307
1_MACS_peak_6355_lociStitched	chr10	134114966	134115435	1	470	359.723	19.2759
1_MACS_peak_12781_lociStitched	chr16	84493804	84494273	1	470	346.9662	16.368100000000002
1_MACS_peak_14986_lociStitched	chr17	35241005	35241474	1	470	416.7534	32.9238
1_MACS_peak_20476_lociStitched	chr19	39465592	39466061	1	470	329.6601	40.1933
1_MACS_peak_24149_lociStitched	chr20	48023879	48024348	1	470	352.688	36.9103
1_MACS_peak_24440_lociStitched	chr20	56463683	56464152	1	470	425.6175	19.4166
1_MACS_peak_24483_lociStitched	chr20	56558015	56558484	1	470	293.82849999999996	11.725000000000001
1_MACS_peak_26187_lociStitched	chr22	19658733	19659202	1	470	373.324	65.4255
1_MACS_peak_33670_lociStitched	chr7	155812719	155813188	1	470	487.29099999999994	73.7268
1_MACS_peak_37547_lociStitched	chr9	140419189	140419658	1	470	306.6791	58.2498
1_MACS_peak_4364_lociStitched	chr1	37464846	37465314	1	469	359.23679999999996	24.476399999999998
1_MACS_peak_9033_lociStitched	chr11	132934075	132934543	1	469	369.72	49.9356
1_MACS_peak_12551_lociStitched	chr16	49867729	49868197	1	469	497.2032	33.7896
1_MACS_peak_15186_lociStitched	chr17	41527255	41527723	1	469	313.794	30.42
1_MACS_peak_33363_lociStitched	chr7	151521583	151522051	1	469	480.3084	63.882000000000005
1_MACS_peak_33470_lociStitched	chr7	155010007	155010475	1	469	372.762	40.1544
1_MACS_peak_8384_lociStitched	chr11	70761380	70761847	1	468	350.9972	32.036199999999994
1_MACS_peak_9391_lociStitched	chr12	8543952	8544419	1	468	310.6951	33.157
1_MACS_peak_10538_lociStitched	chr14	101925430	101925897	1	468	411.0534	35.5387
1_MACS_peak_12661_lociStitched	chr16	67328486	67328953	1	468	414.97619999999995	21.3886
1_MACS_peak_13096_lociStitched	chr16	85477610	85478077	1	468	536.0693	65.847
1_MACS_peak_14980_lociStitched	chr17	35177606	35178073	1	468	442.71599999999995	29.7946
1_MACS_peak_22860_lociStitched	chr2	114329222	114329689	1	468	303.03630000000004	49.875600000000006
1_MACS_peak_30068_lociStitched	chr4	7781632	7782099	1	468	452.99	46.6066
1_MACS_peak_32086_lociStitched	chr7	129047	129514	1	468	290.3339	73.03880000000001
1_MACS_peak_32287_lociStitched	chr7	1693556	1694023	1	468	372.1523	23.490099999999998
1_MACS_peak_33408_lociStitched	chr7	154534149	154534616	1	468	445.98499999999996	29.981399999999997
1_MACS_peak_33688_lociStitched	chr7	155855815	155856282	1	468	433.7029	35.0717
1_MACS_peak_31_lociStitched	chr1	810443	810909	1	467	425.9706	44.9224
1_MACS_peak_1557_lociStitched	chr1	9159968	9160434	1	467	339.7606	48.7436
1_MACS_peak_8158_lociStitched	chr11	70045594	70046060	1	467	389.8556	55.0812
1_MACS_peak_13185_lociStitched	chr16	85926868	85927334	1	467	279.0874	16.0304
1_MACS_peak_16098_lociStitched	chr17	72006156	72006622	1	467	359.8918	65.8924
1_MACS_peak_25007_lociStitched	chr20	60122527	60122993	1	467	407.05100000000004	1.2116
1_MACS_peak_25881_lociStitched	chr21	46051503	46051969	1	467	488.5544	61.6052
1_MACS_peak_31004_lociStitched	chr5	171920228	171920694	1	467	314.8762	46.5068
1_MACS_peak_31341_lociStitched	chr5	179865310	179865776	1	467	403.27639999999997	41.427400000000006
1_MACS_peak_2697_lociStitched	chr1	18915756	18916221	1	466	405.71250000000003	11.2995
1_MACS_peak_5566_lociStitched	chr10	71534220	71534685	1	466	400.644	39.8505
1_MACS_peak_6111_lociStitched	chr10	112402735	112403200	1	466	380.928	68.8665
1_MACS_peak_6646_lociStitched	chr10	135334091	135334556	1	466	359.538	68.7735
1_MACS_peak_12172_lociStitched	chr16	4824985	4825450	1	466	337.962	28.2255
1_MACS_peak_15495_lociStitched	chr17	45249143	45249608	1	466	1385.0955	300.111
1_MACS_peak_20226_lociStitched	chr19	36171945	36172410	1	466	324.10499999999996	19.9485
1_MACS_peak_23091_lociStitched	chr2	219729671	219730136	1	466	380.37	36.363
1_MACS_peak_27807_lociStitched	chr22	45267728	45268193	1	466	362.88599999999997	46.0815
1_MACS_peak_30537_lociStitched	chr4	123611937	123612402	1	466	295.926	59.1945
1_MACS_peak_31473_lociStitched	chr6	10890584	10891049	1	466	407.6655	68.02950000000001
1_MACS_peak_34229_lociStitched	chr8	914932	915397	1	466	335.358	39.897
1_MACS_peak_34704_lociStitched	chr8	23021811	23022276	1	466	401.76	40.734
1_MACS_peak_35460_lociStitched	chr8	144242246	144242711	1	466	442.68	33.015
1_MACS_peak_1513_lociStitched	chr1	8974448	8974912	1	465	283.6432	44.5904
1_MACS_peak_3969_lociStitched	chr1	30863457	30863921	1	465	357.4656	18.096
1_MACS_peak_7750_lociStitched	chr11	66710677	66711141	1	465	350.55199999999996	59.716800000000006
1_MACS_peak_9062_lociStitched	chr11	133887624	133888088	1	465	396.488	38.5584
1_MACS_peak_12782_lociStitched	chr16	84836705	84837169	1	465	439.87199999999996	4.872
1_MACS_peak_18852_lociStitched	chr19	13408541	13409005	1	465	426.18399999999997	34.4288
1_MACS_peak_20093_lociStitched	chr19	34435770	34436234	1	465	275.384	32.5728
1_MACS_peak_23938_lociStitched	chr20	35040109	35040573	1	465	338.2096	27.7936
1_MACS_peak_25856_lociStitched	chr21	45955883	45956347	1	465	339.3232	51.5504
1_MACS_peak_27178_lociStitched	chr22	38180972	38181436	1	465	383.0784	67.4656
1_MACS_peak_3781_lociStitched	chr1	30356738	30357201	1	464	337.66589999999997	36.577
1_MACS_peak_5514_lociStitched	chr10	71304259	71304722	1	464	368.6869	30.002399999999998
1_MACS_peak_11567_lociStitched	chr15	79089867	79090330	1	464	368.40909999999997	35.8825
1_MACS_peak_13736_lociStitched	chr16	90280847	90281310	1	464	268.53999999999996	59.8196
1_MACS_peak_14170_lociStitched	chr17	5568466	5568929	1	464	376.37269999999995	57.6435
1_MACS_peak_17004_lociStitched	chr17	78380762	78381225	1	464	372.9465	31.3451
1_MACS_peak_18090_lociStitched	chr19	6103363	6103826	1	464	441.28529999999995	70.9316
1_MACS_peak_27635_lociStitched	chr22	44858117	44858580	1	464	352.94489999999996	27.9189
1_MACS_peak_30444_lociStitched	chr4	8994568	8995031	1	464	376.00230000000005	40.3273
1_MACS_peak_31590_lociStitched	chr6	32110730	32111193	1	464	345.7221	34.4009
1_MACS_peak_35808_lociStitched	chr9	70938586	70939049	1	464	305.99670000000003	34.6787
1_MACS_peak_3318_lociStitched	chr1	23025687	23026149	1	463	312.6354	80.2032
1_MACS_peak_5867_lociStitched	chr10	94549254	94549716	1	463	382.07399999999996	32.1552
1_MACS_peak_12565_lociStitched	chr16	54404974	54405436	1	463	451.0506	77.1078
1_MACS_peak_19774_lociStitched	chr19	21666752	21667214	1	463	545.0214	28.3668
1_MACS_peak_19785_lociStitched	chr19	29512587	29513049	1	463	339.2466	33.217800000000004
1_MACS_peak_26491_lociStitched	chr22	24820428	24820890	1	463	459.459	41.58
1_MACS_peak_35741_lociStitched	chr9	35690061	35690523	1	463	385.308	29.7528
1_MACS_peak_4149_lociStitched	chr1	32242613	32243074	1	462	425.91790000000003	45.9617
1_MACS_peak_6786_lociStitched	chr11	1067831	1068292	1	462	341.14	37.6176
1_MACS_peak_21050_lociStitched	chr19	45887831	45888292	1	462	305.2742	33.0076
1_MACS_peak_25752_lociStitched	chr21	44712010	44712471	1	462	345.1046	55.1817
1_MACS_peak_26664_lociStitched	chr22	27555277	27555738	1	462	393.37129999999996	34.8516
1_MACS_peak_31912_lociStitched	chr6	52080972	52081433	1	462	429.65200000000004	63.94069999999999
1_MACS_peak_37600_lociStitched	chr9	140929170	140929631	1	462	345.15070000000003	36.0963
1_MACS_peak_33_lociStitched	chr1	823905	824365	1	461	424.258	61.778
1_MACS_peak_16498_lociStitched	chr17	74983631	74984091	1	461	336.858	36.846000000000004
1_MACS_peak_19081_lociStitched	chr19	14792919	14793379	1	461	254.93200000000002	21.666
1_MACS_peak_21873_lociStitched	chr19	50922065	50922525	1	461	359.858	22.402
1_MACS_peak_29128_lociStitched	chr3	127348525	127348985	1	461	398.59000000000003	53.59
1_MACS_peak_30238_lociStitched	chr4	8176708	8177168	1	461	288.604	39.008
1_MACS_peak_36533_lociStitched	chr9	135312881	135313341	1	461	331.798	32.66
1_MACS_peak_884_lociStitched	chr1	5495629	5496088	1	460	304.4088	26.7138
1_MACS_peak_6296_lociStitched	chr10	132029409	132029868	1	460	355.0824	11.337299999999999
1_MACS_peak_7135_lociStitched	chr11	11642650	11643109	1	460	320.29019999999997	26.9433
1_MACS_peak_12121_lociStitched	chr16	4184154	4184613	1	460	254.65319999999997	18.038700000000002
1_MACS_peak_15035_lociStitched	chr17	37306946	37307405	1	460	350.7219	45.3951
1_MACS_peak_18211_lociStitched	chr19	6924742	6925201	1	460	437.3352	85.51169999999999
1_MACS_peak_21353_lociStitched	chr19	48100015	48100474	1	460	401.44140000000004	50.6736
1_MACS_peak_31253_lociStitched	chr5	178015135	178015594	1	460	350.5842	14.4126
1_MACS_peak_32615_lociStitched	chr7	51455511	51455970	1	460	256.76460000000003	43.605000000000004
1_MACS_peak_33249_lociStitched	chr7	143094586	143095045	1	460	434.12219999999996	40.2543
1_MACS_peak_3771_lociStitched	chr1	30323033	30323491	1	459	314.09639999999996	45.113
1_MACS_peak_4839_lociStitched	chr1	158086120	158086578	1	459	339.19480000000004	43.4184
1_MACS_peak_7866_lociStitched	chr11	68865001	68865459	1	459	350.6906	38.5636
1_MACS_peak_12392_lociStitched	chr16	29876655	29877113	1	459	364.9802	53.952400000000004
1_MACS_peak_17292_lociStitched	chr18	75930965	75931423	1	459	379.3156	39.5254
1_MACS_peak_19786_lociStitched	chr19	29891739	29892197	1	459	375.331	23.678600000000003
1_MACS_peak_21297_lociStitched	chr19	47558114	47558572	1	459	411.4672	73.5548
1_MACS_peak_24004_lociStitched	chr20	43371029	43371487	1	459	380.0026	31.098200000000002
1_MACS_peak_25047_lociStitched	chr20	60217460	60217918	1	459	339.378	61.69259999999999
1_MACS_peak_27066_lociStitched	chr22	37394645	37395103	1	459	370.52200000000005	50.6548
1_MACS_peak_31661_lociStitched	chr6	33820898	33821356	1	459	331.821	40.6704
1_MACS_peak_32542_lociStitched	chr7	26429352	26429810	1	459	363.9726	38.243
1_MACS_peak_32557_lociStitched	chr7	27216069	27216527	1	459	315.2872	55.6012
1_MACS_peak_34282_lociStitched	chr8	1653436	1653894	1	459	332.00419999999997	42.502399999999994
1_MACS_peak_4235_lociStitched	chr1	37066529	37066986	1	458	309.7546	41.4042
1_MACS_peak_7486_lociStitched	chr11	63788632	63789089	1	458	467.83090000000004	30.847500000000004
1_MACS_peak_12113_lociStitched	chr16	4098792	4099249	1	458	307.28679999999997	6.6722
1_MACS_peak_12480_lociStitched	chr16	31426990	31427447	1	458	431.0881	69.7382
1_MACS_peak_15037_lociStitched	chr17	37367133	37367590	1	458	348.7824	14.3955
1_MACS_peak_17238_lociStitched	chr18	3589793	3590250	1	458	396.4932	19.3311
1_MACS_peak_30094_lociStitched	chr4	7865544	7866001	1	458	501.60319999999996	182.0231
1_MACS_peak_33161_lociStitched	chr7	103085770	103086227	1	458	355.3175	43.415
1_MACS_peak_33351_lociStitched	chr7	151492373	151492830	1	458	313.6848	73.85119999999999
1_MACS_peak_33855_lociStitched	chr7	157427497	157427954	1	458	301.8028	39.302
1_MACS_peak_34232_lociStitched	chr8	1042879	1043336	1	458	334.8439	13.1616
1_MACS_peak_35710_lociStitched	chr9	73719	74176	1	458	291.109	47.6194
1_MACS_peak_1261_lociStitched	chr1	7386216	7386672	1	457	439.2192	18.9696
1_MACS_peak_6284_lociStitched	chr10	131813231	131813687	1	457	340.9968	28.728
1_MACS_peak_10070_lociStitched	chr13	100060995	100061451	1	457	344.5992	44.46
1_MACS_peak_11129_lociStitched	chr15	41786821	41787277	1	457	454.2672	39.3984
1_MACS_peak_15533_lociStitched	chr17	46114549	46115005	1	457	322.62	71.72879999999999
1_MACS_peak_16682_lociStitched	chr17	76542020	76542476	1	457	397.8144	48.5184
1_MACS_peak_19251_lociStitched	chr19	15893739	15894195	1	457	289.2408	33.470400000000005
1_MACS_peak_20694_lociStitched	chr19	41617081	41617537	1	457	337.0296	29.001600000000003
1_MACS_peak_22464_lociStitched	chr2	1552689	1553145	1	457	370.3632	42.2712
1_MACS_peak_32031_lociStitched	chr6	168467496	168467952	1	457	315.0048	29.5488
1_MACS_peak_32818_lociStitched	chr7	98424130	98424586	1	457	468.58560000000006	20.064
1_MACS_peak_35437_lociStitched	chr8	144183113	144183569	1	457	395.6712	53.169599999999996
1_MACS_peak_4323_lociStitched	chr1	37390870	37391325	1	456	279.2335	13.7865
1_MACS_peak_4862_lociStitched	chr1	159898180	159898635	1	456	358.358	58.103500000000004
1_MACS_peak_5666_lociStitched	chr10	72819085	72819540	1	456	415.0055	27.846
1_MACS_peak_5698_lociStitched	chr10	73024271	73024726	1	456	440.1215	25.48
1_MACS_peak_6019_lociStitched	chr10	102610439	102610894	1	456	378.651	28.846999999999998
1_MACS_peak_6264_lociStitched	chr10	129246293	129246748	1	456	310.492	26.3445
1_MACS_peak_10543_lociStitched	chr14	101945384	101945839	1	456	327.509	29.483999999999998
1_MACS_peak_10825_lociStitched	chr14	105068852	105069307	1	456	315.1785	15.7885
1_MACS_peak_11046_lociStitched	chr15	20147687	20148142	1	456	227.955	77.9415
1_MACS_peak_13245_lociStitched	chr16	86370307	86370762	1	456	265.9475	19.9745
1_MACS_peak_19798_lociStitched	chr19	30022906	30023361	1	456	300.8005	50.232
1_MACS_peak_21348_lociStitched	chr19	48055340	48055795	1	456	320.138	7.007000000000001
1_MACS_peak_24889_lociStitched	chr20	58246689	58247144	1	456	452.4975	95.91399999999999
1_MACS_peak_27757_lociStitched	chr22	45167532	45167987	1	456	302.52950000000004	24.388
1_MACS_peak_32736_lociStitched	chr7	73467270	73467725	1	456	327.4635	46.592
1_MACS_peak_32805_lociStitched	chr7	76139857	76140312	1	456	390.25350000000003	43.0885
1_MACS_peak_35707_lociStitched	chr9	45147	45602	1	456	329.329	96.551
1_MACS_peak_37680_lociStitched	chrX	99666119	99666574	1	456	334.607	6.643
1_MACS_peak_1582_lociStitched	chr1	9330546	9331000	1	455	354.07460000000003	41.314
1_MACS_peak_5229_lociStitched	chr1	228546338	228546792	1	455	303.49899999999997	43.811
1_MACS_peak_5507_lociStitched	chr10	71249299	71249753	1	455	327.6518	57.97580000000001
1_MACS_peak_7706_lociStitched	chr11	66191089	66191543	1	455	417.226	45.173
1_MACS_peak_9745_lociStitched	chr12	53342836	53343290	1	455	292.28520000000003	42.1766
1_MACS_peak_18534_lociStitched	chr19	8840091	8840545	1	455	300.4572	77.8156
1_MACS_peak_18994_lociStitched	chr19	14408942	14409396	1	455	279.80019999999996	56.886199999999995
1_MACS_peak_23213_lociStitched	chr2	233360108	233360562	1	455	410.18899999999996	19.930600000000002
1_MACS_peak_25623_lociStitched	chr21	43372944	43373398	1	455	401.2906	50.4848
1_MACS_peak_29782_lociStitched	chr4	6570522	6570976	1	455	348.1726	69.9614
1_MACS_peak_33783_lociStitched	chr7	157246701	157247155	1	455	356.0268	31.553000000000004
1_MACS_peak_35814_lociStitched	chr9	94901049	94901503	1	455	401.0182	39.0894
1_MACS_peak_3417_lociStitched	chr1	23328641	23329094	1	454	391.61850000000004	39.7281
1_MACS_peak_5445_lociStitched	chr10	43757359	43757812	1	454	325.7976	33.068999999999996
1_MACS_peak_9356_lociStitched	chr12	4539505	4539958	1	454	390.4407	25.186799999999998
1_MACS_peak_17300_lociStitched	chr18	76560156	76560609	1	454	341.29019999999997	34.428
1_MACS_peak_23044_lociStitched	chr2	176978606	176979059	1	454	425.5935	21.1551
1_MACS_peak_30894_lociStitched	chr5	95990858	95991311	1	454	317.7795	67.40639999999999
1_MACS_peak_31276_lociStitched	chr5	178913722	178914175	1	454	362.9889	63.7824
1_MACS_peak_31382_lociStitched	chr5	180102177	180102630	1	454	409.91970000000003	54.2241
1_MACS_peak_32091_lociStitched	chr7	177490	177943	1	454	404.3931	35.968199999999996
1_MACS_peak_33653_lociStitched	chr7	155721532	155721985	1	454	413.0001	36.0135
1_MACS_peak_6105_lociStitched	chr10	105273000	105273452	1	453	403.54560000000004	86.1964
1_MACS_peak_9350_lociStitched	chr12	3666379	3666831	1	453	410.4612	28.069200000000002
1_MACS_peak_10792_lociStitched	chr14	104997058	104997510	1	453	398.7092	5.5596
1_MACS_peak_12092_lociStitched	chr16	4018171	4018623	1	453	327.1576	25.312
1_MACS_peak_18758_lociStitched	chr19	12978293	12978745	1	453	300.9416	57.0424
1_MACS_peak_20675_lociStitched	chr19	41524609	41525061	1	453	321.73359999999997	42.623599999999996
1_MACS_peak_23644_lociStitched	chr20	14025324	14025776	1	453	367.1596	28.340400000000002
1_MACS_peak_29145_lociStitched	chr3	128241689	128242141	1	453	416.9248	56.048
1_MACS_peak_30746_lociStitched	chr5	1550350	1550802	1	453	337.0564	10.7576
1_MACS_peak_30843_lociStitched	chr5	10333420	10333872	1	453	498.42040000000003	58.6244
1_MACS_peak_32620_lociStitched	chr7	55809015	55809467	1	453	285.39279999999997	50.4884
1_MACS_peak_33871_lociStitched	chr7	157471034	157471486	1	453	483.0524	73.5856
1_MACS_peak_34290_lociStitched	chr8	1693008	1693460	1	453	355.54319999999996	86.1964
1_MACS_peak_7119_lociStitched	chr11	6550317	6550768	1	452	305.778	33.5995
1_MACS_peak_8932_lociStitched	chr11	119509276	119509727	1	452	318.0452	10.7789
1_MACS_peak_14639_lociStitched	chr17	18969237	18969688	1	452	245.70479999999998	53.0827
1_MACS_peak_22942_lociStitched	chr2	127976793	127977244	1	452	515.2224	0.0
1_MACS_peak_30650_lociStitched	chr5	776649	777100	1	452	352.59180000000003	54.2102
1_MACS_peak_31252_lociStitched	chr5	178012382	178012833	1	452	383.8461	69.3187
1_MACS_peak_32571_lociStitched	chr7	28995775	28996226	1	452	364.2276	22.2794
1_MACS_peak_34197_lociStitched	chr8	527514	527965	1	452	305.5525	6.6748
1_MACS_peak_35377_lociStitched	chr8	144014923	144015374	1	452	291.9323	18.6714
1_MACS_peak_1451_lociStitched	chr1	8216988	8217438	1	451	370.53000000000003	62.63999999999999
1_MACS_peak_3881_lociStitched	chr1	30658580	30659030	1	451	308.07	41.625
1_MACS_peak_5504_lociStitched	chr10	71238853	71239303	1	451	426.015	27.134999999999998
1_MACS_peak_9392_lociStitched	chr12	8548748	8549198	1	451	338.53499999999997	32.13
1_MACS_peak_10482_lociStitched	chr14	101327580	101328030	1	451	346.45500000000004	19.665000000000003
1_MACS_peak_12379_lociStitched	chr16	29311524	29311974	1	451	412.46999999999997	44.595
1_MACS_peak_14920_lociStitched	chr17	34507320	34507770	1	451	276.03	68.265
1_MACS_peak_15172_lociStitched	chr17	41491567	41492017	1	451	363.96	30.555
1_MACS_peak_19890_lociStitched	chr19	30556567	30557017	1	451	343.485	29.970000000000002
1_MACS_peak_20015_lociStitched	chr19	33855164	33855614	1	451	355.365	38.565
1_MACS_peak_29043_lociStitched	chr3	52071091	52071541	1	451	304.02	14.085
1_MACS_peak_35079_lociStitched	chr8	142966768	142967218	1	451	208.44	12.915
1_MACS_peak_36057_lociStitched	chr9	131000480	131000930	1	451	333.45	51.705
1_MACS_peak_37630_lociStitched	chr9	141027460	141027910	1	451	297.0	40.455
1_MACS_peak_8300_lociStitched	chr11	70490519	70490968	1	450	353.5426	15.580300000000001
1_MACS_peak_13908_lociStitched	chr17	885760	886209	1	450	318.9696	46.9205
1_MACS_peak_14789_lociStitched	chr17	21372317	21372766	1	450	318.8349	6.9146
1_MACS_peak_22558_lociStitched	chr2	23815054	23815503	1	450	364.5431	42.655
1_MACS_peak_23304_lociStitched	chr2	241316553	241317002	1	450	388.5646	12.437299999999999
1_MACS_peak_30999_lociStitched	chr5	167695905	167696354	1	450	417.2108	29.9034
1_MACS_peak_1919_lociStitched	chr1	11742667	11743115	1	449	291.0656	67.1104
1_MACS_peak_4115_lociStitched	chr1	32042244	32042692	1	449	364.4032	56.358399999999996
1_MACS_peak_5466_lociStitched	chr10	48126335	48126783	1	449	255.6288	38.7072
1_MACS_peak_6258_lociStitched	chr10	126908918	126909366	1	449	399.84	33.6
1_MACS_peak_10076_lociStitched	chr13	100631768	100632216	1	449	434.2016	51.296
1_MACS_peak_12444_lociStitched	chr16	31178881	31179329	1	449	413.3248	31.7632
1_MACS_peak_22034_lociStitched	chr19	54584727	54585175	1	449	329.8624	21.4592
1_MACS_peak_22893_lociStitched	chr2	121135398	121135846	1	449	399.6608	40.857600000000005
1_MACS_peak_24310_lociStitched	chr20	55691984	55692432	1	449	326.0992	49.952
1_MACS_peak_28312_lociStitched	chr22	49724682	49725130	1	449	373.9456	61.24159999999999
1_MACS_peak_28731_lociStitched	chr3	13904555	13905003	1	449	339.5392	21.952
1_MACS_peak_28923_lociStitched	chr3	49723834	49724282	1	449	311.7632	95.33439999999999
1_MACS_peak_29544_lociStitched	chr4	3620385	3620833	1	449	416.0576	47.936
1_MACS_peak_31466_lociStitched	chr6	6041958	6042406	1	449	339.2256	47.3984
1_MACS_peak_32576_lociStitched	chr7	30028247	30028695	1	449	373.0944	27.1488
1_MACS_peak_37652_lociStitched	chr9	141108081	141108529	1	449	310.5536	11.5136
1_MACS_peak_3492_lociStitched	chr1	27353562	27354009	1	448	339.7647	52.2543
1_MACS_peak_7190_lociStitched	chr11	35441443	35441890	1	448	403.8198	23.0205
1_MACS_peak_11154_lociStitched	chr15	44075242	44075689	1	448	326.39939999999996	43.1355
1_MACS_peak_11616_lociStitched	chr15	84957448	84957895	1	448	314.688	37.548
1_MACS_peak_17105_lociStitched	chr17	79616805	79617252	1	448	345.26279999999997	22.4394
1_MACS_peak_17314_lociStitched	chr18	76732528	76732975	1	448	390.0522	18.5058
1_MACS_peak_18217_lociStitched	chr19	6941917	6942364	1	448	377.3574	55.115100000000005
1_MACS_peak_22915_lociStitched	chr2	121526022	121526469	1	448	316.8336	18.461100000000002
1_MACS_peak_23250_lociStitched	chr2	239837124	239837571	1	448	399.52860000000004	5.2745999999999995
1_MACS_peak_29_lociStitched	chr1	804728	805174	1	447	333.5634	21.3634
1_MACS_peak_2157_lociStitched	chr1	17508440	17508886	1	447	352.4292	64.35780000000001
1_MACS_peak_5877_lociStitched	chr10	98561301	98561747	1	447	1159.9122	472.71540000000005
1_MACS_peak_6758_lociStitched	chr11	573858	574304	1	447	263.809	87.0146
1_MACS_peak_8205_lociStitched	chr11	70300781	70301227	1	447	297.928	18.732000000000003
1_MACS_peak_18532_lociStitched	chr19	8823543	8823989	1	447	263.7644	54.2782
1_MACS_peak_20501_lociStitched	chr19	39567918	39568364	1	447	312.0662	22.1662
1_MACS_peak_23983_lociStitched	chr20	42742924	42743370	1	447	306.40200000000004	37.8654
1_MACS_peak_24209_lociStitched	chr20	48943744	48944190	1	447	352.4292	56.2852
1_MACS_peak_32697_lociStitched	chr7	73135760	73136206	1	447	299.1322	12.9786
1_MACS_peak_34775_lociStitched	chr8	58130060	58130506	1	447	269.7854	21.4972
1_MACS_peak_3931_lociStitched	chr1	30743860	30744305	1	446	335.53000000000003	45.6125
1_MACS_peak_4468_lociStitched	chr1	38103880	38104325	1	446	256.85400000000004	36.8905
1_MACS_peak_6072_lociStitched	chr10	102971821	102972266	1	446	297.972	56.8265
1_MACS_peak_10485_lociStitched	chr14	101362418	101362863	1	446	346.4325	30.4825
1_MACS_peak_18533_lociStitched	chr19	8834682	8835127	1	446	467.339	53.489
1_MACS_peak_19532_lociStitched	chr19	17826018	17826463	1	446	320.044	36.8905
1_MACS_peak_22136_lociStitched	chr19	55069742	55070187	1	446	403.704	72.93549999999999
1_MACS_peak_23214_lociStitched	chr2	233363739	233364184	1	446	291.6085	17.355
1_MACS_peak_29071_lociStitched	chr3	71631298	71631743	1	446	345.00849999999997	49.84
1_MACS_peak_29082_lociStitched	chr3	123010360	123010805	1	446	449.361	29.859500000000004
1_MACS_peak_31773_lociStitched	chr6	34509280	34509725	1	446	271.094	27.501
1_MACS_peak_32180_lociStitched	chr7	1346979	1347424	1	446	277.146	52.153999999999996
1_MACS_peak_32570_lociStitched	chr7	28449787	28450232	1	446	398.72	37.9585
1_MACS_peak_35685_lociStitched	chr8	145900667	145901112	1	446	297.9275	59.452
1_MACS_peak_37067_lociStitched	chr9	137869649	137870094	1	446	337.844	59.007
1_MACS_peak_125_lociStitched	chr1	1432610	1433054	1	445	310.79999999999995	50.7936
1_MACS_peak_8086_lociStitched	chr11	69818561	69819005	1	445	246.99720000000002	30.3252
1_MACS_peak_9924_lociStitched	chr12	115133070	115133514	1	445	280.5636	0.0
1_MACS_peak_19117_lociStitched	chr19	15094560	15095004	1	445	324.43080000000003	17.982
1_MACS_peak_20934_lociStitched	chr19	43097648	43098092	1	445	424.77479999999997	39.738
1_MACS_peak_29746_lociStitched	chr4	6472778	6473222	1	445	385.4808	12.3432
1_MACS_peak_31250_lociStitched	chr5	177986687	177987131	1	445	345.2544	40.848
1_MACS_peak_32806_lociStitched	chr7	76142089	76142533	1	445	348.1404	6.438000000000001
1_MACS_peak_36111_lociStitched	chr9	132127881	132128325	1	445	327.84959999999995	29.0376
1_MACS_peak_10562_lociStitched	chr14	102030261	102030704	1	444	366.2724	5.6261
1_MACS_peak_10859_lociStitched	chr14	105150490	105150933	1	444	336.8572	10.4991
1_MACS_peak_10894_lociStitched	chr14	105400457	105400900	1	444	397.0166	6.069100000000001
