GENE_ID	locusLine	bin_1_07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam
1_MACS_peak_24114_lociStitched	chr5(.):80050507-80052586	0.6421
1_MACS_peak_24115_lociStitched	chr5(.):80302355-80303891	0.773
1_MACS_peak_24116_lociStitched	chr5(.):80449764-80451434	0.8651
1_MACS_peak_24117_lociStitched	chr5(.):80483522-80484401	0.4793
1_MACS_peak_24118_lociStitched	chr5(.):80596640-80598283	1.3135
1_MACS_peak_24119_lociStitched	chr5(.):80885984-80887295	0.5147
1_MACS_peak_24120_lociStitched	chr5(.):80926019-80928050	0.6349
2_MACS_peak_24121_lociStitched	chr5(.):81044775-81048481	2.329
1_MACS_peak_24123_lociStitched	chr5(.):81073782-81076069	2.7068
1_MACS_peak_24124_lociStitched	chr5(.):81083104-81084518	0.5965
1_MACS_peak_24125_lociStitched	chr5(.):81145874-81152289	3.7404
1_MACS_peak_24126_lociStitched	chr5(.):81266365-81268760	3.2921
1_MACS_peak_24127_lociStitched	chr5(.):81469071-81471114	0.8604
1_MACS_peak_24128_lociStitched	chr5(.):81573147-81575185	2.1057
1_MACS_peak_24129_lociStitched	chr5(.):81669552-81671534	1.0456
1_MACS_peak_24130_lociStitched	chr5(.):81794717-81796668	0.6871
1_MACS_peak_24131_lociStitched	chr5(.):81935031-81936138	0.6622
1_MACS_peak_24132_lociStitched	chr5(.):82115844-82118273	1.3821
2_MACS_peak_24133_lociStitched	chr5(.):82176427-82182346	0.4852
1_MACS_peak_24135_lociStitched	chr5(.):82237781-82239255	0.5304
1_MACS_peak_24136_lociStitched	chr5(.):82306687-82308890	0.904
1_MACS_peak_24137_lociStitched	chr5(.):82322153-82323640	0.6461
1_MACS_peak_24138_lociStitched	chr5(.):82354113-82355740	0.4396
1_MACS_peak_24139_lociStitched	chr5(.):82372463-82374301	1.156
1_MACS_peak_24140_lociStitched	chr5(.):82768722-82770881	0.5937
1_MACS_peak_24141_lociStitched	chr5(.):82794077-82795254	0.5099
1_MACS_peak_24142_lociStitched	chr5(.):82949002-82950831	0.531
1_MACS_peak_24143_lociStitched	chr5(.):83017629-83018721	0.5474
1_MACS_peak_24144_lociStitched	chr5(.):83035659-83037536	0.6817
1_MACS_peak_24145_lociStitched	chr5(.):83139507-83141633	1.4074
1_MACS_peak_24146_lociStitched	chr5(.):84748151-84749377	0.5016
1_MACS_peak_24147_lociStitched	chr5(.):85246981-85248508	0.6121
1_MACS_peak_24148_lociStitched	chr5(.):85913319-85914854	1.6063
1_MACS_peak_24149_lociStitched	chr5(.):86026744-86028184	2.0644
2_MACS_peak_24150_lociStitched	chr5(.):86275021-86280172	0.5068
1_MACS_peak_24152_lociStitched	chr5(.):86314413-86317229	2.2285
4_MACS_peak_24153_lociStitched	chr5(.):86365313-86380465	0.937
1_MACS_peak_24157_lociStitched	chr5(.):86398238-86400534	0.9205
2_MACS_peak_24158_lociStitched	chr5(.):86407991-86420485	2.9448
1_MACS_peak_24160_lociStitched	chr5(.):86431261-86436344	1.9252
1_MACS_peak_24161_lociStitched	chr5(.):86553870-86555204	0.5798
1_MACS_peak_24162_lociStitched	chr5(.):86562482-86565340	2.722
2_MACS_peak_24163_lociStitched	chr5(.):86635909-86644283	0.2663
1_MACS_peak_24165_lociStitched	chr5(.):86707577-86709678	1.0128
1_MACS_peak_24166_lociStitched	chr5(.):87145512-87147542	0.8931
1_MACS_peak_24167_lociStitched	chr5(.):87172125-87173445	0.6095
2_MACS_peak_24168_lociStitched	chr5(.):87436302-87439861	0.5706
1_MACS_peak_24170_lociStitched	chr5(.):87563850-87565727	0.8292
1_MACS_peak_24171_lociStitched	chr5(.):87797784-87799102	0.551
5_MACS_peak_24172_lociStitched	chr5(.):87954543-87976666	1.8076
1_MACS_peak_24177_lociStitched	chr5(.):88027271-88031469	1.1595
1_MACS_peak_24178_lociStitched	chr5(.):88041892-88043326	0.5564
1_MACS_peak_24179_lociStitched	chr5(.):88110861-88130462	1.6699
1_MACS_peak_24180_lociStitched	chr5(.):88171036-88187178	3.2601
1_MACS_peak_24181_lociStitched	chr5(.):88263364-88264507	0.6849
1_MACS_peak_24182_lociStitched	chr5(.):88366383-88368922	2.1435
1_MACS_peak_24183_lociStitched	chr5(.):88526863-88529941	1.4535
1_MACS_peak_24184_lociStitched	chr5(.):88563346-88570899	5.0239
2_MACS_peak_24185_lociStitched	chr5(.):88577812-88580103	0.4615
4_MACS_peak_24187_lociStitched	chr5(.):88595420-88618408	3.3343
3_MACS_peak_24191_lociStitched	chr5(.):88633977-88652764	3.1972
1_MACS_peak_24194_lociStitched	chr5(.):88667586-88671751	1.0145
1_MACS_peak_24195_lociStitched	chr5(.):88691125-88693752	1.9977
1_MACS_peak_24196_lociStitched	chr5(.):88715985-88717746	0.8902
1_MACS_peak_24197_lociStitched	chr5(.):88729287-88735105	3.0458
1_MACS_peak_24198_lociStitched	chr5(.):88753860-88754892	0.4117
1_MACS_peak_24199_lociStitched	chr5(.):88892006-88895506	0.9431
2_MACS_peak_24200_lociStitched	chr5(.):88902507-88910367	0.5941
1_MACS_peak_24202_lociStitched	chr5(.):88972214-88973798	0.7096
1_MACS_peak_24203_lociStitched	chr5(.):89024986-89026421	0.7397
1_MACS_peak_24204_lociStitched	chr5(.):89704402-89707006	2.4294
1_MACS_peak_24205_lociStitched	chr5(.):89735296-89736479	0.6328
1_MACS_peak_24206_lociStitched	chr5(.):89768903-89771301	1.2506
1_MACS_peak_24207_lociStitched	chr5(.):89824121-89826693	1.7787
1_MACS_peak_24208_lociStitched	chr5(.):89853651-89855499	0.7025
1_MACS_peak_24209_lociStitched	chr5(.):89935134-89938525	1.9889
1_MACS_peak_24210_lociStitched	chr5(.):90484908-90487032	1.9748
1_MACS_peak_24211_lociStitched	chr5(.):90544805-90546120	0.4734
4_MACS_peak_24212_lociStitched	chr5(.):90561482-90577496	0.9597
1_MACS_peak_24216_lociStitched	chr5(.):90587424-90590150	0.8555
1_MACS_peak_24217_lociStitched	chr5(.):90606556-90611311	1.4013
1_MACS_peak_24218_lociStitched	chr5(.):90627160-90628775	1.0905
1_MACS_peak_24219_lociStitched	chr5(.):90656351-90658271	1.0577
1_MACS_peak_24220_lociStitched	chr5(.):90674543-90681132	3.4816
1_MACS_peak_24221_lociStitched	chr5(.):91057388-91058895	1.5389
1_MACS_peak_24222_lociStitched	chr5(.):91737145-91740156	1.0107
1_MACS_peak_24223_lociStitched	chr5(.):91790052-91791955	0.58
1_MACS_peak_24224_lociStitched	chr5(.):91839490-91842395	0.762
1_MACS_peak_24225_lociStitched	chr5(.):91976468-91977507	0.4155
1_MACS_peak_24226_lociStitched	chr5(.):92242234-92246005	2.0315
1_MACS_peak_24227_lociStitched	chr5(.):92413391-92415013	0.6733
1_MACS_peak_24228_lociStitched	chr5(.):92915492-92917943	0.538
1_MACS_peak_24229_lociStitched	chr5(.):93446602-93448049	1.0763
1_MACS_peak_24230_lociStitched	chr5(.):93505352-93506918	1.0293
2_MACS_peak_24231_lociStitched	chr5(.):93908550-93914456	0.3429
1_MACS_peak_24233_lociStitched	chr5(.):93953238-93955168	0.944
2_MACS_peak_24234_lociStitched	chr5(.):94037799-94044361	0.4513
1_MACS_peak_24236_lociStitched	chr5(.):94127912-94130268	1.1665
2_MACS_peak_24237_lociStitched	chr5(.):94416678-94424504	0.273
1_MACS_peak_24239_lociStitched	chr5(.):94619457-94621074	0.5384
1_MACS_peak_24240_lociStitched	chr5(.):94878490-94879571	0.6489
1_MACS_peak_24241_lociStitched	chr5(.):94889629-94891984	1.3978
1_MACS_peak_24242_lociStitched	chr5(.):94982076-94983646	1.2559
1_MACS_peak_24243_lociStitched	chr5(.):95053817-95055118	0.645
2_MACS_peak_24244_lociStitched	chr5(.):95061434-95067950	0.6079
1_MACS_peak_24246_lociStitched	chr5(.):95094392-95098455	1.5868
1_MACS_peak_24247_lociStitched	chr5(.):95116622-95117667	0.6336
1_MACS_peak_24248_lociStitched	chr5(.):95143613-95145566	0.6877
1_MACS_peak_24249_lociStitched	chr5(.):95156884-95161101	2.6914
2_MACS_peak_24250_lociStitched	chr5(.):95169353-95179774	1.1002
1_MACS_peak_24252_lociStitched	chr5(.):95204158-95207036	0.9104
2_MACS_peak_24253_lociStitched	chr5(.):95258922-95266513	1.5226
1_MACS_peak_24255_lociStitched	chr5(.):95285100-95286165	0.4977
1_MACS_peak_24256_lociStitched	chr5(.):95295354-95298392	1.7023
1_MACS_peak_24257_lociStitched	chr5(.):95650645-95652207	0.6125
1_MACS_peak_24258_lociStitched	chr5(.):95671688-95675024	0.7543
1_MACS_peak_24259_lociStitched	chr5(.):95774551-95776751	1.3949
1_MACS_peak_24260_lociStitched	chr5(.):95901832-95903224	0.5026
1_MACS_peak_24261_lociStitched	chr5(.):95962915-95964306	0.6728
1_MACS_peak_24262_lociStitched	chr5(.):95996353-95999297	1.8846
1_MACS_peak_24263_lociStitched	chr5(.):96038232-96039980	0.7092
1_MACS_peak_24264_lociStitched	chr5(.):96142516-96144946	3.8618
1_MACS_peak_24265_lociStitched	chr5(.):96151339-96153408	0.8715
1_MACS_peak_24266_lociStitched	chr5(.):96211080-96213440	1.6835
1_MACS_peak_24267_lociStitched	chr5(.):96220897-96222337	0.702
1_MACS_peak_24268_lociStitched	chr5(.):96231538-96233139	0.9373
1_MACS_peak_24269_lociStitched	chr5(.):96268330-96273261	3.2078
1_MACS_peak_24270_lociStitched	chr5(.):96518201-96520096	1.9332
1_MACS_peak_24271_lociStitched	chr5(.):96527833-96529439	0.7719
1_MACS_peak_24272_lociStitched	chr5(.):96575302-96576152	0.4558
1_MACS_peak_24273_lociStitched	chr5(.):97405451-97406843	0.6386
2_MACS_peak_24274_lociStitched	chr5(.):98104699-98110991	0.4931
1_MACS_peak_24276_lociStitched	chr5(.):98262763-98265985	2.1304
2_MACS_peak_24277_lociStitched	chr5(.):98368150-98374685	0.5224
1_MACS_peak_24279_lociStitched	chr5(.):98395531-98396584	0.4835
1_MACS_peak_24280_lociStitched	chr5(.):98491620-98494662	0.7542
1_MACS_peak_24281_lociStitched	chr5(.):99278403-99283268	3.2061
1_MACS_peak_24282_lociStitched	chr5(.):99851563-99856033	1.3834
1_MACS_peak_24283_lociStitched	chr5(.):99870175-99872205	1.14
1_MACS_peak_24284_lociStitched	chr5(.):99885671-99887308	0.5964
1_MACS_peak_24285_lociStitched	chr5(.):100067020-100068596	0.732
1_MACS_peak_24286_lociStitched	chr5(.):100081792-100082990	0.5308
2_MACS_peak_24287_lociStitched	chr5(.):100110210-100117317	1.302
1_MACS_peak_24289_lociStitched	chr5(.):100125215-100126993	0.9445
1_MACS_peak_24290_lociStitched	chr5(.):100167152-100168974	0.5429
1_MACS_peak_24291_lociStitched	chr5(.):100187618-100191368	1.5387
1_MACS_peak_24292_lociStitched	chr5(.):100207818-100209765	0.8128
1_MACS_peak_24293_lociStitched	chr5(.):100223331-100228269	1.7562
1_MACS_peak_24294_lociStitched	chr5(.):100235161-100241782	3.631
1_MACS_peak_24295_lociStitched	chr5(.):100345125-100346749	0.5481
1_MACS_peak_24296_lociStitched	chr5(.):100852690-100854984	0.9359
1_MACS_peak_24297_lociStitched	chr5(.):101233359-101234336	0.4854
1_MACS_peak_24298_lociStitched	chr5(.):101631055-101633201	1.2227
2_MACS_peak_24299_lociStitched	chr5(.):101858840-101865971	0.3332
1_MACS_peak_24301_lociStitched	chr5(.):102089874-102092402	0.8224
1_MACS_peak_24302_lociStitched	chr5(.):102201281-102202179	0.4599
1_MACS_peak_24303_lociStitched	chr5(.):102454142-102456901	2.2735
1_MACS_peak_24304_lociStitched	chr5(.):102546737-102548602	0.8761
1_MACS_peak_24305_lociStitched	chr5(.):102593647-102597385	1.2718
1_MACS_peak_24306_lociStitched	chr5(.):102607205-102608394	0.6283
1_MACS_peak_24307_lociStitched	chr5(.):102676281-102677368	0.8201
1_MACS_peak_24308_lociStitched	chr5(.):102779920-102781056	0.5669
1_MACS_peak_24309_lociStitched	chr5(.):102881806-102883559	0.6057
1_MACS_peak_24310_lociStitched	chr5(.):102897506-102898922	0.9146
1_MACS_peak_24311_lociStitched	chr5(.):103224496-103226587	0.7881
1_MACS_peak_24312_lociStitched	chr5(.):103254252-103255075	0.3819
1_MACS_peak_24313_lociStitched	chr5(.):103513071-103515615	2.0855
1_MACS_peak_24314_lociStitched	chr5(.):103524977-103526211	0.5921
1_MACS_peak_24315_lociStitched	chr5(.):103651627-103653191	0.6525
1_MACS_peak_24316_lociStitched	chr5(.):105428156-105430934	0.5766
1_MACS_peak_24317_lociStitched	chr5(.):105462062-105465062	1.6042
1_MACS_peak_24318_lociStitched	chr5(.):105520831-105522309	0.541
1_MACS_peak_24319_lociStitched	chr5(.):105936564-105938232	0.577
1_MACS_peak_24320_lociStitched	chr5(.):106015237-106016908	0.5016
1_MACS_peak_24321_lociStitched	chr5(.):106179417-106180467	0.4561
1_MACS_peak_24322_lociStitched	chr5(.):106195982-106199430	0.745
1_MACS_peak_24323_lociStitched	chr5(.):106210508-106212054	0.8118
1_MACS_peak_24324_lociStitched	chr5(.):106906391-106908211	0.5681
1_MACS_peak_24325_lociStitched	chr5(.):107006432-107008541	0.6869
1_MACS_peak_24326_lociStitched	chr5(.):107715871-107719514	2.8807
1_MACS_peak_24327_lociStitched	chr5(.):107855782-107858595	2.0005
1_MACS_peak_24328_lociStitched	chr5(.):108016413-108018495	1.9805
1_MACS_peak_24329_lociStitched	chr5(.):108062812-108065039	3.3381
1_MACS_peak_24330_lociStitched	chr5(.):108083232-108085728	2.2114
1_MACS_peak_24331_lociStitched	chr5(.):108127563-108128741	0.5162
1_MACS_peak_24332_lociStitched	chr5(.):108193249-108195543	1.1334
1_MACS_peak_24333_lociStitched	chr5(.):108259848-108261085	0.669
1_MACS_peak_24334_lociStitched	chr5(.):108318915-108320041	0.5077
1_MACS_peak_24335_lociStitched	chr5(.):108363799-108366958	0.7915
2_MACS_peak_24336_lociStitched	chr5(.):108576626-108585608	0.7406
1_MACS_peak_24338_lociStitched	chr5(.):108744012-108747688	2.6261
1_MACS_peak_24339_lociStitched	chr5(.):108980744-108982316	0.6913
1_MACS_peak_24340_lociStitched	chr5(.):108991783-108992986	0.5043
2_MACS_peak_24341_lociStitched	chr5(.):109023898-109037336	1.8181
1_MACS_peak_24343_lociStitched	chr5(.):109074421-109080268	1.7573
2_MACS_peak_24344_lociStitched	chr5(.):109189891-109202384	1.9478
1_MACS_peak_24346_lociStitched	chr5(.):109236436-109237662	0.5243
6_MACS_peak_24347_lociStitched	chr5(.):109247808-109282504	0.9691
1_MACS_peak_24353_lociStitched	chr5(.):109388881-109391509	0.903
1_MACS_peak_24354_lociStitched	chr5(.):109603986-109605678	0.6496
1_MACS_peak_24355_lociStitched	chr5(.):110073852-110075729	1.3966
1_MACS_peak_24356_lociStitched	chr5(.):110087009-110089363	1.1666
1_MACS_peak_24357_lociStitched	chr5(.):110187067-110188778	0.9582
1_MACS_peak_24358_lociStitched	chr5(.):110408535-110409706	0.6312
1_MACS_peak_24359_lociStitched	chr5(.):110427627-110428742	0.8074
1_MACS_peak_24360_lociStitched	chr5(.):110559217-110560956	0.6821
1_MACS_peak_24361_lociStitched	chr5(.):110588362-110591734	0.8571
2_MACS_peak_24362_lociStitched	chr5(.):110829687-110834572	0.2696
1_MACS_peak_24364_lociStitched	chr5(.):110847274-110849229	1.4052
2_MACS_peak_24365_lociStitched	chr5(.):111089666-111094640	1.0951
1_MACS_peak_24367_lociStitched	chr5(.):111496048-111497647	0.9751
1_MACS_peak_24368_lociStitched	chr5(.):111753193-111756178	0.7764
2_MACS_peak_24369_lociStitched	chr5(.):111855525-111860455	0.7724
1_MACS_peak_24371_lociStitched	chr5(.):111963605-111965052	0.829
1_MACS_peak_24372_lociStitched	chr5(.):112027332-112028765	0.5963
1_MACS_peak_24373_lociStitched	chr5(.):112042431-112044410	1.6068
1_MACS_peak_24374_lociStitched	chr5(.):112092699-112093682	0.5319
1_MACS_peak_24375_lociStitched	chr5(.):112196107-112197722	1.3257
1_MACS_peak_24376_lociStitched	chr5(.):112205133-112206637	0.4451
1_MACS_peak_24377_lociStitched	chr5(.):112213025-112217432	1.0686
2_MACS_peak_24378_lociStitched	chr5(.):112256317-112267730	2.7754
3_MACS_peak_24380_lociStitched	chr5(.):112298787-112313422	0.4339
1_MACS_peak_24383_lociStitched	chr5(.):112357821-112359509	0.7629
1_MACS_peak_24384_lociStitched	chr5(.):112382335-112388175	1.3806
1_MACS_peak_24385_lociStitched	chr5(.):112396505-112400318	1.122
2_MACS_peak_24386_lociStitched	chr5(.):112449896-112454279	0.7084
1_MACS_peak_24388_lociStitched	chr5(.):112507253-112508436	0.4852
2_MACS_peak_24389_lociStitched	chr5(.):112580232-112589867	0.5029
1_MACS_peak_24391_lociStitched	chr5(.):112597508-112599686	0.8396
1_MACS_peak_24392_lociStitched	chr5(.):112628168-112631166	1.3686
1_MACS_peak_24393_lociStitched	chr5(.):112654525-112658222	0.8467
1_MACS_peak_24394_lociStitched	chr5(.):112823879-112825292	0.4823
1_MACS_peak_24395_lociStitched	chr5(.):112848758-112850445	1.3581
1_MACS_peak_24396_lociStitched	chr5(.):113696394-113698700	0.8449
1_MACS_peak_24397_lociStitched	chr5(.):114036052-114037398	0.5485
1_MACS_peak_24398_lociStitched	chr5(.):114403639-114405718	0.6159
1_MACS_peak_24399_lociStitched	chr5(.):114504585-114506803	0.8761
1_MACS_peak_24400_lociStitched	chr5(.):114597412-114599224	1.7497
1_MACS_peak_24401_lociStitched	chr5(.):114606209-114608375	0.7371
1_MACS_peak_24402_lociStitched	chr5(.):114631352-114632510	1.2954
1_MACS_peak_24403_lociStitched	chr5(.):114668369-114669491	0.4422
2_MACS_peak_24404_lociStitched	chr5(.):114711145-114716600	0.9564
1_MACS_peak_24406_lociStitched	chr5(.):114771228-114772833	0.5859
1_MACS_peak_24407_lociStitched	chr5(.):114878307-114881337	1.411
1_MACS_peak_24408_lociStitched	chr5(.):114936900-114938576	1.6543
1_MACS_peak_24409_lociStitched	chr5(.):114960835-114962662	0.9532
1_MACS_peak_24410_lociStitched	chr5(.):115176536-115178659	1.5113
1_MACS_peak_24411_lociStitched	chr5(.):115312241-115313722	0.5508
1_MACS_peak_24412_lociStitched	chr5(.):115419977-115421573	2.1975
1_MACS_peak_24413_lociStitched	chr5(.):115911705-115912796	0.4546
1_MACS_peak_24414_lociStitched	chr5(.):116006336-116007815	0.5065
1_MACS_peak_24415_lociStitched	chr5(.):116466228-116468242	0.6295
2_MACS_peak_24416_lociStitched	chr5(.):116790265-116797604	0.284
1_MACS_peak_24418_lociStitched	chr5(.):116958388-116959920	0.5618
1_MACS_peak_24419_lociStitched	chr5(.):117016604-117018089	0.5287
1_MACS_peak_24420_lociStitched	chr5(.):117208142-117209364	0.5278
1_MACS_peak_24421_lociStitched	chr5(.):117223549-117225474	0.9276
1_MACS_peak_24422_lociStitched	chr5(.):117584335-117585620	0.5918
1_MACS_peak_24423_lociStitched	chr5(.):118323532-118324712	2.0798
1_MACS_peak_24424_lociStitched	chr5(.):118366255-118368428	0.8437
1_MACS_peak_24425_lociStitched	chr5(.):118405548-118407996	1.69
1_MACS_peak_24426_lociStitched	chr5(.):118523022-118524348	0.5784
3_MACS_peak_24427_lociStitched	chr5(.):118603472-118614243	0.6862
1_MACS_peak_24430_lociStitched	chr5(.):118643610-118646014	1.2333
3_MACS_peak_24431_lociStitched	chr5(.):118657728-118678862	2.0358
1_MACS_peak_24434_lociStitched	chr5(.):118689175-118690340	0.6299
1_MACS_peak_24435_lociStitched	chr5(.):118701964-118705136	1.112
1_MACS_peak_24436_lociStitched	chr5(.):118787380-118789455	2.2815
1_MACS_peak_24437_lociStitched	chr5(.):118872477-118874774	1.1507
1_MACS_peak_24438_lociStitched	chr5(.):119104807-119106221	0.6099
1_MACS_peak_24439_lociStitched	chr5(.):119438499-119439791	0.5929
1_MACS_peak_24440_lociStitched	chr5(.):119704181-119705952	0.5499
1_MACS_peak_24441_lociStitched	chr5(.):119722147-119725280	0.9286
1_MACS_peak_24442_lociStitched	chr5(.):119740059-119743241	1.172
1_MACS_peak_24443_lociStitched	chr5(.):119793094-119794476	0.7318
1_MACS_peak_24444_lociStitched	chr5(.):121296745-121298401	0.7868
1_MACS_peak_24445_lociStitched	chr5(.):121412456-121413637	0.5323
2_MACS_peak_24446_lociStitched	chr5(.):121632782-121637611	0.9727
2_MACS_peak_24448_lociStitched	chr5(.):121647210-121661493	0.986
1_MACS_peak_24450_lociStitched	chr5(.):121749405-121750316	0.3854
1_MACS_peak_24451_lociStitched	chr5(.):121756543-121757968	0.5522
1_MACS_peak_24452_lociStitched	chr5(.):121808147-121810200	0.9088
1_MACS_peak_24453_lociStitched	chr5(.):122109950-122112086	1.4153
1_MACS_peak_24454_lociStitched	chr5(.):122179696-122181998	1.7715
1_MACS_peak_24455_lociStitched	chr5(.):122371506-122373019	0.7235
1_MACS_peak_24456_lociStitched	chr5(.):122757810-122760478	1.4198
3_MACS_peak_24457_lociStitched	chr5(.):122846996-122857340	0.4729
1_MACS_peak_24460_lociStitched	chr5(.):122884059-122886498	1.2303
1_MACS_peak_24461_lociStitched	chr5(.):123138406-123139986	0.4645
1_MACS_peak_24462_lociStitched	chr5(.):123241777-123243575	0.5941
1_MACS_peak_24463_lociStitched	chr5(.):123263879-123265805	0.7086
1_MACS_peak_24464_lociStitched	chr5(.):123370018-123371050	0.378
1_MACS_peak_24465_lociStitched	chr5(.):123746211-123747328	0.4758
1_MACS_peak_24466_lociStitched	chr5(.):123787956-123790605	0.9757
1_MACS_peak_24467_lociStitched	chr5(.):123853962-123856468	0.7976
2_MACS_peak_24468_lociStitched	chr5(.):123911912-123920643	0.3728
1_MACS_peak_24470_lociStitched	chr5(.):123966128-123968248	0.6341
2_MACS_peak_24471_lociStitched	chr5(.):123982242-123988392	1.5343
1_MACS_peak_24473_lociStitched	chr5(.):124039920-124041613	0.6677
1_MACS_peak_24474_lociStitched	chr5(.):124081813-124085442	2.7282
2_MACS_peak_24475_lociStitched	chr5(.):124236496-124243230	1.0868
1_MACS_peak_24477_lociStitched	chr5(.):124258187-124259581	0.6971
1_MACS_peak_24478_lociStitched	chr5(.):124269761-124272948	2.8192
2_MACS_peak_24479_lociStitched	chr5(.):124286376-124293689	1.8725
1_MACS_peak_24481_lociStitched	chr5(.):124743333-124748746	1.2332
2_MACS_peak_24482_lociStitched	chr5(.):125295422-125305265	1.4698
1_MACS_peak_24484_lociStitched	chr5(.):125312817-125314570	0.5699
1_MACS_peak_24485_lociStitched	chr5(.):125322220-125325016	1.362
1_MACS_peak_24486_lociStitched	chr5(.):125478796-125479760	0.4463
1_MACS_peak_24487_lociStitched	chr5(.):125576943-125578527	0.6824
1_MACS_peak_24488_lociStitched	chr5(.):125758469-125759941	0.891
2_MACS_peak_24489_lociStitched	chr5(.):125778589-125787277	0.557
2_MACS_peak_24491_lociStitched	chr5(.):125832636-125836181	0.5732
1_MACS_peak_24493_lociStitched	chr5(.):125936004-125937716	1.2859
1_MACS_peak_24494_lociStitched	chr5(.):125949146-125952076	0.8539
1_MACS_peak_24495_lociStitched	chr5(.):126082972-126084715	1.3499
2_MACS_peak_24496_lociStitched	chr5(.):126093653-126099094	0.4798
1_MACS_peak_24498_lociStitched	chr5(.):126111045-126116205	2.8453
1_MACS_peak_24499_lociStitched	chr5(.):126127593-126129114	0.4391
1_MACS_peak_24500_lociStitched	chr5(.):126178607-126179666	0.3832
1_MACS_peak_24501_lociStitched	chr5(.):126306953-126309401	0.714
1_MACS_peak_24502_lociStitched	chr5(.):126322646-126325297	1.3473
1_MACS_peak_24503_lociStitched	chr5(.):126333203-126335086	1.1494
1_MACS_peak_24504_lociStitched	chr5(.):126365012-126367564	1.3151
1_MACS_peak_24505_lociStitched	chr5(.):126408014-126409806	1.1896
2_MACS_peak_24506_lociStitched	chr5(.):126431543-126434856	0.5062
1_MACS_peak_24508_lociStitched	chr5(.):126446405-126447842	0.464
1_MACS_peak_24509_lociStitched	chr5(.):126655405-126657401	1.1005
1_MACS_peak_24510_lociStitched	chr5(.):126852602-126854512	0.8695
1_MACS_peak_24511_lociStitched	chr5(.):126890937-126891880	0.4383
1_MACS_peak_24512_lociStitched	chr5(.):127252433-127253270	0.4299
1_MACS_peak_24513_lociStitched	chr5(.):127277835-127279606	0.5365
1_MACS_peak_24514_lociStitched	chr5(.):127295916-127298101	0.8464
1_MACS_peak_24515_lociStitched	chr5(.):127417261-127420784	1.9004
1_MACS_peak_24516_lociStitched	chr5(.):127872769-127875316	0.5068
1_MACS_peak_24517_lociStitched	chr5(.):128429245-128431483	1.503
1_MACS_peak_24518_lociStitched	chr5(.):128460967-128462891	1.2084
1_MACS_peak_24519_lociStitched	chr5(.):128712350-128713532	0.4048
1_MACS_peak_24520_lociStitched	chr5(.):128795916-128798690	0.9023
1_MACS_peak_24521_lociStitched	chr5(.):129239203-129241576	0.8393
1_MACS_peak_24522_lociStitched	chr5(.):129437458-129439349	0.6239
1_MACS_peak_24523_lociStitched	chr5(.):129446594-129448912	0.6758
1_MACS_peak_24524_lociStitched	chr5(.):129658061-129661803	2.1719
1_MACS_peak_24525_lociStitched	chr5(.):129876510-129878863	0.7601
1_MACS_peak_24526_lociStitched	chr5(.):130058326-130062041	1.6769
2_MACS_peak_24527_lociStitched	chr5(.):130399786-130406094	0.5675
1_MACS_peak_24529_lociStitched	chr5(.):130439533-130440335	0.4114
2_MACS_peak_24530_lociStitched	chr5(.):130498940-130507523	1.016
1_MACS_peak_24532_lociStitched	chr5(.):130587694-130589694	1.3013
1_MACS_peak_24533_lociStitched	chr5(.):130598472-130601737	1.3755
2_MACS_peak_24534_lociStitched	chr5(.):130609087-130617951	0.3189
1_MACS_peak_24536_lociStitched	chr5(.):130708682-130719329	2.7275
1_MACS_peak_24537_lociStitched	chr5(.):130751926-130753559	0.7176
2_MACS_peak_24538_lociStitched	chr5(.):130823115-130832161	0.3439
1_MACS_peak_24540_lociStitched	chr5(.):130849795-130851629	0.7124
1_MACS_peak_24541_lociStitched	chr5(.):130969504-130972986	3.3087
1_MACS_peak_24542_lociStitched	chr5(.):130982281-130983890	0.7161
1_MACS_peak_24543_lociStitched	chr5(.):131093656-131095135	0.494
1_MACS_peak_24544_lociStitched	chr5(.):131131442-131133805	1.7279
1_MACS_peak_24545_lociStitched	chr5(.):131355069-131357004	0.6491
1_MACS_peak_24546_lociStitched	chr5(.):131400339-131401280	0.5567
1_MACS_peak_24547_lociStitched	chr5(.):131408854-131410302	0.4838
2_MACS_peak_24548_lociStitched	chr5(.):131418509-131426902	0.3372
1_MACS_peak_24550_lociStitched	chr5(.):131434946-131441959	5.635
1_MACS_peak_24551_lociStitched	chr5(.):131451801-131453911	1.7875
1_MACS_peak_24552_lociStitched	chr5(.):131512158-131513178	0.4972
1_MACS_peak_24553_lociStitched	chr5(.):131562740-131564167	0.9998
1_MACS_peak_24554_lociStitched	chr5(.):131628333-131630861	1.9445
1_MACS_peak_24555_lociStitched	chr5(.):131704791-131706621	1.3446
3_MACS_peak_24556_lociStitched	chr5(.):131744863-131774596	3.2326
2_MACS_peak_24559_lociStitched	chr5(.):131789831-131804405	3.017
1_MACS_peak_24561_lociStitched	chr5(.):131812653-131814722	0.6649
3_MACS_peak_24562_lociStitched	chr5(.):131822830-131842813	1.7945
2_MACS_peak_24565_lociStitched	chr5(.):131855466-131863266	1.0214
1_MACS_peak_24567_lociStitched	chr5(.):131891871-131893783	1.8227
1_MACS_peak_24568_lociStitched	chr5(.):131963864-131966754	1.1557
1_MACS_peak_24569_lociStitched	chr5(.):131974943-131976528	0.5085
