GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
NM_006423	chr19(.):42455832-42468528	0.1389
NM_004706	chr19(.):42382266-42416604	0.0892
NM_199002	chr19(.):42383445-42416604	0.0901
NM_002088	chr19(.):42497472-42574957	0.1044
NM_152296	chr19(.):42465733-42503382	0.0973
NM_001128916	chr19(.):45389476-45411946	0.131
NR_028414	chr19(.):45425059-45439643	0.1242
NM_000041	chr19(.):45404038-45417650	0.1022
NM_001645	chr19(.):45412920-45427606	0.1056
NM_138568	chr19(.):45710878-45742469	0.0924
NM_024108	chr19(.):45661185-45686485	0.1325
NM_212550	chr19(.):45677002-45690058	0.138
NM_031417	chr19(.):45749841-45813541	0.0877
NM_005282	chr19(.):46088022-46110466	0.1234
NM_001017989	chr19(.):46026024-46093122	0.1171
NR_029886	chr19(.):46137251-46147345	0.1803
NM_004497	chr19(.):46362517-46382055	0.1127
NM_004819	chr19(.):46313699-46371548	0.1103
NM_030785	chr19(.):46293967-46323605	0.1273
NM_015649	chr19(.):46381865-46394376	0.122
NM_001029861	chr19(.):46411472-46423036	0.1001
NM_032040	chr19(.):46908585-46921919	0.0846
NM_020709	chr19(.):46989447-47004169	0.0898
NM_001103149	chr19(.):46964747-46979820	0.0762
NM_033258	chr19(.):47132332-47142939	0.1359
NM_005184	chr19(.):47099511-47119039	0.1304
NM_145056	chr19(.):47145868-47169395	0.1143
NM_000960	chr19(.):47118724-47133354	0.1256
NM_001009813	chr19(.):47901380-47927785	0.1011
NM_014681	chr19(.):47847537-47890961	0.1016
NM_020160	chr19(.):47901382-47927785	0.1011
NM_015710	chr19(.):48243792-48265323	0.1208
NR_003048	chr19(.):48254109-48264219	0.0988
NR_024217	chr19(.):48427074-48437194	0.3822
NR_024224	chr19(.):48422035-48432156	0.3766
NR_024216	chr19(.):48443178-48453300	0.3601
NM_003167	chr19(.):48368722-48394654	0.0876
NR_024217	chr19(.):48453938-48464058	0.3569
NR_024219	chr19(.):48411307-48421427	0.4049
NR_024218	chr19(.):48437797-48447917	0.3258
NR_024216	chr19(.):48405934-48416056	0.372
NR_004436	chr19(.):48416685-48426807	0.2451
NR_004436	chr19(.):48432437-48442559	0.2922
NR_024221	chr19(.):48448552-48458671	0.4592
NM_001128326	chr19(.):48466302-48500427	0.0859
NM_022142	chr19(.):48492907-48533410	0.0994
NM_014959	chr19(.):48706342-48758104	0.1227
NM_001184900	chr19(.):48706342-48749320	0.1184
NR_033678	chr19(.):48706342-48757890	0.1228
NM_144577	chr19(.):48794708-48828332	0.1349
NM_001425	chr19(.):48823628-48838810	0.1967
NM_153608	chr19(.):48769653-48795863	0.1017
NM_001080434	chr19(.):48983527-49021446	0.1235
NM_017708	chr19(.):49098856-49121694	0.1045
NM_020126	chr19(.):49117547-49138662	0.1362
NM_004605	chr19(.):49073992-49107684	0.1172
NM_001352	chr19(.):49128816-49145639	0.1453
NM_133498	chr19(.):49104999-49115971	0.0996
NM_000979	chr19(.):49113587-49127433	0.1295
NM_001217	chr19(.):49136271-49154451	0.1601
NM_177973	chr19(.):49050428-49107684	0.105
NM_017805	chr19(.):49218841-49248970	0.1137
NM_182575	chr19(.):49239144-49255166	0.1135
NM_000511	chr19(.):49194227-49214191	0.0882
NM_019113	chr19(.):49254343-49266582	0.1007
NM_000148	chr19(.):49246267-49263647	0.1151
NM_001130915	chr19(.):49211254-49227976	0.1274
NM_182574	chr19(.):49211254-49225214	0.1251
NM_145807	chr19(.):49159663-49181264	0.1147
NM_001164773	chr19(.):49293318-49319320	0.1195
NR_028451	chr19(.):49293318-49319178	0.1192
NR_024244	chr19(.):49529925-49540044	0.0755
NM_001161587	chr19(.):49466381-49501610	0.1573
NM_033377	chr19(.):49533825-49545191	0.1007
NM_033378	chr19(.):49530129-49541495	0.0846
NM_000737	chr19(.):49521126-49532593	0.0971
NM_000894	chr19(.):49514236-49525347	0.1106
NM_006666	chr19(.):49492155-49524182	0.1215
NR_004383	chr19(.):49535276-49545404	0.0953
NM_033183	chr19(.):49545894-49557368	0.0891
NM_033142	chr19(.):49552530-49563997	0.1205
NM_031886	chr19(.):49565674-49581198	0.0958
NM_006179	chr19(.):49559396-49572124	0.1062
NM_033043	chr19(.):49542101-49553568	0.0953
NM_003089	chr19(.):49583464-49616870	0.1189
NM_018111	chr19(.):49616653-49627397	0.1249
NM_003660	chr19(.):49617662-49659280	0.1172
NM_022165	chr19(.):49612617-49626717	0.1236
NM_003598	chr19(.):49838854-49870714	0.0958
NM_014419	chr19(.):49862041-49883373	0.0917
NM_001197302	chr19(.):49861986-49883373	0.0918
NR_036209	chr19(.):49807053-49817125	0.1003
NM_001195256	chr19(.):49924687-49937075	0.1042
NM_001774	chr19(.):49833676-49848861	0.1106
NM_144688	chr19(.):49886474-49926256	0.1048
NM_178449	chr19(.):49920670-49931698	0.1086
NR_000021	chr19(.):49988222-49998304	0.1713
NM_001015	chr19(.):49994633-50007944	0.1704
NR_000018	chr19(.):49989431-49999517	0.1867
NM_153329	chr19(.):49951472-49979305	0.1333
NM_001459	chr19(.):49972485-49994488	0.1288
NM_020650	chr19(.):50025874-50051890	0.1058
NM_001136019	chr19(.):50010535-50034685	0.1
NR_001285	chr19(.):49995975-50006062	0.1836
NR_000020	chr19(.):49988873-49998956	0.1738
NR_000019	chr19(.):49989163-49999229	0.1786
NM_017916	chr19(.):49944549-49960115	0.1439
NR_026712	chr19(.):49985864-50000096	0.175
NM_004107	chr19(.):50011435-50034685	0.1008
NR_029703	chr19(.):49999041-50009125	0.1688
NM_000951	chr19(.):50079586-50099265	0.1434
NR_027257	chr19(.):50548936-50575052	0.064
NR_024227	chr19(.):50590745-50600866	0.1899
NR_024227	chr19(.):50596082-50606203	0.2628
NR_024225	chr19(.):50626658-50636779	0.2401
NR_024225	chr19(.):50615976-50626097	0.2655
NR_024242	chr19(.):50621330-50631451	0.2498
NR_024228	chr19(.):50610624-50620745	0.2665
NR_024228	chr19(.):50605270-50615391	0.2825
NR_024228	chr19(.):50602211-50612332	0.2852
NR_024215	chr19(.):50599147-50609268	0.2759
NR_024243	chr19(.):50638458-50648577	0.2388
NR_024230	chr19(.):50637374-50647494	0.2852
NM_152358	chr19(.):50650804-50671538	0.0595
NR_024231	chr19(.):50632001-50642121	0.354
NM_206538	chr19(.):50974735-50991608	0.1037
NM_002691	chr19(.):50882592-50926271	0.0933
NM_004533	chr19(.):50931159-50974583	0.0936
NM_138411	chr19(.):50965044-50985003	0.1004
NM_003121	chr19(.):50917194-50937250	0.111
NM_001024656	chr19(.):51009856-51022947	0.0657
NM_001114598	chr19(.):51009856-51022142	0.0654
NM_138334	chr19(.):51004258-51019345	0.0774
NM_000363	chr19(.):55658135-55674100	0.0874
NM_178837	chr19(.):55665030-55683018	0.1089
NM_001126132	chr19(.):55639160-55665606	0.0959
NM_133180	chr19(.):55582220-55604291	0.1046
NM_003180	chr19(.):55679468-55696720	0.109
NM_017729	chr19(.):55586759-55604291	0.0834
NM_017607	chr19(.):55597280-55633927	0.1055
NM_173804	chr19(.):55733001-55745632	0.0962
NM_001145402	chr19(.):55861275-55879620	0.0963
NM_000641	chr19(.):55870756-55886814	0.0912
NM_014501	chr19(.):55907649-55924325	0.1487
NM_001136137	chr19(.):55892299-55904087	0.1556
NM_139172	chr19(.):55883203-55894612	0.1079
NM_001145176	chr19(.):55935104-55959230	0.1015
NM_001190764	chr19(.):55885611-55900627	0.1319
NM_032701	chr19(.):55846220-55864489	0.1548
NM_144613	chr19(.):55856069-55871182	0.0978
NM_001101401	chr19(.):56036099-56053435	0.0767
NM_001144950	chr19(.):55994869-56035466	0.0968
NM_020378	chr19(.):55991556-56003935	0.0794
NM_033113	chr19(.):55982698-56000854	0.1045
NM_001195267	chr19(.):55994869-56020691	0.0914
NM_001145014	chr19(.):56265506-56279541	0.1397
NM_033118	chr20(.):30402177-30427500	0.1289
NM_014835	chr20(.):60808579-60876269	0.0905
NM_023068	chr20(.):3662616-3692775	0.1078
NM_014902	chr20(.):34990443-35162040	0.1054
NM_000022	chr20(.):43243162-43285376	0.158
NM_080618	chr20(.):56067223-56105154	0.1124
NM_001794	chr20(.):59822558-60517299	0.0588
NR_003244	chr20(.):61727643-61740737	0.0612
NM_002531	chr20(.):61335188-61399123	0.0869
NM_199359	chr20(.):62491589-62527890	0.1027
NM_001958	chr20(.):62114365-62135505	0.0692
NM_025224	chr20(.):62370877-62441856	0.0853
NM_145762	chr20(.):3634938-3649046	0.1231
NM_153202	chr20(.):3643619-3667738	0.1039
NM_001197327	chr20(.):3708316-3738758	0.1126
NM_001012644	chr20(.):30443869-30462801	0.1217
NM_177991	chr20(.):30443869-30463011	0.1205
NM_004118	chr20(.):30427102-30438420	0.1291
NM_080611	chr20(.):30443869-30463479	0.1214
NM_001008409	chr20(.):30453504-30535858	0.1055
NM_022358	chr20(.):43369487-43384668	0.1012
NM_003881	chr20(.):43338884-43361452	0.1083
NR_034104	chr20(.):43280091-43305380	0.1329
NR_034124	chr20(.):48904256-48936456	0.0807
NM_002591	chr20(.):56131136-56146513	0.0957
NM_001160419	chr20(.):56182946-56200632	0.1449
NR_031658	chr20(.):60523601-60533718	0.0632
NM_015666	chr20(.):60753080-60782810	0.0765
NM_007232	chr20(.):60785016-60800323	0.0825
NM_005560	chr20(.):60879120-60947368	0.0952
NM_001024	chr20(.):60957120-60968576	0.1469
NM_031215	chr20(.):60958685-60987339	0.106
NM_080473	chr20(.):61033552-61056026	0.0692
NM_080833	chr20(.):60980292-61007629	0.0864
NM_178463	chr20(.):61142659-61172971	0.0672
NR_029780	chr20(.):61146512-61156583	0.0667
NR_033263	chr20(.):61136437-61153768	0.0457
NR_029676	chr20(.):61157118-61167220	0.0609
NR_024470	chr20(.):61289378-61302973	0.0955
NM_016354	chr20(.):61268796-61308647	0.1258
NM_001853	chr20(.):61443413-61477511	0.0948
NM_007346	chr20(.):61431176-61450352	0.098
NM_018270	chr20(.):61422804-61436945	0.1302
NM_001193370	chr20(.):61513566-61562903	0.1019
NM_080797	chr20(.):61513566-61574304	0.1076
NM_022082	chr20(.):61578998-61604949	0.0904
NM_017896	chr20(.):61564440-61584827	0.122
NM_080606	chr20(.):61632330-61643387	0.122
NR_003245	chr20(.):61721844-61738671	0.056
NR_028295	chr20(.):61660568-61673380	0.0812
NR_033369	chr20(.):61664362-61690215	0.0859
NR_033370	chr20(.):61635734-61721423	0.0835
NR_029670	chr20(.):61804851-61814938	0.0565
NM_017798	chr20(.):61821781-61852538	0.1042
NM_139317	chr20(.):61862275-61876854	0.0621
NM_000744	chr20(.):61969664-61997695	0.0677
NR_024389	chr20(.):61880329-61897967	0.0761
NM_018209	chr20(.):61899164-61926142	0.0762
NR_036220	chr20(.):61913159-61923218	0.0658
NM_020882	chr20(.):61919537-61967285	0.0642
NM_152864	chr20(.):61867135-61890892	0.0713
NR_036163	chr20(.):61865130-61875194	0.0541
NM_172109	chr20(.):62060031-62108993	0.071
NM_172106	chr20(.):62032541-62108993	0.0698
NM_024299	chr20(.):62147132-62158524	0.116
NM_024059	chr20(.):62179372-62193035	0.0773
NM_012384	chr20(.):62213954-62263381	0.091
NM_080823	chr20(.):62167162-62183857	0.1041
NM_033405	chr20(.):62184438-62204107	0.0937
NM_005975	chr20(.):62154775-62173707	0.1104
NM_001037335	chr20(.):62184438-62210592	0.1005
NM_032957	chr20(.):62284646-62332601	0.1
NM_032945	chr20(.):62321287-62335035	0.0997
NM_015894	chr20(.):62266060-62289780	0.1111
NM_003823	chr20(.):62323020-62335035	0.102
NM_080622	chr20(.):62487565-62499341	0.111
NM_025219	chr20(.):62521454-62572384	0.0933
NR_027686	chr20(.):62660696-62676315	0.0827
NM_018419	chr20(.):62674078-62685979	0.0775
NM_182647	chr20(.):62706487-62736996	0.0999
NM_001039467	chr20(.):62699534-62716324	0.1009
NM_005286	chr20(.):62732182-62743184	0.0957
NM_003195	chr20(.):62689009-62708700	0.1226
NM_005873	chr20(.):62699534-62715845	0.0989
NM_001007125	chr20(.):62709732-62720712	0.1184
NM_198723	chr20(.):62683438-62708700	0.1128
NM_001104925	chr20(.):62882047-62912579	0.1086
NM_004535	chr20(.):62790826-62878606	0.0891
NM_080860	chr21(.):43887596-43921401	0.186
NM_207627	chr21(.):43614798-43722354	0.1737
NM_207628	chr21(.):43614921-43722354	0.1738
NM_001001581	chr21(.):44068861-44200618	0.1282
NM_002626	chr21(.):45714929-45752256	0.1447
NM_144991	chr21(.):45912774-46136495	0.1061
NR_024108	chr21(.):45714924-45752261	0.1447
NM_015834	chr21(.):46489492-46651478	0.1376
NM_030582	chr21(.):46870423-46938634	0.104
NM_130445	chr21(.):46820096-46938634	0.0997
NM_020528	chr21(.):47264874-47367368	0.1052
NM_009586	chr21(.):38066990-38123219	0.1089
NM_005069	chr21(.):38066990-38127510	0.1109
NR_024367	chr21(.):43094461-43122496	0.1408
NR_024028	chr21(.):43131595-43142742	0.111
NM_020639	chr21(.):43154528-43192249	0.1202
NR_027272	chr21(.):43126679-43140935	0.1133
NR_027243	chr21(.):43517243-43533644	0.1779
NM_003226	chr21(.):43726776-43740706	0.1518
NM_005423	chr21(.):43761466-43776208	0.1325
NM_024022	chr21(.):43786995-43821200	0.1504
NM_032405	chr21(.):43796984-43821200	0.1566
NM_003225	chr21(.):43777390-43791644	0.1589
NM_018961	chr21(.):43819018-43872774	0.1507
NR_027348	chr21(.):43786995-43814253	0.1533
NM_018964	chr21(.):43914741-44006550	0.1724
NM_173354	chr21(.):44829397-44852002	0.2102
NR_026960	chr21(.):44864903-44878771	0.1301
NR_026863	chr21(.):44876973-44903103	0.1231
NM_000383	chr21(.):45700762-45723102	0.1529
NM_175867	chr21(.):45661222-45687099	0.176
NM_015259	chr21(.):45641721-45665834	0.1798
NM_000658	chr21(.):45705273-45723110	0.1665
NM_003307	chr21(.):45768483-45867964	0.1066
NM_004928	chr21(.):45743826-45764285	0.1528
NR_026547	chr21(.):45932097-45943860	0.1056
NM_198696	chr21(.):45972905-45983643	0.1057
NM_198693	chr21(.):45965317-45976388	0.1121
NM_198691	chr21(.):45954067-45965078	0.0998
NM_030891	chr21(.):45870392-45883739	0.1011
NM_198698	chr21(.):46069129-46079576	0.1049
NM_198692	chr21(.):46061330-46072566	0.1086
NM_181686	chr21(.):46096490-46107078	0.1008
NM_198697	chr21(.):46072848-46083258	0.1179
NM_181684	chr21(.):46081105-46091844	0.1205
NM_198699	chr21(.):46112086-46122959	0.095
NM_006936	chr21(.):46220531-46243044	0.1543
NM_003343	chr21(.):46183954-46226738	0.151
NR_027128	chr21(.):46348198-46364828	0.1259
NR_027129	chr21(.):46349640-46364828	0.1253
NM_058190	chr21(.):46354954-46401888	0.1103
NM_000211	chr21(.):46300867-46345965	0.1308
NM_004339	chr21(.):46264512-46298741	0.1643
NM_001127491	chr21(.):46300867-46353753	0.1257
NR_027292	chr21(.):46485870-46498126	0.1174
NR_033840	chr21(.):46404778-46419001	0.0977
NR_024089	chr21(.):46414126-46429642	0.1078
NM_133635	chr21(.):46678842-46712811	0.1188
NR_026943	chr21(.):46702966-46722269	0.1318
NR_027498	chr21(.):46834630-46849985	0.0869
NR_028082	chr21(.):46834630-46849955	0.087
NM_194255	chr21(.):46929628-46967351	0.1213
NM_001848	chr21(.):47396662-47429963	0.0923
NM_058174	chr21(.):47513032-47554719	0.1028
NM_006657	chr21(.):47551175-47580481	0.1137
NM_001849	chr21(.):47513032-47557763	0.1018
NM_206965	chr21(.):47551693-47580481	0.115
NM_001142854	chr21(.):47576061-47609373	0.1497
NM_006440	chr22(.):19858039-19934359	0.0882
NM_001167621	chr22(.):46062677-46246187	0.089
NM_019103	chr22(.):30121944-30167969	0.0991
NM_006078	chr22(.):36951915-37103690	0.0887
NM_153609	chr22(.):37456478-37504693	0.1018
NM_002405	chr22(.):37860100-37887478	0.1171
NM_001166343	chr22(.):37860100-37887425	0.1172
NM_001003406	chr22(.):39961757-40090740	0.0915
NM_001099294	chr22(.):44634556-44713731	0.0595
NM_001164104	chr22(.):50523434-50605116	0.0886
NM_001164105	chr22(.):50523684-50605116	0.0888
NM_138433	chr22(.):50981461-50994452	0.1034
NM_001080447	chr22(.):50448551-50498055	0.0732
NR_037612	chr22(.):19700991-19717297	0.0547
NM_080646	chr22(.):19739225-19772068	0.0947
NM_000407	chr22(.):19706065-19717297	0.0527
NR_037611	chr22(.):19699742-19717297	0.059
NM_002688	chr22(.):19696986-19715845	0.0643
NM_005992	chr22(.):19739225-19776112	0.0936
NM_080647	chr22(.):19739225-19759855	0.085
NM_001009939	chr22(.):19700957-19715845	0.0542
NM_001670	chr22(.):19952401-20009309	0.0967
NR_029706	chr22(.):20015661-20025743	0.1112
NM_152906	chr22(.):20003630-20058447	0.0988
NM_001135161	chr22(.):19933459-19962498	0.0936
NM_007310	chr22(.):19945069-19962498	0.0855
NM_001135162	chr22(.):19934044-19962498	0.0923
NM_000754	chr22(.):19924262-19962498	0.099
NM_001185024	chr22(.):20114363-20140530	0.0799
NM_022727	chr22(.):20094397-20109768	0.1184
NM_002882	chr22(.):20100023-20119704	0.1169
NR_031618	chr22(.):20231656-20241734	0.0891
NR_026919	chr22(.):20188854-20201060	0.1081
NM_023004	chr22(.):20223937-20260816	0.0803
NM_033257	chr22(.):20296760-20312628	0.1125
NM_020070	chr22(.):23910312-23927495	0.0802
NM_182527	chr22(.):30111343-30132820	0.0753
NM_013387	chr22(.):30158357-30171402	0.1281
NM_003753	chr22(.):36901896-36930277	0.1397
NM_003312	chr22(.):37401905-37420491	0.1046
NR_024038	chr22(.):37410701-37430863	0.0895
NM_024681	chr22(.):37442778-37464430	0.1056
NM_000878	chr22(.):37516879-37550962	0.0926
NM_031910	chr22(.):37571205-37589330	0.1003
NM_013385	chr22(.):37673494-37716389	0.116
NM_052906	chr22(.):37758999-37828505	0.0947
NM_152243	chr22(.):37951470-37970410	0.1308
NM_014550	chr22(.):37881399-37920210	0.098
NR_002821	chr22(.):38735669-38799931	0.1431
NM_016657	chr22(.):38859082-38882637	0.124
NM_006855	chr22(.):38859082-38884445	0.1267
NM_004981	chr22(.):38817332-38845033	0.0974
NM_001098505	chr22(.):38874442-38889535	0.1474
NM_001098504	chr22(.):38874442-38907345	0.1569
NM_152868	chr22(.):38817332-38856203	0.099
NM_005740	chr22(.):39169512-39195161	0.1141
NM_014293	chr22(.):39209456-39245017	0.1003
NM_014292	chr22(.):39255247-39273258	0.1394
NR_036498	chr22(.):42660758-42675868	0.114
NM_145912	chr22(.):42771413-42833401	0.0896
NM_015703	chr22(.):42899340-42920829	0.1472
NR_027786	chr22(.):42891584-42913566	0.1129
NM_014509	chr22(.):42944924-42975388	0.1254
NR_002184	chr22(.):42964265-42983017	0.1069
NM_001044370	chr22(.):43803019-43907800	0.0665
NM_006485	chr22(.):45893718-45966581	0.0738
NM_001996	chr22(.):45893718-45964242	0.0734
NM_006487	chr22(.):45893718-45959591	0.0722
NM_006486	chr22(.):45893718-46002014	0.0763
NM_058238	chr22(.):46311247-46378008	0.0658
NR_027240	chr22(.):46397495-46411657	0.1166
NM_001001694	chr22(.):50427941-50456055	0.0717
NM_139202	chr22(.):50492819-50528781	0.0715
NM_015166	chr22(.):50492819-50529358	0.072
NM_001145134	chr22(.):51002289-51022096	0.1177
NR_021492	chr22(.):51016454-51027355	0.1457
NM_012324	chr22(.):51034130-51054979	0.0883
NM_004377	chr22(.):51002289-51021894	0.116
NM_001123225	chr22(.):50984540-51006328	0.1099
NM_001145137	chr22(.):51002289-51021506	0.115
NM_005198	chr22(.):51012386-51026428	0.132
NM_016431	chr22(.):51036561-51054979	0.0891
NM_001085428	chr22(.):51056181-51071601	0.1501
