GENE_ID	locusLine	bin_1_10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam
1_MACS_peak_27105_lociStitched	chr9(.):86593747-86596958	4.5652
1_MACS_peak_27106_lociStitched	chr9(.):86853592-86854338	0.3853
1_MACS_peak_27107_lociStitched	chr9(.):86899850-86901284	0.7953
2_MACS_peak_27108_lociStitched	chr9(.):86907440-86912342	0.9874
1_MACS_peak_27110_lociStitched	chr9(.):87211368-87213126	1.2581
1_MACS_peak_27111_lociStitched	chr9(.):87308294-87310312	1.4321
1_MACS_peak_27112_lociStitched	chr9(.):87323941-87325560	0.5526
1_MACS_peak_27113_lociStitched	chr9(.):87373490-87377217	0.7184
1_MACS_peak_27114_lociStitched	chr9(.):87437136-87440375	1.0078
1_MACS_peak_27115_lociStitched	chr9(.):87488880-87490068	0.6192
1_MACS_peak_27116_lociStitched	chr9(.):87669649-87672392	1.4985
1_MACS_peak_27117_lociStitched	chr9(.):87682653-87683830	0.6272
1_MACS_peak_27118_lociStitched	chr9(.):88035451-88036639	0.6827
1_MACS_peak_27119_lociStitched	chr9(.):88045914-88052026	1.9591
1_MACS_peak_27120_lociStitched	chr9(.):88206278-88207332	0.6578
1_MACS_peak_27121_lociStitched	chr9(.):88224531-88225440	0.6183
1_MACS_peak_27122_lociStitched	chr9(.):88355599-88357969	1.1293
1_MACS_peak_27123_lociStitched	chr9(.):88419265-88421500	1.5071
1_MACS_peak_27124_lociStitched	chr9(.):88528749-88529918	0.798
1_MACS_peak_27125_lociStitched	chr9(.):88554891-88557371	1.3667
1_MACS_peak_27126_lociStitched	chr9(.):88677580-88678993	0.9929
1_MACS_peak_27127_lociStitched	chr9(.):88713408-88715281	0.8916
1_MACS_peak_27128_lociStitched	chr9(.):88896154-88898639	1.4773
1_MACS_peak_27129_lociStitched	chr9(.):88965388-88970178	1.9845
1_MACS_peak_27130_lociStitched	chr9(.):89296574-89297816	0.7569
1_MACS_peak_27131_lociStitched	chr9(.):89560485-89562785	0.6684
1_MACS_peak_27132_lociStitched	chr9(.):90060520-90061399	0.7577
2_MACS_peak_27133_lociStitched	chr9(.):90109314-90115610	1.2318
1_MACS_peak_27135_lociStitched	chr9(.):90169413-90172434	1.2423
2_MACS_peak_27136_lociStitched	chr9(.):90337184-90341767	0.3861
1_MACS_peak_27138_lociStitched	chr9(.):90936881-90938762	0.6951
1_MACS_peak_27139_lociStitched	chr9(.):91001798-91004469	1.6488
1_MACS_peak_27140_lociStitched	chr9(.):91392304-91393681	0.5835
2_MACS_peak_27141_lociStitched	chr9(.):91924786-91934922	1.0315
1_MACS_peak_27143_lociStitched	chr9(.):91953602-91956250	1.113
1_MACS_peak_27144_lociStitched	chr9(.):91966647-91968024	0.7462
1_MACS_peak_27145_lociStitched	chr9(.):92020005-92022190	1.6404
1_MACS_peak_27146_lociStitched	chr9(.):92039531-92043388	2.2565
2_MACS_peak_27147_lociStitched	chr9(.):92049704-92058352	0.9151
1_MACS_peak_27149_lociStitched	chr9(.):92110948-92115266	2.7913
1_MACS_peak_27150_lociStitched	chr9(.):92136666-92139798	3.0248
3_MACS_peak_27151_lociStitched	chr9(.):92156290-92171816	0.792
1_MACS_peak_27154_lociStitched	chr9(.):92219562-92221878	0.7455
2_MACS_peak_27155_lociStitched	chr9(.):92300742-92306594	0.4997
1_MACS_peak_27157_lociStitched	chr9(.):92444513-92445832	0.5527
1_MACS_peak_27158_lociStitched	chr9(.):92761843-92762675	0.5732
2_MACS_peak_27159_lociStitched	chr9(.):92950836-92955319	0.6194
1_MACS_peak_27161_lociStitched	chr9(.):92974704-92976263	1.2743
1_MACS_peak_27162_lociStitched	chr9(.):93049530-93051087	1.0039
2_MACS_peak_27163_lociStitched	chr9(.):93313895-93322317	0.6638
1_MACS_peak_27165_lociStitched	chr9(.):93508268-93509073	0.4504
1_MACS_peak_27166_lociStitched	chr9(.):93535777-93538392	0.8768
1_MACS_peak_27167_lociStitched	chr9(.):93563001-93565371	1.4847
1_MACS_peak_27168_lociStitched	chr9(.):93600826-93601931	0.529
3_MACS_peak_27169_lociStitched	chr9(.):93670825-93690416	3.1484
1_MACS_peak_27172_lociStitched	chr9(.):93701451-93708865	6.2068
1_MACS_peak_27173_lociStitched	chr9(.):93719935-93721773	0.8702
2_MACS_peak_27174_lociStitched	chr9(.):93732030-93742589	3.9998
1_MACS_peak_27176_lociStitched	chr9(.):93782362-93783913	0.5777
1_MACS_peak_27177_lociStitched	chr9(.):93794204-93800294	7.6478
1_MACS_peak_27178_lociStitched	chr9(.):93851092-93853666	1.3506
1_MACS_peak_27179_lociStitched	chr9(.):93861489-93865471	2.4834
2_MACS_peak_27180_lociStitched	chr9(.):93909199-93915375	1.2821
1_MACS_peak_27182_lociStitched	chr9(.):93922919-93928544	5.2208
1_MACS_peak_27183_lociStitched	chr9(.):93935617-93938899	1.3072
1_MACS_peak_27184_lociStitched	chr9(.):93951903-93957711	5.7568
1_MACS_peak_27185_lociStitched	chr9(.):94122836-94124816	1.3171
2_MACS_peak_27186_lociStitched	chr9(.):94181006-94195951	3.214
1_MACS_peak_27188_lociStitched	chr9(.):94302288-94303780	0.9063
1_MACS_peak_27189_lociStitched	chr9(.):94473893-94475325	0.6332
1_MACS_peak_27190_lociStitched	chr9(.):94601957-94602828	0.5243
1_MACS_peak_27191_lociStitched	chr9(.):94635219-94638489	2.5884
2_MACS_peak_27192_lociStitched	chr9(.):94667042-94674765	1.3355
1_MACS_peak_27194_lociStitched	chr9(.):94711007-94713477	1.8473
1_MACS_peak_27195_lociStitched	chr9(.):94877113-94878827	1.987
2_MACS_peak_27196_lociStitched	chr9(.):95055242-95060894	0.5162
1_MACS_peak_27198_lociStitched	chr9(.):95086882-95089023	3.1978
1_MACS_peak_27199_lociStitched	chr9(.):95168328-95169683	0.743
1_MACS_peak_27200_lociStitched	chr9(.):95296218-95297821	0.7943
1_MACS_peak_27201_lociStitched	chr9(.):95431099-95433420	1.2299
1_MACS_peak_27202_lociStitched	chr9(.):95458216-95459824	0.6445
2_MACS_peak_27203_lociStitched	chr9(.):95478590-95485349	1.1963
2_MACS_peak_27205_lociStitched	chr9(.):95499182-95503673	0.7244
3_MACS_peak_27207_lociStitched	chr9(.):95519225-95533547	0.7877
3_MACS_peak_27210_lociStitched	chr9(.):95557183-95572099	0.7108
1_MACS_peak_27213_lociStitched	chr9(.):95639437-95641048	1.5277
1_MACS_peak_27214_lociStitched	chr9(.):95648789-95650694	0.6422
1_MACS_peak_27215_lociStitched	chr9(.):95715825-95717292	0.8721
1_MACS_peak_27216_lociStitched	chr9(.):95725535-95728002	2.1489
1_MACS_peak_27217_lociStitched	chr9(.):95750244-95751605	0.653
2_MACS_peak_27218_lociStitched	chr9(.):95820413-95827606	1.274
1_MACS_peak_27220_lociStitched	chr9(.):95833768-95835899	1.6584
2_MACS_peak_27221_lociStitched	chr9(.):95855138-95859761	2.1143
1_MACS_peak_27223_lociStitched	chr9(.):95878310-95879169	0.61
1_MACS_peak_27224_lociStitched	chr9(.):95895154-95897599	1.3548
1_MACS_peak_27225_lociStitched	chr9(.):95905825-95906986	0.6789
1_MACS_peak_27226_lociStitched	chr9(.):96007195-96008208	0.7369
1_MACS_peak_27227_lociStitched	chr9(.):96027534-96034771	2.8751
2_MACS_peak_27228_lociStitched	chr9(.):96046832-96057746	1.0164
1_MACS_peak_27230_lociStitched	chr9(.):96064003-96065630	0.6501
1_MACS_peak_27231_lociStitched	chr9(.):96119441-96120795	0.679
1_MACS_peak_27232_lociStitched	chr9(.):96127920-96129134	0.6311
2_MACS_peak_27233_lociStitched	chr9(.):96212175-96216597	1.9661
1_MACS_peak_27235_lociStitched	chr9(.):96225794-96227864	0.966
1_MACS_peak_27236_lociStitched	chr9(.):96328628-96330130	1.6107
1_MACS_peak_27237_lociStitched	chr9(.):96337603-96340405	1.3409
1_MACS_peak_27238_lociStitched	chr9(.):96713056-96713922	0.5115
1_MACS_peak_27239_lociStitched	chr9(.):96779782-96781334	0.5835
1_MACS_peak_27240_lociStitched	chr9(.):96792354-96793853	1.0108
1_MACS_peak_27241_lociStitched	chr9(.):96927591-96930017	2.0952
1_MACS_peak_27242_lociStitched	chr9(.):97021192-97022403	0.7909
1_MACS_peak_27243_lociStitched	chr9(.):97135949-97138318	0.82
1_MACS_peak_27244_lociStitched	chr9(.):97348384-97349609	0.6572
1_MACS_peak_27245_lociStitched	chr9(.):97400906-97402478	0.8115
1_MACS_peak_27246_lociStitched	chr9(.):97417605-97419355	1.1134
1_MACS_peak_27247_lociStitched	chr9(.):97430920-97432141	0.7593
2_MACS_peak_27248_lociStitched	chr9(.):97481732-97489869	0.3442
1_MACS_peak_27250_lociStitched	chr9(.):97622187-97624634	1.323
1_MACS_peak_27251_lociStitched	chr9(.):97637497-97638699	0.7212
1_MACS_peak_27252_lociStitched	chr9(.):97684460-97685649	0.588
1_MACS_peak_27253_lociStitched	chr9(.):97766217-97767216	0.5564
1_MACS_peak_27254_lociStitched	chr9(.):97793689-97794665	0.5467
1_MACS_peak_27255_lociStitched	chr9(.):98078690-98080729	1.8874
1_MACS_peak_27256_lociStitched	chr9(.):98188007-98190233	1.577
1_MACS_peak_27257_lociStitched	chr9(.):98223095-98228484	4.1967
1_MACS_peak_27258_lociStitched	chr9(.):98255734-98258888	1.7712
2_MACS_peak_27259_lociStitched	chr9(.):98267270-98279625	1.8661
1_MACS_peak_27261_lociStitched	chr9(.):98486734-98487903	0.4853
1_MACS_peak_27262_lociStitched	chr9(.):98585228-98585894	0.4658
1_MACS_peak_27263_lociStitched	chr9(.):98636958-98639367	4.0875
1_MACS_peak_27264_lociStitched	chr9(.):98898938-98901036	1.7892
1_MACS_peak_27265_lociStitched	chr9(.):98911623-98913779	1.2746
2_MACS_peak_27266_lociStitched	chr9(.):99175492-99183739	1.0995
1_MACS_peak_27268_lociStitched	chr9(.):99212419-99213866	0.7082
1_MACS_peak_27269_lociStitched	chr9(.):99246307-99247758	0.5844
1_MACS_peak_27270_lociStitched	chr9(.):99328294-99330200	1.8824
1_MACS_peak_27271_lociStitched	chr9(.):99428741-99429444	0.5246
1_MACS_peak_27272_lociStitched	chr9(.):99539860-99540947	0.5783
1_MACS_peak_27273_lociStitched	chr9(.):99615722-99617218	1.0096
1_MACS_peak_27274_lociStitched	chr9(.):99636601-99639140	1.4265
1_MACS_peak_27275_lociStitched	chr9(.):99774665-99776792	0.8874
1_MACS_peak_27276_lociStitched	chr9(.):99907319-99908667	0.4971
1_MACS_peak_27277_lociStitched	chr9(.):99928783-99931358	0.9744
1_MACS_peak_27278_lociStitched	chr9(.):99962025-99962621	0.4906
1_MACS_peak_27279_lociStitched	chr9(.):99983573-99984986	1.1751
1_MACS_peak_27280_lociStitched	chr9(.):99999403-100001663	1.4286
1_MACS_peak_27281_lociStitched	chr9(.):100125004-100127116	1.1104
1_MACS_peak_27282_lociStitched	chr9(.):100173546-100175313	1.1159
1_MACS_peak_27283_lociStitched	chr9(.):100263259-100264723	0.712
1_MACS_peak_27284_lociStitched	chr9(.):100273309-100274510	0.592
1_MACS_peak_27285_lociStitched	chr9(.):100319924-100322332	2.9304
2_MACS_peak_27286_lociStitched	chr9(.):100389407-100396929	1.106
2_MACS_peak_27288_lociStitched	chr9(.):100458486-100467203	0.6285
2_MACS_peak_27290_lociStitched	chr9(.):100476106-100481891	0.8414
1_MACS_peak_27292_lociStitched	chr9(.):100491839-100494218	0.9573
1_MACS_peak_27293_lociStitched	chr9(.):100565067-100566565	0.9772
1_MACS_peak_27294_lociStitched	chr9(.):100683741-100685682	2.8277
2_MACS_peak_27295_lociStitched	chr9(.):100692824-100702104	0.6999
1_MACS_peak_27297_lociStitched	chr9(.):100712549-100714196	1.2282
1_MACS_peak_27298_lociStitched	chr9(.):100744492-100748052	3.1681
1_MACS_peak_27299_lociStitched	chr9(.):100806857-100808682	1.0506
1_MACS_peak_27300_lociStitched	chr9(.):100818209-100820078	1.3225
1_MACS_peak_27301_lociStitched	chr9(.):100880689-100882080	0.8517
1_MACS_peak_27302_lociStitched	chr9(.):101017188-101019454	2.1656
1_MACS_peak_27303_lociStitched	chr9(.):101337396-101338901	0.5673
1_MACS_peak_27304_lociStitched	chr9(.):101867521-101868528	0.5483
2_MACS_peak_27305_lociStitched	chr9(.):101943164-101950717	0.6561
1_MACS_peak_27307_lociStitched	chr9(.):101983166-101985741	2.8343
1_MACS_peak_27308_lociStitched	chr9(.):101996829-101999859	1.2417
1_MACS_peak_27309_lociStitched	chr9(.):102006404-102007703	0.7039
3_MACS_peak_27310_lociStitched	chr9(.):102015038-102029308	0.7657
1_MACS_peak_27313_lociStitched	chr9(.):102195576-102196762	0.6233
1_MACS_peak_27314_lociStitched	chr9(.):102275129-102279648	1.0546
1_MACS_peak_27315_lociStitched	chr9(.):102482377-102483413	0.8507
2_MACS_peak_27316_lociStitched	chr9(.):102580984-102584650	1.363
1_MACS_peak_27318_lociStitched	chr9(.):102612862-102615675	1.013
1_MACS_peak_27319_lociStitched	chr9(.):102668059-102670120	2.4749
1_MACS_peak_27320_lociStitched	chr9(.):102819239-102822501	1.0999
1_MACS_peak_27321_lociStitched	chr9(.):102844416-102848264	1.3143
1_MACS_peak_27322_lociStitched	chr9(.):102860135-102862427	1.5672
1_MACS_peak_27323_lociStitched	chr9(.):102971370-102973099	0.9171
1_MACS_peak_27324_lociStitched	chr9(.):103114082-103115981	1.0784
2_MACS_peak_27325_lociStitched	chr9(.):103188482-103190483	0.6548
1_MACS_peak_27327_lociStitched	chr9(.):103235559-103236283	0.5153
1_MACS_peak_27328_lociStitched	chr9(.):103360390-103361939	0.8145
1_MACS_peak_27329_lociStitched	chr9(.):103888188-103889640	0.6029
1_MACS_peak_27330_lociStitched	chr9(.):104160112-104162527	1.9136
1_MACS_peak_27331_lociStitched	chr9(.):104186830-104194175	3.7768
1_MACS_peak_27332_lociStitched	chr9(.):104210623-104212356	1.777
1_MACS_peak_27333_lociStitched	chr9(.):104295088-104296986	2.4813
1_MACS_peak_27334_lociStitched	chr9(.):105226028-105227160	0.4556
1_MACS_peak_27335_lociStitched	chr9(.):105258993-105260643	0.6839
1_MACS_peak_27336_lociStitched	chr9(.):106791127-106792565	0.4801
1_MACS_peak_27337_lociStitched	chr9(.):106855156-106857728	3.3555
1_MACS_peak_27338_lociStitched	chr9(.):107017397-107019528	0.701
1_MACS_peak_27339_lociStitched	chr9(.):107509132-107511517	2.7296
1_MACS_peak_27340_lociStitched	chr9(.):107525629-107527744	1.4248
1_MACS_peak_27341_lociStitched	chr9(.):107537060-107538907	0.9241
1_MACS_peak_27342_lociStitched	chr9(.):107621709-107622958	0.7388
2_MACS_peak_27343_lociStitched	chr9(.):107683178-107690959	0.5899
2_MACS_peak_27345_lociStitched	chr9(.):107723407-107731618	0.3959
1_MACS_peak_27347_lociStitched	chr9(.):107752475-107755056	2.8383
1_MACS_peak_27348_lociStitched	chr9(.):107889338-107891493	0.9969
1_MACS_peak_27349_lociStitched	chr9(.):107903526-107905043	0.6528
1_MACS_peak_27350_lociStitched	chr9(.):108004492-108010215	2.1261
2_MACS_peak_27351_lociStitched	chr9(.):108019497-108027737	1.1654
1_MACS_peak_27353_lociStitched	chr9(.):108092353-108094015	0.5883
2_MACS_peak_27354_lociStitched	chr9(.):108119521-108125777	0.464
1_MACS_peak_27356_lociStitched	chr9(.):108178903-108179919	0.5371
1_MACS_peak_27357_lociStitched	chr9(.):108209729-108211380	0.8988
1_MACS_peak_27358_lociStitched	chr9(.):108262351-108263175	0.6177
1_MACS_peak_27359_lociStitched	chr9(.):108281850-108282603	0.7359
1_MACS_peak_27360_lociStitched	chr9(.):108319827-108320952	0.6704
1_MACS_peak_27361_lociStitched	chr9(.):108456109-108458051	0.7923
1_MACS_peak_27362_lociStitched	chr9(.):109244108-109246515	1.0482
2_MACS_peak_27363_lociStitched	chr9(.):109514511-109522183	0.5445
1_MACS_peak_27365_lociStitched	chr9(.):109624601-109626755	0.9062
2_MACS_peak_27366_lociStitched	chr9(.):109681001-109684727	1.0796
1_MACS_peak_27368_lociStitched	chr9(.):109808159-109810100	0.6517
1_MACS_peak_27369_lociStitched	chr9(.):110044496-110047476	2.6622
1_MACS_peak_27370_lociStitched	chr9(.):110123577-110125171	0.5986
1_MACS_peak_27371_lociStitched	chr9(.):110251879-110253204	1.6042
1_MACS_peak_27372_lociStitched	chr9(.):110275114-110276653	0.5948
1_MACS_peak_27373_lociStitched	chr9(.):110349392-110350787	0.8639
1_MACS_peak_27374_lociStitched	chr9(.):110400013-110402632	1.0231
1_MACS_peak_27375_lociStitched	chr9(.):110495122-110496226	0.508
1_MACS_peak_27376_lociStitched	chr9(.):111033436-111035615	1.7919
1_MACS_peak_27377_lociStitched	chr9(.):111695309-111697460	1.1769
1_MACS_peak_27378_lociStitched	chr9(.):111774460-111776131	0.9118
1_MACS_peak_27379_lociStitched	chr9(.):111881052-111882665	1.1039
1_MACS_peak_27380_lociStitched	chr9(.):112177748-112179433	0.8974
1_MACS_peak_27381_lociStitched	chr9(.):112274211-112275640	0.5929
1_MACS_peak_27382_lociStitched	chr9(.):112655186-112656267	0.733
2_MACS_peak_27383_lociStitched	chr9(.):112665368-112684664	3.8794
1_MACS_peak_27385_lociStitched	chr9(.):112712376-112714603	0.9508
1_MACS_peak_27386_lociStitched	chr9(.):112729166-112740842	3.0397
1_MACS_peak_27387_lociStitched	chr9(.):112783745-112785131	0.902
1_MACS_peak_27388_lociStitched	chr9(.):112809607-112814863	2.1185
1_MACS_peak_27389_lociStitched	chr9(.):112842846-112844734	0.7736
2_MACS_peak_27390_lociStitched	chr9(.):112863022-112873531	0.5699
2_MACS_peak_27392_lociStitched	chr9(.):112903522-112925612	2.2231
1_MACS_peak_27394_lociStitched	chr9(.):112954536-112956284	0.6272
1_MACS_peak_27395_lociStitched	chr9(.):112975913-112977218	0.6702
1_MACS_peak_27396_lociStitched	chr9(.):113017156-113020736	2.5735
2_MACS_peak_27397_lociStitched	chr9(.):113069387-113079855	0.783
1_MACS_peak_27399_lociStitched	chr9(.):113096067-113097351	0.8933
1_MACS_peak_27400_lociStitched	chr9(.):114244700-114247420	1.7316
1_MACS_peak_27401_lociStitched	chr9(.):114392683-114394580	0.8942
1_MACS_peak_27402_lociStitched	chr9(.):114423612-114424647	0.5161
1_MACS_peak_27403_lociStitched	chr9(.):114658209-114660876	2.0283
1_MACS_peak_27404_lociStitched	chr9(.):114688242-114689938	1.0863
1_MACS_peak_27405_lociStitched	chr9(.):114744953-114746798	0.99
1_MACS_peak_27406_lociStitched	chr9(.):114764130-114766054	1.0095
1_MACS_peak_27407_lociStitched	chr9(.):114773282-114776623	1.6106
1_MACS_peak_27408_lociStitched	chr9(.):114793039-114795476	0.7349
1_MACS_peak_27409_lociStitched	chr9(.):114823031-114824006	0.6657
1_MACS_peak_27410_lociStitched	chr9(.):114840395-114841368	0.528
1_MACS_peak_27411_lociStitched	chr9(.):114936708-114937761	0.8004
1_MACS_peak_27412_lociStitched	chr9(.):114981394-114982264	0.5778
1_MACS_peak_27413_lociStitched	chr9(.):115094699-115097528	1.6704
1_MACS_peak_27414_lociStitched	chr9(.):115110129-115111462	0.8883
2_MACS_peak_27415_lociStitched	chr9(.):115140733-115147810	1.0061
1_MACS_peak_27417_lociStitched	chr9(.):115208503-115210007	0.5898
1_MACS_peak_27418_lociStitched	chr9(.):115248104-115249365	1.0136
1_MACS_peak_27419_lociStitched	chr9(.):115479607-115480533	1.0902
1_MACS_peak_27420_lociStitched	chr9(.):115511972-115514676	1.4713
1_MACS_peak_27421_lociStitched	chr9(.):115981254-115984679	1.1192
1_MACS_peak_27422_lociStitched	chr9(.):116036850-116038816	1.2825
1_MACS_peak_27423_lociStitched	chr9(.):116060637-116062835	1.6543
1_MACS_peak_27424_lociStitched	chr9(.):116101690-116103294	0.8898
2_MACS_peak_27425_lociStitched	chr9(.):116109599-116114225	1.3748
1_MACS_peak_27427_lociStitched	chr9(.):116137784-116140020	1.0114
4_MACS_peak_27428_lociStitched	chr9(.):116162540-116179468	0.7744
1_MACS_peak_27432_lociStitched	chr9(.):116224622-116225782	0.4752
3_MACS_peak_27433_lociStitched	chr9(.):116278870-116293741	0.5236
1_MACS_peak_27436_lociStitched	chr9(.):116310293-116311840	0.8053
1_MACS_peak_27437_lociStitched	chr9(.):116327081-116328950	1.0395
2_MACS_peak_27438_lociStitched	chr9(.):116340507-116345168	0.7399
1_MACS_peak_27440_lociStitched	chr9(.):116638548-116639243	0.5181
1_MACS_peak_27441_lociStitched	chr9(.):117126235-117136906	2.558
1_MACS_peak_27442_lociStitched	chr9(.):117145492-117151594	3.7342
1_MACS_peak_27443_lociStitched	chr9(.):117159183-117161552	1.9246
1_MACS_peak_27444_lociStitched	chr9(.):117210403-117216217	2.3618
2_MACS_peak_27445_lociStitched	chr9(.):117245578-117251727	1.6502
1_MACS_peak_27447_lociStitched	chr9(.):117263155-117268783	2.3281
2_MACS_peak_27448_lociStitched	chr9(.):117275126-117281648	0.6827
2_MACS_peak_27450_lociStitched	chr9(.):117348965-117355756	1.7793
3_MACS_peak_27452_lociStitched	chr9(.):117369103-117382465	1.6304
1_MACS_peak_27455_lociStitched	chr9(.):117456863-117457861	0.3867
1_MACS_peak_27456_lociStitched	chr9(.):117632216-117632990	0.4764
2_MACS_peak_27457_lociStitched	chr9(.):117659602-117673815	1.7136
2_MACS_peak_27459_lociStitched	chr9(.):117686138-117692158	0.541
1_MACS_peak_27461_lociStitched	chr9(.):117775539-117776754	0.5946
1_MACS_peak_27462_lociStitched	chr9(.):117797995-117799350	0.4989
1_MACS_peak_27463_lociStitched	chr9(.):117973462-117976114	0.6813
1_MACS_peak_27464_lociStitched	chr9(.):119448545-119450598	1.4911
1_MACS_peak_27465_lociStitched	chr9(.):119846154-119847468	0.5638
1_MACS_peak_27466_lociStitched	chr9(.):120406387-120407759	0.6916
1_MACS_peak_27467_lociStitched	chr9(.):120465433-120467792	2.0069
2_MACS_peak_27468_lociStitched	chr9(.):120479736-120485391	0.3473
2_MACS_peak_27470_lociStitched	chr9(.):120539462-120547013	0.7083
1_MACS_peak_27472_lociStitched	chr9(.):120697313-120702362	1.6095
1_MACS_peak_27473_lociStitched	chr9(.):120718940-120719808	0.5374
1_MACS_peak_27474_lociStitched	chr9(.):122060314-122061458	0.6194
1_MACS_peak_27475_lociStitched	chr9(.):123329532-123331760	1.077
2_MACS_peak_27476_lociStitched	chr9(.):123341468-123348412	1.7299
2_MACS_peak_27478_lociStitched	chr9(.):123472081-123477730	0.7417
1_MACS_peak_27480_lociStitched	chr9(.):123554563-123556569	1.0402
1_MACS_peak_27481_lociStitched	chr9(.):123604209-123606480	2.8888
5_MACS_peak_27482_lociStitched	chr9(.):123630341-123668201	2.5109
2_MACS_peak_27487_lociStitched	chr9(.):123688105-123707726	2.105
2_MACS_peak_27489_lociStitched	chr9(.):123833328-123838291	1.63
1_MACS_peak_27491_lociStitched	chr9(.):123883332-123884854	0.7848
1_MACS_peak_27492_lociStitched	chr9(.):123917795-123919795	0.7861
1_MACS_peak_27493_lociStitched	chr9(.):123962871-123965101	2.093
1_MACS_peak_27494_lociStitched	chr9(.):124029821-124031237	0.6482
1_MACS_peak_27495_lociStitched	chr9(.):124120918-124122679	0.5293
1_MACS_peak_27496_lociStitched	chr9(.):124131598-124133271	0.6858
1_MACS_peak_27497_lociStitched	chr9(.):124469705-124471371	0.6923
1_MACS_peak_27498_lociStitched	chr9(.):124854618-124855852	0.6149
1_MACS_peak_27499_lociStitched	chr9(.):124921224-124922572	1.1148
1_MACS_peak_27500_lociStitched	chr9(.):125025999-125028474	1.7149
1_MACS_peak_27501_lociStitched	chr9(.):125132550-125133985	0.5655
1_MACS_peak_27502_lociStitched	chr9(.):125225831-125227811	2.2462
1_MACS_peak_27503_lociStitched	chr9(.):125589819-125591642	2.2042
1_MACS_peak_27504_lociStitched	chr9(.):125665533-125668310	1.4148
1_MACS_peak_27505_lociStitched	chr9(.):125674522-125676378	2.1145
1_MACS_peak_27506_lociStitched	chr9(.):125692920-125694709	1.2218
1_MACS_peak_27507_lociStitched	chr9(.):125702496-125704179	0.9298
1_MACS_peak_27508_lociStitched	chr9(.):125872713-125875492	2.2177
1_MACS_peak_27509_lociStitched	chr9(.):125901171-125902448	0.5607
1_MACS_peak_27510_lociStitched	chr9(.):125935979-125939225	2.6384
1_MACS_peak_27511_lociStitched	chr9(.):125986876-125988234	0.7611
1_MACS_peak_27512_lociStitched	chr9(.):125996550-125998093	0.5176
1_MACS_peak_27513_lociStitched	chr9(.):126029712-126031904	1.0434
4_MACS_peak_27514_lociStitched	chr9(.):126082981-126104089	1.8631
1_MACS_peak_27518_lociStitched	chr9(.):126188155-126189763	0.5578
1_MACS_peak_27519_lociStitched	chr9(.):126440737-126443026	1.9604
1_MACS_peak_27520_lociStitched	chr9(.):126449121-126450814	1.2555
1_MACS_peak_27521_lociStitched	chr9(.):126459527-126460848	0.6575
1_MACS_peak_27522_lociStitched	chr9(.):126691082-126693245	0.7425
1_MACS_peak_27523_lociStitched	chr9(.):126758674-126760958	1.1642
1_MACS_peak_27524_lociStitched	chr9(.):126888892-126890916	0.7226
1_MACS_peak_27525_lociStitched	chr9(.):126898142-126902257	2.4869
1_MACS_peak_27526_lociStitched	chr9(.):126933530-126935776	0.673
4_MACS_peak_27527_lociStitched	chr9(.):126962255-126982682	1.9038
2_MACS_peak_27531_lociStitched	chr9(.):127016160-127021560	0.6443
1_MACS_peak_27533_lociStitched	chr9(.):127047262-127050848	4.7096
1_MACS_peak_27534_lociStitched	chr9(.):127086967-127088651	0.8339
1_MACS_peak_27535_lociStitched	chr9(.):127176818-127178148	0.8253
1_MACS_peak_27536_lociStitched	chr9(.):127197899-127200054	1.0929
1_MACS_peak_27537_lociStitched	chr9(.):127421243-127422364	0.708
1_MACS_peak_27538_lociStitched	chr9(.):127495396-127498483	1.1564
1_MACS_peak_27539_lociStitched	chr9(.):127532008-127534739	0.8926
3_MACS_peak_27540_lociStitched	chr9(.):127623012-127635952	0.9289
1_MACS_peak_27543_lociStitched	chr9(.):127702350-127704940	2.1475
1_MACS_peak_27544_lociStitched	chr9(.):127904541-127906785	0.707
1_MACS_peak_27545_lociStitched	chr9(.):127951236-127953107	1.1169
1_MACS_peak_27546_lociStitched	chr9(.):127961872-127963579	1.2927
1_MACS_peak_27547_lociStitched	chr9(.):128002639-128004912	1.6542
1_MACS_peak_27548_lociStitched	chr9(.):128023295-128024933	1.1416
1_MACS_peak_27549_lociStitched	chr9(.):128275212-128277004	1.0428
1_MACS_peak_27550_lociStitched	chr9(.):128283590-128284972	0.6625
1_MACS_peak_27551_lociStitched	chr9(.):128323377-128324812	0.5893
1_MACS_peak_27552_lociStitched	chr9(.):128391334-128399667	2.0079
1_MACS_peak_27553_lociStitched	chr9(.):128407444-128409854	0.9378
1_MACS_peak_27554_lociStitched	chr9(.):128468532-128470266	1.2093
2_MACS_peak_27555_lociStitched	chr9(.):128507762-128511301	1.093
1_MACS_peak_27557_lociStitched	chr9(.):128581938-128584315	1.0993
2_MACS_peak_27558_lociStitched	chr9(.):129088409-129090307	0.6003
1_MACS_peak_27560_lociStitched	chr9(.):129158721-129161020	0.6218
1_MACS_peak_27561_lociStitched	chr9(.):129173621-129174769	0.5584
1_MACS_peak_27562_lociStitched	chr9(.):129232274-129234146	0.782
2_MACS_peak_27563_lociStitched	chr9(.):129481778-129485803	0.494
1_MACS_peak_27565_lociStitched	chr9(.):129550485-129551436	0.6804
1_MACS_peak_27566_lociStitched	chr9(.):129566551-129568706	1.8365
1_MACS_peak_27567_lociStitched	chr9(.):129622230-129623984	1.1408
