#10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_ROSE/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam
#Using cutoff of 22673.2851 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_7478_lociStitched	chr13	101350228	101351159	1	932	330.0395	63.4942	22124	0
1_MACS_peak_21543_lociStitched	chr5	118523075	118524004	1	930	552.6621	130.5245	22125	0
1_MACS_peak_426_lociStitched	chr1	28743827	28744757	1	931	440.262	106.299	22126	0
1_MACS_peak_13001_lociStitched	chr19	35952890	35953820	1	931	440.82	122.853	22127	0
1_MACS_peak_15822_lociStitched	chr20	8580993	8581921	1	929	518.1024	72.6624	22128	0
1_MACS_peak_16582_lociStitched	chr21	29437754	29438683	1	930	451.8656	126.1582	22129	0
1_MACS_peak_20519_lociStitched	chr4	165946490	165947419	1	930	403.186	94.8509	22130	0
1_MACS_peak_24200_lociStitched	chr7	27212582	27213510	1	929	496.1088	110.2464	22131	0
1_MACS_peak_26747_lociStitched	chr9	22035365	22036294	1	930	422.0447	126.4369	22132	0
1_MACS_peak_27856_lociStitched	chrX	9644924	9645853	1	930	418.2358	125.2292	22133	0
1_MACS_peak_7755_lociStitched	chr14	36974414	36975342	1	929	449.8016	76.3744	22134	0
1_MACS_peak_5767_lociStitched	chr12	16500309	16501236	1	928	541.7388	111.4254	22135	0
1_MACS_peak_4035_lociStitched	chr10	128364885	128365813	1	929	446.0896	112.6592	22136	0
1_MACS_peak_23542_lociStitched	chr6	130504562	130505490	1	929	462.5152	143.2832	22137	0
1_MACS_peak_7002_lociStitched	chr13	20195888	20196815	1	928	422.6193	28.737	22138	0
1_MACS_peak_18572_lociStitched	chr3	128943718	128944645	1	928	547.7643	168.8067	22139	0
1_MACS_peak_26243_lociStitched	chr8	104348165	104349091	1	927	521.1528	92.4148	22140	0
1_MACS_peak_5187_lociStitched	chr11	107799041	107799966	1	926	538.2575	78.3475	22141	0
1_MACS_peak_23898_lociStitched	chr6	170168203	170169129	1	927	479.7606	85.0068	22142	0
1_MACS_peak_6549_lociStitched	chr12	93819055	93819982	1	928	456.8256	161.0199	22143	0
1_MACS_peak_20156_lociStitched	chr4	109493255	109494181	1	927	505.3182	157.883	22144	0
1_MACS_peak_7958_lociStitched	chr14	66198328	66199252	1	925	547.1928	72.3492	22145	0
1_MACS_peak_13187_lociStitched	chr19	44529161	44530087	1	927	515.1338	172.7916	22146	0
1_MACS_peak_5751_lociStitched	chr12	15037101	15038027	1	927	527.5422	196.5898	22147	0
1_MACS_peak_19541_lociStitched	chr4	24864717	24865642	1	926	467.31	67.34	22148	0
1_MACS_peak_10059_lociStitched	chr16	58231888	58232814	1	927	412.2552	119.7318	22149	0
1_MACS_peak_5073_lociStitched	chr11	86451715	86452640	1	926	516.335	147.445	22150	0
1_MACS_peak_22927_lociStitched	chr6	47276912	47277837	1	926	499.9625	142.9125	22151	0
1_MACS_peak_21826_lociStitched	chr5	143229568	143230493	1	926	435.12	119.0475	22152	0
1_MACS_peak_11422_lociStitched	chr17	62067674	62068599	1	926	437.155	121.73	22153	0
1_MACS_peak_5540_lociStitched	chr12	3541112	3542037	1	926	474.155	177.1375	22154	0
1_MACS_peak_6801_lociStitched	chr12	115791997	115792920	1	924	531.0942	96.7304	22155	0
1_MACS_peak_28452_lociStitched	chrX	98397687	98398610	1	924	510.3267	86.8543	22156	0
1_MACS_peak_5566_lociStitched	chr12	6327133	6328057	1	925	524.0928	176.2992	22157	0
1_MACS_peak_5958_lociStitched	chr12	40626521	40627445	1	925	469.1148	129.9144	22158	0
1_MACS_peak_26942_lociStitched	chr9	46112575	46113481	1	907	1178.9778	149.8524	22159	0
1_MACS_peak_23373_lociStitched	chr6	109812234	109813158	1	925	393.9936	120.3048	22160	0
1_MACS_peak_28663_lociStitched	chrX	135603862	135604783	1	922	542.8374	70.0881	22161	0
1_MACS_peak_17314_lociStitched	chr22	42315023	42315946	1	924	485.1288	144.8187	22162	0
1_MACS_peak_27053_lociStitched	chr9	76860403	76861326	1	924	464.1767	147.4031	22163	0
1_MACS_peak_8086_lociStitched	chr14	78082332	78083255	1	924	408.7967	102.7299	22164	0
1_MACS_peak_13957_lociStitched	chr2	47748232	47749154	1	923	492.2558	112.2074	22165	0
1_MACS_peak_20549_lociStitched	chr4	171164129	171165050	1	922	474.8676	50.0103	22166	0
1_MACS_peak_28505_lociStitched	chrX	108753724	108754645	1	922	463.9998	43.3791	22167	0
1_MACS_peak_111_lociStitched	chr1	9895925	9896846	1	922	588.0585	169.8324	22168	0
1_MACS_peak_7178_lociStitched	chr13	41837147	41838064	1	918	762.2104	140.8512	22169	0
1_MACS_peak_7901_lociStitched	chr14	61201170	61202092	1	923	439.1486	99.9448	22170	0
1_MACS_peak_19776_lociStitched	chr4	68473623	68474544	1	922	563.652	153.6228	22171	0
1_MACS_peak_23870_lociStitched	chr6	164159121	164160043	1	923	450.6736	114.4202	22172	0
1_MACS_peak_23903_lociStitched	chr6	170921153	170922075	1	923	433.2478	103.4484	22173	0
1_MACS_peak_9533_lociStitched	chr16	6052636	6053556	1	921	517.776	74.796	22174	0
1_MACS_peak_7049_lociStitched	chr13	25321563	25322484	1	922	487.1169	123.414	22175	0
1_MACS_peak_5906_lociStitched	chr12	32213012	32213934	1	923	434.1698	162.272	22176	0
1_MACS_peak_16924_lociStitched	chr22	21870853	21871774	1	922	371.2551	16.6701	22177	0
1_MACS_peak_19671_lociStitched	chr4	44807791	44808713	1	923	375.8994	131.9382	22178	0
1_MACS_peak_26162_lociStitched	chr8	96145975	96146881	1	907	1006.6566	56.625	22179	0
1_MACS_peak_26549_lociStitched	chr8	145265540	145266460	1	921	491.924	100.648	22180	0
1_MACS_peak_17889_lociStitched	chr3	46204130	46205051	1	922	466.5786	152.3334	22181	0
1_MACS_peak_12185_lociStitched	chr18	53402214	53403133	1	920	603.1397	163.3982	22182	0
1_MACS_peak_24070_lociStitched	chr7	14778527	14779448	1	922	408.7398	129.861	22183	0
1_MACS_peak_17303_lociStitched	chr22	42050245	42051162	1	918	682.4314	143.1437	22184	0
1_MACS_peak_7234_lociStitched	chr13	48278872	48279791	1	920	519.8783	92.2676	22185	0
1_MACS_peak_6925_lociStitched	chr12	124118016	124118936	1	921	445.188	94.944	22186	0
1_MACS_peak_7001_lociStitched	chr13	20175673	20176591	1	919	504.9918	32.0382	22187	0
1_MACS_peak_24118_lociStitched	chr7	21675972	21676892	1	921	450.432	120.428	22188	0
1_MACS_peak_23146_lociStitched	chr6	84588641	84589561	1	921	470.212	143.796	22189	0
1_MACS_peak_9428_lociStitched	chr16	1925976	1926895	1	920	515.2833	123.7893	22190	0
1_MACS_peak_7235_lociStitched	chr13	48574814	48575730	1	917	646.7876	115.416	22191	0
1_MACS_peak_1046_lociStitched	chr1	85724782	85725697	1	916	701.988	138.6225	22192	0
1_MACS_peak_6666_lociStitched	chr12	104669750	104670668	1	919	544.833	155.0502	22193	0
1_MACS_peak_16765_lociStitched	chr21	43934021	43934938	1	918	569.457	125.5373	22194	0
1_MACS_peak_18552_lociStitched	chr3	128278015	128278933	1	919	431.2764	65.637	22195	0
1_MACS_peak_10783_lociStitched	chr17	26879090	26880007	1	918	599.718	170.7454	22196	0
1_MACS_peak_16144_lociStitched	chr20	37614076	37614994	1	919	420.5358	118.6974	22197	0
1_MACS_peak_27099_lociStitched	chr9	86152991	86153909	1	919	416.0376	115.1172	22198	0
1_MACS_peak_9312_lociStitched	chr15	94199076	94199992	1	917	527.7992	95.9052	22199	0
1_MACS_peak_5227_lociStitched	chr11	111383129	111384043	1	915	646.9292	124.8524	22200	0
1_MACS_peak_24008_lociStitched	chr7	7463785	7464701	1	917	585.9652	190.3448	22201	0
1_MACS_peak_11994_lociStitched	chr18	25377054	25377970	1	917	503.1588	123.8432	22202	0
1_MACS_peak_13646_lociStitched	chr2	22147312	22148227	1	916	629.2455	190.9605	22203	0
1_MACS_peak_1107_lociStitched	chr1	90146660	90147576	1	917	464.2288	116.6068	22204	0
1_MACS_peak_7777_lociStitched	chr14	45663778	45664695	1	918	413.6587	171.9375	22205	0
1_MACS_peak_6596_lociStitched	chr12	96740531	96741446	1	916	539.484	144.1125	22206	0
1_MACS_peak_15992_lociStitched	chr20	30767332	30768245	1	914	623.2138	112.6642	22207	0
1_MACS_peak_21285_lociStitched	chr5	80886198	80887114	1	917	403.8644	104.6988	22208	0
1_MACS_peak_13609_lociStitched	chr2	17698993	17699905	1	913	666.7632	127.5888	22209	0
1_MACS_peak_4000_lociStitched	chr10	125549834	125550741	1	908	825.0979	94.5094	22210	0
1_MACS_peak_24762_lociStitched	chr7	97840670	97841579	1	910	768.8322	115.2612	22211	0
1_MACS_peak_25159_lociStitched	chr7	132687817	132688731	1	915	585.417	184.628	22212	0
1_MACS_peak_254_lociStitched	chr1	21022833	21023746	1	914	615.6359	157.2186	22213	0
1_MACS_peak_13376_lociStitched	chr19	53073323	53074234	1	912	717.6858	165.6198	22214	0
1_MACS_peak_16551_lociStitched	chr21	22778427	22779342	1	916	433.527	138.165	22215	0
1_MACS_peak_23796_lociStitched	chr6	155582018	155582933	1	916	410.0115	114.8325	22216	0
1_MACS_peak_28224_lociStitched	chrX	52041783	52042694	1	912	642.9838	99.9367	22217	0
1_MACS_peak_6329_lociStitched	chr12	67017976	67018891	1	916	379.725	92.049	22218	0
1_MACS_peak_18195_lociStitched	chr3	72304837	72305743	1	907	845.4792	122.8536	22219	0
1_MACS_peak_10776_lociStitched	chr17	26605486	26606399	1	914	538.0309	160.5054	22220	0
1_MACS_peak_9874_lociStitched	chr16	30609371	30610284	1	914	538.9439	167.992	22221	0
1_MACS_peak_12237_lociStitched	chr18	59560841	59561754	1	914	466.543	104.7211	22222	0
1_MACS_peak_23945_lociStitched	chr7	3636607	3637520	1	914	482.5205	151.9232	22223	0
1_MACS_peak_28020_lociStitched	chrX	31284432	31285345	1	914	381.2688	58.432	22224	0
1_MACS_peak_13275_lociStitched	chr19	47852290	47853199	1	910	825.5538	275.3361	22225	0
1_MACS_peak_28212_lociStitched	chrX	49687002	49687914	1	913	461.472	94.7568	22226	0
1_MACS_peak_28780_lociStitched	chrX	154208717	154209627	1	911	562.289	85.813	22227	0
1_MACS_peak_17917_lociStitched	chr3	46670988	46671897	1	910	720.3825	207.0702	22228	0
1_MACS_peak_8575_lociStitched	chr15	40811876	40812786	1	911	565.292	158.704	22229	0
1_MACS_peak_17463_lociStitched	chr3	1372062	1372973	1	912	485.1986	151.3171	22230	0
1_MACS_peak_16958_lociStitched	chr22	23134797	23135694	1	898	980.0622	61.4445	22231	0
1_MACS_peak_14861_lociStitched	chr2	151105858	151106688	1	831	2123.887	78.186	22232	0
1_MACS_peak_19931_lociStitched	chr4	82459719	82460629	1	911	507.598	125.216	22233	0
1_MACS_peak_24451_lociStitched	chr7	53610239	53611148	1	910	482.5881	37.7235	22234	0
1_MACS_peak_9398_lociStitched	chr16	710038	710946	1	909	619.256	121.218	22235	0
1_MACS_peak_26347_lociStitched	chr8	124703762	124704672	1	911	483.21	107.107	22236	0
1_MACS_peak_7038_lociStitched	chr13	23948942	23949851	1	910	571.3065	138.8043	22237	0
1_MACS_peak_18419_lociStitched	chr3	113557311	113558221	1	911	523.432	168.714	22238	0
1_MACS_peak_7625_lociStitched	chr14	22642738	22643649	1	912	380.0692	116.608	22239	0
1_MACS_peak_12094_lociStitched	chr18	43913950	43914859	1	910	438.5925	49.3587	22240	0
1_MACS_peak_20782_lociStitched	chr5	10333294	10334203	1	910	505.0404	117.6246	22241	0
1_MACS_peak_28433_lociStitched	chrX	88001985	88002895	1	911	416.325	104.377	22242	0
1_MACS_peak_6742_lociStitched	chr12	110448866	110449775	1	910	527.7654	140.7132	22243	0
1_MACS_peak_23892_lociStitched	chr6	169613057	169613966	1	910	473.4981	89.7183	22244	0
1_MACS_peak_22932_lociStitched	chr6	49422637	49423544	1	908	716.7114	217.1358	22245	0
1_MACS_peak_24512_lociStitched	chr7	66636047	66636956	1	910	499.4955	123.0786	22246	0
1_MACS_peak_27121_lociStitched	chr9	88224531	88225440	1	910	562.0347	215.6148	22247	0
1_MACS_peak_20500_lociStitched	chr4	163237357	163238266	1	910	451.5912	132.3504	22248	0
1_MACS_peak_8930_lociStitched	chr15	68176782	68177691	1	910	407.232	89.991	22249	0
1_MACS_peak_17252_lociStitched	chr22	39693040	39693948	1	909	504.4848	114.1356	22250	0
1_MACS_peak_11992_lociStitched	chr18	24743072	24743980	1	909	535.9924	165.3468	22251	0
1_MACS_peak_4170_lociStitched	chr11	4485365	4486274	1	910	412.7769	123.3513	22252	0
1_MACS_peak_11565_lociStitched	chr17	73319006	73319915	1	910	438.7743	156.7116	22253	0
1_MACS_peak_25903_lociStitched	chr8	56875418	56876326	1	909	473.7944	118.494	22254	0
1_MACS_peak_10347_lociStitched	chr16	86020402	86021308	1	907	541.8786	79.3656	22255	0
1_MACS_peak_22227_lociStitched	chr6	3000072	3000961	1	890	1155.7889	108.458	22256	0
1_MACS_peak_11526_lociStitched	chr17	70535883	70536788	1	906	606.6215	92.672	22257	0
1_MACS_peak_23320_lociStitched	chr6	107996097	107997001	1	905	846.596	306.0944	22258	0
1_MACS_peak_21976_lociStitched	chr5	158017191	158018099	1	909	384.992	135.8368	22259	0
1_MACS_peak_12561_lociStitched	chr19	7426597	7427502	1	906	568.883	100.455	22260	0
1_MACS_peak_995_lociStitched	chr1	78521188	78522094	1	907	508.9908	109.7166	22261	0
1_MACS_peak_19569_lociStitched	chr4	27656500	27657407	1	908	405.0662	83.9882	22262	0
1_MACS_peak_20324_lociStitched	chr4	136397044	136397949	1	906	622.0065	186.068	22263	0
1_MACS_peak_26988_lociStitched	chr9	69498072	69498979	1	908	392.5496	108.1144	22264	0
1_MACS_peak_20571_lociStitched	chr4	176934570	176935476	1	907	476.9184	120.045	22265	0
1_MACS_peak_7819_lociStitched	chr14	51970609	51971515	1	907	412.0488	63.5106	22266	0
1_MACS_peak_25808_lociStitched	chr8	41676117	41677023	1	907	446.4768	98.3916	22267	0
1_MACS_peak_13491_lociStitched	chr2	2090249	2091151	1	903	717.541	144.0494	22268	0
1_MACS_peak_16978_lociStitched	chr22	24013339	24014242	1	904	592.0068	76.5744	22269	0
1_MACS_peak_12915_lociStitched	chr19	21688249	21689154	1	906	562.8195	168.511	22270	0
1_MACS_peak_22100_lociStitched	chr5	174984377	174985282	1	906	508.067	115.84	22271	0
1_MACS_peak_24152_lociStitched	chr7	23719540	23720446	1	907	456.9864	141.0642	22272	0
1_MACS_peak_14876_lociStitched	chr2	152955043	152955948	1	906	447.7035	60.092	22273	0
1_MACS_peak_23187_lociStitched	chr6	88722617	88723522	1	906	523.814	142.5375	22274	0
1_MACS_peak_22151_lociStitched	chr5	178286735	178287640	1	906	498.112	126.7	22275	0
1_MACS_peak_25983_lociStitched	chr8	67782676	67783580	1	905	580.2776	147.7136	22276	0
1_MACS_peak_22661_lociStitched	chr6	31731908	31732813	1	906	471.7765	130.7725	22277	0
1_MACS_peak_21453_lociStitched	chr5	105937170	105938074	1	905	472.8824	102.4232	22278	0
1_MACS_peak_3271_lociStitched	chr10	54326012	54326917	1	906	489.8765	202.6295	22279	0
1_MACS_peak_14429_lociStitched	chr2	96699866	96700770	1	905	455.5256	102.8752	22280	0
1_MACS_peak_28519_lociStitched	chrX	110513434	110514338	1	905	453.0848	106.3104	22281	0
1_MACS_peak_11890_lociStitched	chr18	10391498	10392403	1	906	335.936	79.821	22282	0
1_MACS_peak_27024_lociStitched	chr9	71939455	71940358	1	904	492.2253	98.427	22283	0
1_MACS_peak_26346_lociStitched	chr8	124624333	124625237	1	905	458.5992	145.3632	22284	0
1_MACS_peak_15208_lociStitched	chr2	192110080	192110984	1	905	404.6304	108.6608	22285	0
1_MACS_peak_16281_lociStitched	chr20	48213388	48214291	1	904	416.283	87.6813	22286	0
1_MACS_peak_4401_lociStitched	chr11	30276820	30277723	1	904	464.6838	147.189	22287	0
1_MACS_peak_23739_lociStitched	chr6	144626944	144627847	1	904	417.6375	112.7847	22288	0
1_MACS_peak_13026_lociStitched	chr19	36980295	36981197	1	903	539.3058	171.0192	22289	0
1_MACS_peak_22388_lociStitched	chr6	13681758	13682661	1	904	374.1129	108.5406	22290	0
1_MACS_peak_8476_lociStitched	chr15	32726407	32727309	1	903	457.6748	114.8246	22291	0
1_MACS_peak_6005_lociStitched	chr12	46518542	46519443	1	902	519.877	125.6895	22292	0
1_MACS_peak_5148_lociStitched	chr11	102164304	102165204	1	901	673.47	234.99	22293	0
1_MACS_peak_26712_lociStitched	chr9	16653628	16654529	1	902	412.3877	50.456	22294	0
1_MACS_peak_27948_lociStitched	chrX	18443542	18444441	1	900	544.4344	62.3007	22295	0
1_MACS_peak_16517_lociStitched	chr21	17454305	17455207	1	903	365.9414	91.2824	22296	0
1_MACS_peak_8790_lociStitched	chr15	56553864	56554765	1	902	457.0773	150.1967	22297	0
1_MACS_peak_16808_lociStitched	chr21	45590290	45591191	1	902	390.6736	126.9509	22298	0
1_MACS_peak_8100_lociStitched	chr14	81659189	81660088	1	900	484.9206	87.5626	22299	0
1_MACS_peak_8844_lociStitched	chr15	60952394	60953293	1	900	498.046	116.3306	22300	0
1_MACS_peak_16889_lociStitched	chr22	19246959	19247859	1	901	450.54	157.23	22301	0
1_MACS_peak_26507_lociStitched	chr8	143750637	143751530	1	894	792.1803	126.4488	22302	0
1_MACS_peak_13232_lociStitched	chr19	46133189	46134089	1	901	379.62	106.02	22303	0
1_MACS_peak_22902_lociStitched	chr6	44944396	44945294	1	899	547.6902	134.9694	22304	0
1_MACS_peak_16773_lociStitched	chr21	44495174	44496070	1	897	575.0528	86.5536	22305	0
1_MACS_peak_4893_lociStitched	chr11	71624157	71625054	1	898	501.6921	78.4875	22306	0
1_MACS_peak_16699_lociStitched	chr21	37878664	37879562	1	899	456.9024	108.5682	22307	0
1_MACS_peak_13369_lociStitched	chr19	52598294	52599190	1	897	591.808	128.4864	22308	0
1_MACS_peak_18601_lociStitched	chr3	130721908	130722805	1	898	476.4864	90.4176	22309	0
1_MACS_peak_18130_lociStitched	chr3	63212606	63213502	1	897	553.9968	116.7488	22310	0
1_MACS_peak_9556_lociStitched	chr16	10406579	10407477	1	899	430.6808	136.2266	22311	0
1_MACS_peak_5969_lociStitched	chr12	41311625	41312522	1	898	502.9479	147.6462	22312	0
1_MACS_peak_7898_lociStitched	chr14	61115531	61116426	1	896	505.5855	45.645	22313	0
1_MACS_peak_23541_lociStitched	chr6	130350043	130350939	1	897	506.3296	108.1472	22314	0
1_MACS_peak_17086_lociStitched	chr22	32012234	32013131	1	898	381.8529	79.5639	22315	0
1_MACS_peak_28437_lociStitched	chrX	92927882	92928779	1	898	445.5399	146.0316	22316	0
1_MACS_peak_12857_lociStitched	chr19	18271365	18272258	1	894	677.787	135.1109	22317	0
1_MACS_peak_9930_lociStitched	chr16	34394297	34395193	1	897	460.1856	97.9328	22318	0
1_MACS_peak_23271_lociStitched	chr6	99797128	99798023	1	896	523.1275	99.4345	22319	0
1_MACS_peak_23068_lociStitched	chr6	73498456	73499351	1	896	561.523	165.1275	22320	0
1_MACS_peak_8644_lociStitched	chr15	44269200	44270096	1	897	461.9776	140.5824	22321	0
1_MACS_peak_24472_lociStitched	chr7	57599258	57600149	1	892	688.743	105.7617	22322	0
1_MACS_peak_7026_lociStitched	chr13	22211104	22211998	1	895	519.861	97.7142	22323	0
1_MACS_peak_22975_lociStitched	chr6	52913124	52914019	1	896	526.797	179.0895	22324	0
1_MACS_peak_26759_lociStitched	chr9	26746234	26747127	1	894	552.5884	92.1576	22325	0
1_MACS_peak_21854_lociStitched	chr5	147660359	147661253	1	895	438.06	52.8354	22326	0
1_MACS_peak_14893_lociStitched	chr2	155889750	155890645	1	896	413.311	119.035	22327	0
1_MACS_peak_55_lociStitched	chr1	3087170	3088062	1	893	556.5188	69.3976	22328	0
1_MACS_peak_22540_lociStitched	chr6	26607634	26608525	1	892	837.54	302.049	22329	0
1_MACS_peak_23820_lociStitched	chr6	157354348	157355243	1	896	386.3715	107.8475	22330	0
1_MACS_peak_22996_lociStitched	chr6	53862968	53863862	1	895	483.1176	139.464	22331	0
1_MACS_peak_5619_lociStitched	chr12	7735848	7736741	1	894	499.9907	92.3362	22332	0
1_MACS_peak_23833_lociStitched	chr6	158621878	158622771	1	894	479.3624	74.3869	22333	0
1_MACS_peak_18364_lociStitched	chr3	108483417	108484308	1	892	709.8597	234.0657	22334	0
1_MACS_peak_23843_lociStitched	chr6	159247412	159248301	1	890	612.0765	40.005	22335	0
1_MACS_peak_26770_lociStitched	chr9	28187524	28188418	1	895	377.268	134.8152	22336	0
1_MACS_peak_8527_lociStitched	chr15	38342499	38343392	1	894	387.9192	72.9581	22337	0
1_MACS_peak_18715_lociStitched	chr3	142925834	142926727	1	894	441.7671	133.4142	22338	0
1_MACS_peak_5409_lociStitched	chr11	125827453	125828346	1	894	435.3375	128.5027	22339	0
1_MACS_peak_21997_lociStitched	chr5	159626201	159627093	1	893	525.2096	193.3856	22340	0
1_MACS_peak_10057_lociStitched	chr16	58058813	58059705	1	893	414.8692	87.6836	22341	0
1_MACS_peak_10256_lociStitched	chr16	77245901	77246792	1	892	460.7361	63.7956	22342	0
1_MACS_peak_23996_lociStitched	chr7	6897581	6898472	1	892	508.4937	113.0679	22343	0
1_MACS_peak_11496_lociStitched	chr17	66396082	66396974	1	893	390.696	71.4492	22344	0
1_MACS_peak_8223_lociStitched	chr14	95741446	95742337	1	892	455.3901	94.1787	22345	0
1_MACS_peak_16420_lociStitched	chr20	58502457	58503348	1	892	476.1504	115.5627	22346	0
1_MACS_peak_21834_lociStitched	chr5	144521735	144522626	1	892	433.2933	73.2402	22347	0
1_MACS_peak_1285_lociStitched	chr1	111735543	111736434	1	892	419.0373	65.3994	22348	0
1_MACS_peak_23363_lociStitched	chr6	109372712	109373604	1	893	373.0344	104.8992	22349	0
1_MACS_peak_12474_lociStitched	chr19	3605838	3606729	1	892	461.4489	110.1276	22350	0
1_MACS_peak_23039_lociStitched	chr6	67266075	67266966	1	892	480.3381	135.8775	22351	0
1_MACS_peak_17093_lociStitched	chr22	32490205	32491095	1	891	515.844	147.74	22352	0
1_MACS_peak_20828_lociStitched	chr5	17108949	17109840	1	892	383.0409	94.2678	22353	0
1_MACS_peak_18237_lociStitched	chr3	82343127	82344017	1	891	443.398	85.44	22354	0
1_MACS_peak_27742_lociStitched	chr9	139495961	139496850	1	890	446.0113	48.2727	22355	0
1_MACS_peak_15325_lociStitched	chr2	202228074	202228962	1	889	591.3192	135.6864	22356	0
1_MACS_peak_12048_lociStitched	chr18	37033573	37034462	1	890	582.295	191.8462	22357	0
1_MACS_peak_28773_lociStitched	chrX	153889727	153890616	1	890	504.8631	129.3495	22358	0
1_MACS_peak_13548_lociStitched	chr2	10090702	10091590	1	889	438.672	53.28	22359	0
1_MACS_peak_14840_lociStitched	chr2	146434573	146435461	1	889	539.5488	166.944	22360	0
1_MACS_peak_17192_lociStitched	chr22	38213518	38214407	1	890	427.5201	132.2832	22361	0
1_MACS_peak_5074_lociStitched	chr11	86511354	86512242	1	889	476.5008	116.2392	22362	0
1_MACS_peak_13980_lociStitched	chr2	54525527	54526415	1	889	396.3144	61.3608	22363	0
1_MACS_peak_18249_lociStitched	chr3	87855575	87856463	1	889	463.2696	176.268	22364	0
1_MACS_peak_28434_lociStitched	chrX	88120282	88121170	1	889	335.9304	60.1176	22365	0
1_MACS_peak_17949_lociStitched	chr3	48541039	48541926	1	888	463.2801	108.7462	22366	0
1_MACS_peak_25589_lociStitched	chr8	22144786	22145673	1	888	512.5086	164.982	22367	0
1_MACS_peak_8115_lociStitched	chr14	83485998	83486885	1	888	413.8742	70.8713	22368	0
1_MACS_peak_25869_lociStitched	chr8	53013209	53014096	1	888	413.1646	77.5238	22369	0
1_MACS_peak_7497_lociStitched	chr13	107569974	107570844	1	871	1087.413	107.271	22370	0
1_MACS_peak_24218_lociStitched	chr7	30028573	30029460	1	888	370.1451	77.0803	22371	0
1_MACS_peak_5479_lociStitched	chr11	130686828	130687715	1	888	346.7283	78.5882	22372	0
1_MACS_peak_23264_lociStitched	chr6	98074927	98075813	1	887	417.2174	131.7482	22373	0
1_MACS_peak_20972_lociStitched	chr5	45094531	45095417	1	887	451.3284	171.2638	22374	0
1_MACS_peak_4518_lociStitched	chr11	46402080	46402965	1	886	414.6225	56.1975	22375	0
1_MACS_peak_14426_lociStitched	chr2	96455319	96456204	1	886	400.728	52.3035	22376	0
1_MACS_peak_23875_lociStitched	chr6	166642491	166643375	1	885	528.2784	117.4836	22377	0
1_MACS_peak_20697_lociStitched	chr4	190935731	190936613	1	883	595.8792	79.7328	22378	0
1_MACS_peak_13507_lociStitched	chr2	4073504	4074388	1	885	520.1456	118.6328	22379	0
1_MACS_peak_15981_lociStitched	chr20	30221617	30222501	1	885	542.1572	146.3904	22380	0
1_MACS_peak_8265_lociStitched	chr14	102197588	102198472	1	885	494.598	110.942	22381	0
1_MACS_peak_10186_lociStitched	chr16	70221615	70222498	1	884	525.385	89.0947	22382	0
1_MACS_peak_16418_lociStitched	chr20	58132536	58133421	1	886	412.41	118.767	22383	0
1_MACS_peak_7177_lociStitched	chr13	41768091	41768975	1	885	527.3944	170.7004	22384	0
1_MACS_peak_5362_lociStitched	chr11	121322702	121323584	1	883	543.4002	97.9902	22385	0
1_MACS_peak_26729_lociStitched	chr9	20242321	20243204	1	884	458.9834	80.4413	22386	0
1_MACS_peak_14079_lociStitched	chr2	63028796	63029680	1	885	403.2808	111.6492	22387	0
1_MACS_peak_1276_lociStitched	chr1	111269556	111270439	1	884	447.5927	84.5914	22388	0
1_MACS_peak_17313_lociStitched	chr22	42303940	42304824	1	885	373.6668	96.2676	22389	0
1_MACS_peak_14512_lociStitched	chr2	105050631	105051514	1	884	432.1402	110.6399	22390	0
1_MACS_peak_7149_lociStitched	chr13	38754742	38755623	1	882	514.8564	71.2729	22391	0
1_MACS_peak_7703_lociStitched	chr14	27456735	27457618	1	884	417.8356	118.4986	22392	0
1_MACS_peak_7782_lociStitched	chr14	49660457	49661340	1	884	382.4273	92.2735	22393	0
1_MACS_peak_13227_lociStitched	chr19	45995847	45996729	1	883	407.7486	45.2466	22394	0
1_MACS_peak_11467_lociStitched	chr17	64324478	64325361	1	884	397.5266	127.5052	22395	0
1_MACS_peak_22563_lociStitched	chr6	27759749	27760631	1	883	506.709	165.4632	22396	0
1_MACS_peak_20195_lociStitched	chr4	113810759	113811640	1	882	474.4185	77.4399	22397	0
1_MACS_peak_20485_lociStitched	chr4	159542917	159543799	1	883	438.2658	117.4824	22398	0
1_MACS_peak_10119_lociStitched	chr16	67358304	67359186	1	883	460.0512	145.3536	22399	0
1_MACS_peak_13851_lociStitched	chr2	40508214	40509096	1	883	444.7044	131.3298	22400	0
1_MACS_peak_24449_lociStitched	chr7	53305290	53305918	1	629	3378.2004	31.6512	22401	0
1_MACS_peak_6475_lociStitched	chr12	88786491	88787372	1	882	433.8925	85.0165	22402	0
