REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam	44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_23785_lociStitched	chr6	152037138	152038075	1	938	523.783	49.9421
1_MACS_peak_26259_lociStitched	chr8	107297682	107298619	1	938	438.7034	94.9181
1_MACS_peak_26662_lociStitched	chr9	6184638	6185575	1	938	550.5812	147.4838
1_MACS_peak_26980_lociStitched	chr9	68799094	68800031	1	938	543.7411000000001	181.5906
1_MACS_peak_28394_lociStitched	chrX	77905762	77906699	1	938	443.9506	96.8858
1_MACS_peak_103_lociStitched	chr1	9473184	9474120	1	937	454.24080000000004	104.9256
1_MACS_peak_1217_lociStitched	chr1	108338071	108339007	1	937	423.6336	54.4752
1_MACS_peak_3679_lociStitched	chr10	94448601	94449537	1	937	749.1744	131.4144
1_MACS_peak_3793_lociStitched	chr10	103985317	103986253	1	937	573.6744	209.7576
1_MACS_peak_7241_lociStitched	chr13	48974935	48975871	1	937	537.4512000000001	77.1264
1_MACS_peak_7929_lociStitched	chr14	64732575	64733511	1	937	483.8184	111.384
1_MACS_peak_14288_lociStitched	chr2	76097649	76098585	1	937	565.3439999999999	111.384
1_MACS_peak_22116_lociStitched	chr5	176036566	176037502	1	937	595.296	93.3192
1_MACS_peak_23719_lociStitched	chr6	143043130	143044066	1	937	421.9488	110.5416
1_MACS_peak_23800_lociStitched	chr6	156294632	156295568	1	937	542.0376	72.54
1_MACS_peak_27790_lociStitched	chr9	140533484	140534420	1	937	436.17600000000004	137.31119999999999
1_MACS_peak_28698_lociStitched	chrX	142977957	142978893	1	937	476.6112	90.2304
1_MACS_peak_11369_lociStitched	chr17	57439597	57440532	1	936	532.2955000000001	88.91850000000001
1_MACS_peak_14143_lociStitched	chr2	66081658	66082593	1	936	525.1895	140.9045
1_MACS_peak_15476_lociStitched	chr2	219575469	219576404	1	936	1338.546	252.5435
1_MACS_peak_15654_lociStitched	chr2	237274585	237275520	1	936	489.37899999999996	122.67200000000001
1_MACS_peak_25355_lociStitched	chr7	151145360	151146295	1	936	668.338	231.78650000000002
1_MACS_peak_26743_lociStitched	chr9	21481170	21482105	1	936	423.83549999999997	75.548
1_MACS_peak_679_lociStitched	chr1	43410772	43411706	1	935	431.6014	116.283
1_MACS_peak_1198_lociStitched	chr1	107558893	107559827	1	935	378.6436	65.7536
1_MACS_peak_7949_lociStitched	chr14	65696282	65697216	1	935	500.81080000000003	54.2654
1_MACS_peak_18345_lociStitched	chr3	104435955	104436889	1	935	623.912	111.98660000000001
1_MACS_peak_23733_lociStitched	chr6	144376208	144377142	1	935	514.4472	117.217
1_MACS_peak_23894_lociStitched	chr6	169956868	169957802	1	935	455.792	103.674
1_MACS_peak_25538_lociStitched	chr8	17708452	17709386	1	935	483.34499999999997	85.3676
1_MACS_peak_27642_lociStitched	chr9	132082553	132083487	1	935	427.3984	79.39
1_MACS_peak_4727_lociStitched	chr11	64919204	64920137	1	934	438.2301	166.54049999999998
1_MACS_peak_8196_lociStitched	chr14	93260516	93261449	1	934	955.392	96.5655
1_MACS_peak_8304_lociStitched	chr14	104387186	104388119	1	934	473.68410000000006	103.00319999999999
1_MACS_peak_12911_lociStitched	chr19	21105836	21106769	1	934	464.9139	89.568
1_MACS_peak_14954_lociStitched	chr2	163864538	163865471	1	934	348.1023	114.2925
1_MACS_peak_24736_lociStitched	chr7	93550872	93551805	1	934	498.31530000000004	98.4315
1_MACS_peak_26935_lociStitched	chr9	45003524	45004457	1	934	397.3647	67.2693
1_MACS_peak_27001_lociStitched	chr9	70971199	70972132	1	934	420.4098	103.00319999999999
1_MACS_peak_27676_lociStitched	chr9	134164767	134165700	1	934	584.8977	126.14159999999998
1_MACS_peak_28008_lociStitched	chrX	30379845	30380778	1	934	426.1944	118.39770000000001
1_MACS_peak_1365_lociStitched	chr1	119116060	119116992	1	933	582.1272	54.2424
1_MACS_peak_4638_lociStitched	chr11	62211605	62212537	1	933	585.1096	158.3468
1_MACS_peak_6621_lociStitched	chr12	100049464	100050396	1	933	463.1108	107.646
1_MACS_peak_27061_lociStitched	chr9	77763235	77764167	1	933	556.9632	138.4952
1_MACS_peak_27703_lociStitched	chr9	135995711	135996643	1	933	551.6508	64.308
1_MACS_peak_1750_lociStitched	chr1	157399500	157400431	1	932	1539.6878	153.5219
1_MACS_peak_7478_lociStitched	chr13	101350228	101351159	1	932	330.0395	63.4942
1_MACS_peak_7833_lociStitched	chr14	53196812	53197743	1	932	700.112	101.9445
1_MACS_peak_9563_lociStitched	chr16	10742139	10743070	1	932	480.95459999999997	94.1241
1_MACS_peak_10857_lociStitched	chr17	29973813	29974744	1	932	540.2593	108.5546
1_MACS_peak_11887_lociStitched	chr18	9876821	9877752	1	932	528.9942000000001	151.4737
1_MACS_peak_13714_lociStitched	chr2	27525694	27526625	1	932	683.4471	277.8104
1_MACS_peak_15566_lociStitched	chr2	231453791	231454722	1	932	407.2194	101.38589999999999
1_MACS_peak_18013_lociStitched	chr3	50712050	50712981	1	932	496.0368	112.0924
1_MACS_peak_28091_lociStitched	chrX	41134962	41135893	1	932	515.9602	101.2928
1_MACS_peak_426_lociStitched	chr1	28743827	28744757	1	931	440.262	106.29899999999999
1_MACS_peak_3594_lociStitched	chr10	85973655	85974585	1	931	582.273	140.988
1_MACS_peak_13001_lociStitched	chr19	35952890	35953820	1	931	440.82	122.853
1_MACS_peak_22308_lociStitched	chr6	7458505	7459435	1	931	494.853	111.786
1_MACS_peak_23834_lociStitched	chr6	158652382	158653312	1	931	653.697	42.873000000000005
1_MACS_peak_25209_lociStitched	chr7	138571099	138572029	1	931	679.644	244.77599999999998
1_MACS_peak_27690_lociStitched	chr9	134954607	134955537	1	931	593.34	219.945
1_MACS_peak_5539_lociStitched	chr12	3409056	3409985	1	930	638.3159	206.14509999999999
1_MACS_peak_16582_lociStitched	chr21	29437754	29438683	1	930	451.8656	126.15820000000001
1_MACS_peak_20519_lociStitched	chr4	165946490	165947419	1	930	403.186	94.8509
1_MACS_peak_21543_lociStitched	chr5	118523075	118524004	1	930	552.6621	130.52450000000002
1_MACS_peak_26747_lociStitched	chr9	22035365	22036294	1	930	422.0447	126.4369
1_MACS_peak_27856_lociStitched	chrX	9644924	9645853	1	930	418.2358	125.2292
1_MACS_peak_4035_lociStitched	chr10	128364885	128365813	1	929	446.0896	112.6592
1_MACS_peak_7755_lociStitched	chr14	36974414	36975342	1	929	449.8016	76.3744
1_MACS_peak_15822_lociStitched	chr20	8580993	8581921	1	929	518.1024	72.66239999999999
1_MACS_peak_15878_lociStitched	chr20	17485621	17486549	1	929	845.5936	295.01120000000003
1_MACS_peak_23542_lociStitched	chr6	130504562	130505490	1	929	462.5152	143.28320000000002
1_MACS_peak_24200_lociStitched	chr7	27212582	27213510	1	929	496.1088	110.24640000000001
1_MACS_peak_5767_lociStitched	chr12	16500309	16501236	1	928	541.7388000000001	111.4254
1_MACS_peak_6549_lociStitched	chr12	93819055	93819982	1	928	456.8256	161.0199
1_MACS_peak_7002_lociStitched	chr13	20195888	20196815	1	928	422.6193	28.737
1_MACS_peak_18572_lociStitched	chr3	128943718	128944645	1	928	547.7642999999999	168.8067
1_MACS_peak_5751_lociStitched	chr12	15037101	15038027	1	927	527.5422	196.5898
1_MACS_peak_10059_lociStitched	chr16	58231888	58232814	1	927	412.2552	119.73179999999999
1_MACS_peak_13187_lociStitched	chr19	44529161	44530087	1	927	515.1338000000001	172.7916
1_MACS_peak_20156_lociStitched	chr4	109493255	109494181	1	927	505.3182	157.883
1_MACS_peak_23734_lociStitched	chr6	144385303	144386229	1	927	956.2801999999999	95.841
1_MACS_peak_23898_lociStitched	chr6	170168203	170169129	1	927	479.7606	85.00680000000001
1_MACS_peak_26243_lociStitched	chr8	104348165	104349091	1	927	521.1528	92.4148
1_MACS_peak_27419_lociStitched	chr9	115479607	115480533	1	927	1009.5252	282.6152
1_MACS_peak_5073_lociStitched	chr11	86451715	86452640	1	926	516.335	147.445
1_MACS_peak_5187_lociStitched	chr11	107799041	107799966	1	926	538.2574999999999	78.3475
1_MACS_peak_5540_lociStitched	chr12	3541112	3542037	1	926	474.155	177.13750000000002
1_MACS_peak_11422_lociStitched	chr17	62067674	62068599	1	926	437.15500000000003	121.72999999999999
1_MACS_peak_19541_lociStitched	chr4	24864717	24865642	1	926	467.31	67.34
1_MACS_peak_21826_lociStitched	chr5	143229568	143230493	1	926	435.12	119.04750000000001
1_MACS_peak_22927_lociStitched	chr6	47276912	47277837	1	926	499.9625	142.9125
1_MACS_peak_5566_lociStitched	chr12	6327133	6328057	1	925	524.0928	176.29919999999998
1_MACS_peak_5958_lociStitched	chr12	40626521	40627445	1	925	469.11480000000006	129.9144
1_MACS_peak_7958_lociStitched	chr14	66198328	66199252	1	925	547.1927999999999	72.3492
1_MACS_peak_23373_lociStitched	chr6	109812234	109813158	1	925	393.9936	120.30480000000001
1_MACS_peak_6801_lociStitched	chr12	115791997	115792920	1	924	531.0942	96.7304
1_MACS_peak_8086_lociStitched	chr14	78082332	78083255	1	924	408.7967	102.7299
1_MACS_peak_17314_lociStitched	chr22	42315023	42315946	1	924	485.12879999999996	144.8187
1_MACS_peak_27053_lociStitched	chr9	76860403	76861326	1	924	464.17670000000004	147.4031
1_MACS_peak_28452_lociStitched	chrX	98397687	98398610	1	924	510.32669999999996	86.85430000000001
1_MACS_peak_5906_lociStitched	chr12	32213012	32213934	1	923	434.1698	162.272
1_MACS_peak_7901_lociStitched	chr14	61201170	61202092	1	923	439.1486	99.9448
1_MACS_peak_13957_lociStitched	chr2	47748232	47749154	1	923	492.2558	112.2074
1_MACS_peak_19671_lociStitched	chr4	44807791	44808713	1	923	375.8994	131.9382
1_MACS_peak_23870_lociStitched	chr6	164159121	164160043	1	923	450.6736	114.42020000000001
1_MACS_peak_23903_lociStitched	chr6	170921153	170922075	1	923	433.2478	103.44839999999999
1_MACS_peak_111_lociStitched	chr1	9895925	9896846	1	922	588.0585	169.8324
1_MACS_peak_7049_lociStitched	chr13	25321563	25322484	1	922	487.11690000000004	123.414
1_MACS_peak_16924_lociStitched	chr22	21870853	21871774	1	922	371.2551	16.6701
1_MACS_peak_17889_lociStitched	chr3	46204130	46205051	1	922	466.57860000000005	152.33339999999998
1_MACS_peak_19776_lociStitched	chr4	68473623	68474544	1	922	563.652	153.6228
1_MACS_peak_20549_lociStitched	chr4	171164129	171165050	1	922	474.8675999999999	50.0103
1_MACS_peak_24070_lociStitched	chr7	14778527	14779448	1	922	408.7398	129.861
1_MACS_peak_28505_lociStitched	chrX	108753724	108754645	1	922	463.99980000000005	43.3791
1_MACS_peak_28663_lociStitched	chrX	135603862	135604783	1	922	542.8374	70.0881
1_MACS_peak_6925_lociStitched	chr12	124118016	124118936	1	921	445.188	94.944
1_MACS_peak_9533_lociStitched	chr16	6052636	6053556	1	921	517.776	74.79599999999999
1_MACS_peak_23146_lociStitched	chr6	84588641	84589561	1	921	470.212	143.796
1_MACS_peak_24118_lociStitched	chr7	21675972	21676892	1	921	450.43199999999996	120.42799999999998
1_MACS_peak_26549_lociStitched	chr8	145265540	145266460	1	921	491.924	100.648
1_MACS_peak_7234_lociStitched	chr13	48278872	48279791	1	920	519.8783	92.2676
1_MACS_peak_9428_lociStitched	chr16	1925976	1926895	1	920	515.2832999999999	123.78929999999998
1_MACS_peak_12185_lociStitched	chr18	53402214	53403133	1	920	603.1397	163.3982
1_MACS_peak_6666_lociStitched	chr12	104669750	104670668	1	919	544.833	155.0502
1_MACS_peak_7001_lociStitched	chr13	20175673	20176591	1	919	504.9918	32.0382
1_MACS_peak_16144_lociStitched	chr20	37614076	37614994	1	919	420.5358	118.6974
1_MACS_peak_18552_lociStitched	chr3	128278015	128278933	1	919	431.2764	65.637
1_MACS_peak_27099_lociStitched	chr9	86152991	86153909	1	919	416.0376	115.11720000000001
1_MACS_peak_7178_lociStitched	chr13	41837147	41838064	1	918	762.2104	140.85119999999998
1_MACS_peak_7777_lociStitched	chr14	45663778	45664695	1	918	413.6587	171.9375
1_MACS_peak_10783_lociStitched	chr17	26879090	26880007	1	918	599.7180000000001	170.74540000000002
1_MACS_peak_16765_lociStitched	chr21	43934021	43934938	1	918	569.457	125.53729999999999
1_MACS_peak_17303_lociStitched	chr22	42050245	42051162	1	918	682.4313999999999	143.1437
1_MACS_peak_1107_lociStitched	chr1	90146660	90147576	1	917	464.22880000000004	116.60679999999999
1_MACS_peak_7235_lociStitched	chr13	48574814	48575730	1	917	646.7876	115.416
1_MACS_peak_9312_lociStitched	chr15	94199076	94199992	1	917	527.7992	95.90520000000001
1_MACS_peak_11994_lociStitched	chr18	25377054	25377970	1	917	503.1588	123.84319999999998
1_MACS_peak_21285_lociStitched	chr5	80886198	80887114	1	917	403.8644	104.6988
1_MACS_peak_24008_lociStitched	chr7	7463785	7464701	1	917	585.9652000000001	190.34480000000002
1_MACS_peak_1046_lociStitched	chr1	85724782	85725697	1	916	701.9879999999999	138.6225
1_MACS_peak_6329_lociStitched	chr12	67017976	67018891	1	916	379.72499999999997	92.04899999999999
1_MACS_peak_6596_lociStitched	chr12	96740531	96741446	1	916	539.484	144.1125
1_MACS_peak_13646_lociStitched	chr2	22147312	22148227	1	916	629.2455	190.9605
1_MACS_peak_16551_lociStitched	chr21	22778427	22779342	1	916	433.527	138.165
1_MACS_peak_23796_lociStitched	chr6	155582018	155582933	1	916	410.0115	114.8325
1_MACS_peak_5227_lociStitched	chr11	111383129	111384043	1	915	646.9292	124.8524
1_MACS_peak_25159_lociStitched	chr7	132687817	132688731	1	915	585.4169999999999	184.62800000000001
1_MACS_peak_254_lociStitched	chr1	21022833	21023746	1	914	615.6359	157.21859999999998
1_MACS_peak_9874_lociStitched	chr16	30609371	30610284	1	914	538.9439000000001	167.992
1_MACS_peak_10776_lociStitched	chr17	26605486	26606399	1	914	538.0309000000001	160.5054
1_MACS_peak_12237_lociStitched	chr18	59560841	59561754	1	914	466.543	104.72109999999999
1_MACS_peak_15992_lociStitched	chr20	30767332	30768245	1	914	623.2138	112.6642
1_MACS_peak_23945_lociStitched	chr7	3636607	3637520	1	914	482.52049999999997	151.92319999999998
1_MACS_peak_28020_lociStitched	chrX	31284432	31285345	1	914	381.2688	58.432
1_MACS_peak_13609_lociStitched	chr2	17698993	17699905	1	913	666.7632	127.58879999999999
1_MACS_peak_28212_lociStitched	chrX	49687002	49687914	1	913	461.472	94.75680000000001
1_MACS_peak_7625_lociStitched	chr14	22642738	22643649	1	912	380.0692	116.608
1_MACS_peak_13376_lociStitched	chr19	53073323	53074234	1	912	717.6858	165.6198
1_MACS_peak_17463_lociStitched	chr3	1372062	1372973	1	912	485.19859999999994	151.3171
1_MACS_peak_28224_lociStitched	chrX	52041783	52042694	1	912	642.9838	99.9367
1_MACS_peak_8575_lociStitched	chr15	40811876	40812786	1	911	565.292	158.704
1_MACS_peak_18419_lociStitched	chr3	113557311	113558221	1	911	523.432	168.714
1_MACS_peak_19931_lociStitched	chr4	82459719	82460629	1	911	507.59799999999996	125.216
1_MACS_peak_26347_lociStitched	chr8	124703762	124704672	1	911	483.21000000000004	107.107
1_MACS_peak_28433_lociStitched	chrX	88001985	88002895	1	911	416.325	104.377
1_MACS_peak_28780_lociStitched	chrX	154208717	154209627	1	911	562.289	85.813
1_MACS_peak_4170_lociStitched	chr11	4485365	4486274	1	910	412.7769	123.3513
1_MACS_peak_6742_lociStitched	chr12	110448866	110449775	1	910	527.7654	140.7132
1_MACS_peak_7038_lociStitched	chr13	23948942	23949851	1	910	571.3064999999999	138.8043
1_MACS_peak_8930_lociStitched	chr15	68176782	68177691	1	910	407.232	89.991
1_MACS_peak_11565_lociStitched	chr17	73319006	73319915	1	910	438.77430000000004	156.7116
1_MACS_peak_12094_lociStitched	chr18	43913950	43914859	1	910	438.5925	49.3587
1_MACS_peak_13275_lociStitched	chr19	47852290	47853199	1	910	825.5538	275.3361
1_MACS_peak_17917_lociStitched	chr3	46670988	46671897	1	910	720.3824999999999	207.0702
1_MACS_peak_20500_lociStitched	chr4	163237357	163238266	1	910	451.5912	132.3504
1_MACS_peak_20782_lociStitched	chr5	10333294	10334203	1	910	505.0404	117.62459999999999
1_MACS_peak_23892_lociStitched	chr6	169613057	169613966	1	910	473.4981	89.7183
1_MACS_peak_24451_lociStitched	chr7	53610239	53611148	1	910	482.58810000000005	37.7235
1_MACS_peak_24512_lociStitched	chr7	66636047	66636956	1	910	499.4955	123.0786
1_MACS_peak_24762_lociStitched	chr7	97840670	97841579	1	910	768.8322	115.2612
1_MACS_peak_27121_lociStitched	chr9	88224531	88225440	1	910	562.0346999999999	215.6148
1_MACS_peak_9398_lociStitched	chr16	710038	710946	1	909	619.2560000000001	121.218
1_MACS_peak_11992_lociStitched	chr18	24743072	24743980	1	909	535.9924000000001	165.3468
1_MACS_peak_17252_lociStitched	chr22	39693040	39693948	1	909	504.4848	114.13560000000001
1_MACS_peak_21976_lociStitched	chr5	158017191	158018099	1	909	384.99199999999996	135.8368
1_MACS_peak_25903_lociStitched	chr8	56875418	56876326	1	909	473.79440000000005	118.494
1_MACS_peak_4000_lociStitched	chr10	125549834	125550741	1	908	825.0979	94.5094
1_MACS_peak_19569_lociStitched	chr4	27656500	27657407	1	908	405.0662	83.9882
1_MACS_peak_22932_lociStitched	chr6	49422637	49423544	1	908	716.7114	217.1358
1_MACS_peak_26988_lociStitched	chr9	69498072	69498979	1	908	392.5496	108.1144
1_MACS_peak_995_lociStitched	chr1	78521188	78522094	1	907	508.9908	109.7166
1_MACS_peak_7819_lociStitched	chr14	51970609	51971515	1	907	412.04879999999997	63.5106
1_MACS_peak_10347_lociStitched	chr16	86020402	86021308	1	907	541.8786	79.3656
1_MACS_peak_18195_lociStitched	chr3	72304837	72305743	1	907	845.4792	122.8536
1_MACS_peak_20571_lociStitched	chr4	176934570	176935476	1	907	476.91839999999996	120.045
1_MACS_peak_24152_lociStitched	chr7	23719540	23720446	1	907	456.98639999999995	141.0642
1_MACS_peak_25808_lociStitched	chr8	41676117	41677023	1	907	446.4768	98.3916
1_MACS_peak_26162_lociStitched	chr8	96145975	96146881	1	907	1006.6566	56.625
1_MACS_peak_26942_lociStitched	chr9	46112575	46113481	1	907	1178.9778	149.8524
1_MACS_peak_3271_lociStitched	chr10	54326012	54326917	1	906	489.8765	202.62949999999998
1_MACS_peak_11526_lociStitched	chr17	70535883	70536788	1	906	606.6215	92.67200000000001
1_MACS_peak_11890_lociStitched	chr18	10391498	10392403	1	906	335.936	79.821
1_MACS_peak_12561_lociStitched	chr19	7426597	7427502	1	906	568.883	100.455
1_MACS_peak_12915_lociStitched	chr19	21688249	21689154	1	906	562.8195000000001	168.511
1_MACS_peak_14876_lociStitched	chr2	152955043	152955948	1	906	447.70349999999996	60.092
1_MACS_peak_20324_lociStitched	chr4	136397044	136397949	1	906	622.0065000000001	186.068
1_MACS_peak_22100_lociStitched	chr5	174984377	174985282	1	906	508.067	115.84
1_MACS_peak_22151_lociStitched	chr5	178286735	178287640	1	906	498.112	126.70000000000002
1_MACS_peak_22661_lociStitched	chr6	31731908	31732813	1	906	471.7765	130.77249999999998
1_MACS_peak_23187_lociStitched	chr6	88722617	88723522	1	906	523.814	142.5375
1_MACS_peak_14429_lociStitched	chr2	96699866	96700770	1	905	455.5256	102.87519999999999
1_MACS_peak_15208_lociStitched	chr2	192110080	192110984	1	905	404.6304	108.6608
1_MACS_peak_21453_lociStitched	chr5	105937170	105938074	1	905	472.8824	102.4232
1_MACS_peak_23320_lociStitched	chr6	107996097	107997001	1	905	846.596	306.0944
1_MACS_peak_25983_lociStitched	chr8	67782676	67783580	1	905	580.2776	147.71359999999999
1_MACS_peak_26346_lociStitched	chr8	124624333	124625237	1	905	458.5992	145.3632
1_MACS_peak_28519_lociStitched	chrX	110513434	110514338	1	905	453.0848	106.3104
1_MACS_peak_4401_lociStitched	chr11	30276820	30277723	1	904	464.68379999999996	147.189
1_MACS_peak_16281_lociStitched	chr20	48213388	48214291	1	904	416.283	87.68130000000001
1_MACS_peak_16978_lociStitched	chr22	24013339	24014242	1	904	592.0068	76.5744
1_MACS_peak_22388_lociStitched	chr6	13681758	13682661	1	904	374.1129	108.5406
1_MACS_peak_23739_lociStitched	chr6	144626944	144627847	1	904	417.63750000000005	112.7847
1_MACS_peak_27024_lociStitched	chr9	71939455	71940358	1	904	492.2253	98.427
1_MACS_peak_8476_lociStitched	chr15	32726407	32727309	1	903	457.67479999999995	114.8246
1_MACS_peak_13026_lociStitched	chr19	36980295	36981197	1	903	539.3058	171.01919999999998
1_MACS_peak_13491_lociStitched	chr2	2090249	2091151	1	903	717.5409999999999	144.04940000000002
1_MACS_peak_16517_lociStitched	chr21	17454305	17455207	1	903	365.9414	91.2824
1_MACS_peak_6005_lociStitched	chr12	46518542	46519443	1	902	519.877	125.68950000000001
1_MACS_peak_8790_lociStitched	chr15	56553864	56554765	1	902	457.0773	150.1967
1_MACS_peak_16808_lociStitched	chr21	45590290	45591191	1	902	390.67359999999996	126.9509
1_MACS_peak_26712_lociStitched	chr9	16653628	16654529	1	902	412.3877	50.456
1_MACS_peak_5148_lociStitched	chr11	102164304	102165204	1	901	673.4699999999999	234.99
1_MACS_peak_13232_lociStitched	chr19	46133189	46134089	1	901	379.62	106.02
1_MACS_peak_16889_lociStitched	chr22	19246959	19247859	1	901	450.54	157.23
1_MACS_peak_8100_lociStitched	chr14	81659189	81660088	1	900	484.9206	87.5626
1_MACS_peak_8844_lociStitched	chr15	60952394	60953293	1	900	498.04600000000005	116.33059999999999
1_MACS_peak_27948_lociStitched	chrX	18443542	18444441	1	900	544.4344	62.3007
1_MACS_peak_9556_lociStitched	chr16	10406579	10407477	1	899	430.68080000000003	136.2266
1_MACS_peak_16699_lociStitched	chr21	37878664	37879562	1	899	456.9024	108.56819999999999
1_MACS_peak_22902_lociStitched	chr6	44944396	44945294	1	899	547.6902	134.96939999999998
1_MACS_peak_4893_lociStitched	chr11	71624157	71625054	1	898	501.69210000000004	78.4875
1_MACS_peak_5969_lociStitched	chr12	41311625	41312522	1	898	502.9479	147.6462
1_MACS_peak_16958_lociStitched	chr22	23134797	23135694	1	898	980.0622	61.444500000000005
1_MACS_peak_17086_lociStitched	chr22	32012234	32013131	1	898	381.85290000000003	79.5639
1_MACS_peak_18601_lociStitched	chr3	130721908	130722805	1	898	476.4864	90.41760000000001
1_MACS_peak_28437_lociStitched	chrX	92927882	92928779	1	898	445.5399	146.0316
1_MACS_peak_8644_lociStitched	chr15	44269200	44270096	1	897	461.97759999999994	140.5824
1_MACS_peak_9930_lociStitched	chr16	34394297	34395193	1	897	460.18559999999997	97.9328
1_MACS_peak_13369_lociStitched	chr19	52598294	52599190	1	897	591.808	128.4864
1_MACS_peak_16773_lociStitched	chr21	44495174	44496070	1	897	575.0528	86.5536
1_MACS_peak_18130_lociStitched	chr3	63212606	63213502	1	897	553.9968	116.7488
1_MACS_peak_23541_lociStitched	chr6	130350043	130350939	1	897	506.3296	108.1472
1_MACS_peak_7898_lociStitched	chr14	61115531	61116426	1	896	505.58549999999997	45.644999999999996
1_MACS_peak_14893_lociStitched	chr2	155889750	155890645	1	896	413.311	119.03500000000001
1_MACS_peak_22975_lociStitched	chr6	52913124	52914019	1	896	526.797	179.0895
1_MACS_peak_23068_lociStitched	chr6	73498456	73499351	1	896	561.5229999999999	165.1275
1_MACS_peak_23271_lociStitched	chr6	99797128	99798023	1	896	523.1275	99.4345
1_MACS_peak_23820_lociStitched	chr6	157354348	157355243	1	896	386.37149999999997	107.8475
1_MACS_peak_7026_lociStitched	chr13	22211104	22211998	1	895	519.861	97.71419999999999
1_MACS_peak_21854_lociStitched	chr5	147660359	147661253	1	895	438.06	52.8354
1_MACS_peak_22996_lociStitched	chr6	53862968	53863862	1	895	483.1176	139.464
1_MACS_peak_26770_lociStitched	chr9	28187524	28188418	1	895	377.268	134.8152
1_MACS_peak_5409_lociStitched	chr11	125827453	125828346	1	894	435.3375	128.5027
1_MACS_peak_5619_lociStitched	chr12	7735848	7736741	1	894	499.99069999999995	92.3362
1_MACS_peak_8527_lociStitched	chr15	38342499	38343392	1	894	387.9192	72.9581
1_MACS_peak_12857_lociStitched	chr19	18271365	18272258	1	894	677.787	135.1109
1_MACS_peak_18715_lociStitched	chr3	142925834	142926727	1	894	441.76709999999997	133.4142
1_MACS_peak_23833_lociStitched	chr6	158621878	158622771	1	894	479.36240000000004	74.3869
1_MACS_peak_26507_lociStitched	chr8	143750637	143751530	1	894	792.1803	126.4488
1_MACS_peak_26759_lociStitched	chr9	26746234	26747127	1	894	552.5884	92.1576
1_MACS_peak_55_lociStitched	chr1	3087170	3088062	1	893	556.5188	69.3976
1_MACS_peak_10057_lociStitched	chr16	58058813	58059705	1	893	414.86920000000003	87.6836
1_MACS_peak_11496_lociStitched	chr17	66396082	66396974	1	893	390.696	71.4492
1_MACS_peak_21997_lociStitched	chr5	159626201	159627093	1	893	525.2096	193.38559999999998
1_MACS_peak_23363_lociStitched	chr6	109372712	109373604	1	893	373.0344	104.8992
1_MACS_peak_1285_lociStitched	chr1	111735543	111736434	1	892	419.0373	65.3994
1_MACS_peak_8223_lociStitched	chr14	95741446	95742337	1	892	455.3901	94.1787
1_MACS_peak_10256_lociStitched	chr16	77245901	77246792	1	892	460.7361	63.7956
1_MACS_peak_12474_lociStitched	chr19	3605838	3606729	1	892	461.44890000000004	110.1276
1_MACS_peak_16420_lociStitched	chr20	58502457	58503348	1	892	476.1504	115.5627
1_MACS_peak_18364_lociStitched	chr3	108483417	108484308	1	892	709.8597	234.0657
1_MACS_peak_20828_lociStitched	chr5	17108949	17109840	1	892	383.0409	94.26780000000001
1_MACS_peak_21834_lociStitched	chr5	144521735	144522626	1	892	433.2933	73.2402
1_MACS_peak_22540_lociStitched	chr6	26607634	26608525	1	892	837.54	302.04900000000004
1_MACS_peak_23039_lociStitched	chr6	67266075	67266966	1	892	480.3381	135.8775
1_MACS_peak_23996_lociStitched	chr7	6897581	6898472	1	892	508.4937	113.06790000000001
1_MACS_peak_24472_lociStitched	chr7	57599258	57600149	1	892	688.743	105.7617
1_MACS_peak_17093_lociStitched	chr22	32490205	32491095	1	891	515.844	147.74
1_MACS_peak_18237_lociStitched	chr3	82343127	82344017	1	891	443.39799999999997	85.44
1_MACS_peak_12048_lociStitched	chr18	37033573	37034462	1	890	582.2950000000001	191.84619999999998
1_MACS_peak_17192_lociStitched	chr22	38213518	38214407	1	890	427.5201	132.2832
1_MACS_peak_22227_lociStitched	chr6	3000072	3000961	1	890	1155.7889	108.458
1_MACS_peak_23843_lociStitched	chr6	159247412	159248301	1	890	612.0765	40.004999999999995
1_MACS_peak_27742_lociStitched	chr9	139495961	139496850	1	890	446.0113	48.2727
1_MACS_peak_28773_lociStitched	chrX	153889727	153890616	1	890	504.8631	129.34949999999998
1_MACS_peak_5074_lociStitched	chr11	86511354	86512242	1	889	476.50079999999997	116.2392
1_MACS_peak_13548_lociStitched	chr2	10090702	10091590	1	889	438.67199999999997	53.28
1_MACS_peak_13980_lociStitched	chr2	54525527	54526415	1	889	396.3144	61.3608
1_MACS_peak_14840_lociStitched	chr2	146434573	146435461	1	889	539.5488	166.944
1_MACS_peak_15325_lociStitched	chr2	202228074	202228962	1	889	591.3192	135.6864
1_MACS_peak_18249_lociStitched	chr3	87855575	87856463	1	889	463.2696	176.268
1_MACS_peak_28434_lociStitched	chrX	88120282	88121170	1	889	335.9304	60.117599999999996
1_MACS_peak_5479_lociStitched	chr11	130686828	130687715	1	888	346.72830000000005	78.5882
