GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
1_MACS_peak_23558_lociStitched	chr6(.):2764541-2767363	0.1677
1_MACS_peak_23559_lociStitched	chr6(.):2841439-2842750	0.0844
3_MACS_peak_23560_lociStitched	chr6(.):2853752-2864071	0.1199
1_MACS_peak_23563_lociStitched	chr6(.):2874435-2876822	0.158
2_MACS_peak_23564_lociStitched	chr6(.):2897985-2904454	0.1346
2_MACS_peak_23566_lociStitched	chr6(.):2931573-2938104	0.1285
1_MACS_peak_23568_lociStitched	chr6(.):2946687-2948885	0.2499
2_MACS_peak_23569_lociStitched	chr6(.):2970881-2977526	0.1289
2_MACS_peak_23571_lociStitched	chr6(.):2987909-3000991	0.1687
2_MACS_peak_23573_lociStitched	chr6(.):3023056-3032880	0.1627
1_MACS_peak_23575_lociStitched	chr6(.):3053205-3054789	0.1982
2_MACS_peak_23576_lociStitched	chr6(.):3063213-3070064	0.167
1_MACS_peak_23578_lociStitched	chr6(.):3117968-3119759	0.1877
1_MACS_peak_23579_lociStitched	chr6(.):3157019-3158624	0.1186
1_MACS_peak_23580_lociStitched	chr6(.):3226684-3228877	0.1569
1_MACS_peak_23581_lociStitched	chr6(.):3237101-3238995	0.1377
1_MACS_peak_23582_lociStitched	chr6(.):3258685-3260515	0.1879
1_MACS_peak_23583_lociStitched	chr6(.):3356064-3357556	0.1626
1_MACS_peak_23584_lociStitched	chr6(.):3751601-3752549	0.0488
2_MACS_peak_23585_lociStitched	chr6(.):4017441-4022806	0.193
2_MACS_peak_23587_lociStitched	chr6(.):4134063-4137218	0.1503
1_MACS_peak_23589_lociStitched	chr6(.):4775282-4778528	0.0827
2_MACS_peak_23590_lociStitched	chr6(.):4864133-4868891	0.1296
1_MACS_peak_23592_lociStitched	chr6(.):4878859-4881936	0.2209
1_MACS_peak_23593_lociStitched	chr6(.):4901073-4903053	0.2187
1_MACS_peak_23594_lociStitched	chr6(.):4939886-4943922	0.1643
1_MACS_peak_23595_lociStitched	chr6(.):5003476-5005091	0.2379
1_MACS_peak_23596_lociStitched	chr6(.):5052490-5055514	0.186
1_MACS_peak_23597_lociStitched	chr6(.):5071611-5073786	0.1446
1_MACS_peak_23598_lociStitched	chr6(.):5084899-5086528	0.1049
1_MACS_peak_23599_lociStitched	chr6(.):5094874-5095991	0.1201
1_MACS_peak_23600_lociStitched	chr6(.):5173360-5176548	0.1706
1_MACS_peak_23601_lociStitched	chr6(.):5260027-5262580	0.2012
1_MACS_peak_23602_lociStitched	chr6(.):5566134-5567911	0.0869
1_MACS_peak_23603_lociStitched	chr6(.):5665155-5666377	0.1109
1_MACS_peak_23604_lociStitched	chr6(.):5723479-5725347	0.1883
2_MACS_peak_23605_lociStitched	chr6(.):5846418-5852359	0.1621
4_MACS_peak_23607_lociStitched	chr6(.):5866253-5880341	0.1683
1_MACS_peak_23611_lociStitched	chr6(.):5898866-5901000	0.1987
1_MACS_peak_23612_lociStitched	chr6(.):5968477-5970068	0.1781
3_MACS_peak_23613_lociStitched	chr6(.):5996182-6009942	0.1322
1_MACS_peak_23616_lociStitched	chr6(.):6229792-6231314	0.1172
1_MACS_peak_23617_lociStitched	chr6(.):6330697-6333723	0.1888
2_MACS_peak_23618_lociStitched	chr6(.):6384075-6393175	0.1057
1_MACS_peak_23620_lociStitched	chr6(.):6460587-6462443	0.2098
2_MACS_peak_23621_lociStitched	chr6(.):6542782-6547787	0.1629
2_MACS_peak_23623_lociStitched	chr6(.):6586381-6593846	0.2058
2_MACS_peak_23625_lociStitched	chr6(.):6609229-6618396	0.1358
1_MACS_peak_23627_lociStitched	chr6(.):6686316-6688171	0.142
1_MACS_peak_23628_lociStitched	chr6(.):6785616-6787016	0.1416
3_MACS_peak_23629_lociStitched	chr6(.):6798517-6812603	0.17
2_MACS_peak_23632_lociStitched	chr6(.):6822979-6827904	0.1338
1_MACS_peak_23634_lociStitched	chr6(.):6856524-6857378	0.0682
1_MACS_peak_23635_lociStitched	chr6(.):7085914-7088560	0.147
1_MACS_peak_23636_lociStitched	chr6(.):7107052-7110292	0.1571
3_MACS_peak_23637_lociStitched	chr6(.):7134927-7148243	0.1962
1_MACS_peak_23640_lociStitched	chr6(.):7155273-7157630	0.157
1_MACS_peak_23641_lociStitched	chr6(.):7188041-7190014	0.1596
1_MACS_peak_23642_lociStitched	chr6(.):7200689-7203258	0.157
2_MACS_peak_23643_lociStitched	chr6(.):7235653-7242905	0.1166
1_MACS_peak_23645_lociStitched	chr6(.):7277261-7279211	0.1746
1_MACS_peak_23646_lociStitched	chr6(.):7311838-7314457	0.166
1_MACS_peak_23647_lociStitched	chr6(.):7388910-7391443	0.1932
1_MACS_peak_23648_lociStitched	chr6(.):7541340-7543317	0.1529
1_MACS_peak_23649_lociStitched	chr6(.):7589897-7591347	0.1973
1_MACS_peak_23650_lociStitched	chr6(.):7725588-7729624	0.1839
1_MACS_peak_23651_lociStitched	chr6(.):7750025-7751685	0.1138
1_MACS_peak_23652_lociStitched	chr6(.):7846965-7849986	0.185
3_MACS_peak_23653_lociStitched	chr6(.):7887155-7921307	0.2115
1_MACS_peak_23656_lociStitched	chr6(.):7938447-7941017	0.1806
1_MACS_peak_23657_lociStitched	chr6(.):7959613-7965355	0.1979
1_MACS_peak_23658_lociStitched	chr6(.):7975334-7978097	0.2327
1_MACS_peak_23659_lociStitched	chr6(.):7990430-7993307	0.1766
1_MACS_peak_23660_lociStitched	chr6(.):8017335-8018518	0.1387
1_MACS_peak_23661_lociStitched	chr6(.):8063459-8065954	0.2273
2_MACS_peak_23662_lociStitched	chr6(.):8101750-8111637	0.1366
1_MACS_peak_23664_lociStitched	chr6(.):8336779-8337993	0.1118
1_MACS_peak_23665_lociStitched	chr6(.):8434795-8436608	0.1963
1_MACS_peak_23666_lociStitched	chr6(.):8731867-8733207	0.1078
1_MACS_peak_23667_lociStitched	chr6(.):8743138-8744296	0.2016
1_MACS_peak_23668_lociStitched	chr6(.):9387588-9390653	0.145
1_MACS_peak_23669_lociStitched	chr6(.):9707565-9708818	0.1122
1_MACS_peak_23670_lociStitched	chr6(.):9717038-9718035	0.1037
1_MACS_peak_23671_lociStitched	chr6(.):10147131-10148029	0.1524
1_MACS_peak_23672_lociStitched	chr6(.):10269068-10270917	0.1402
2_MACS_peak_23673_lociStitched	chr6(.):10297474-10301372	0.0966
5_MACS_peak_23675_lociStitched	chr6(.):10403365-10431039	0.1226
1_MACS_peak_23680_lociStitched	chr6(.):10528329-10529924	0.1196
1_MACS_peak_23681_lociStitched	chr6(.):10625913-10628248	0.218
1_MACS_peak_23682_lociStitched	chr6(.):10693934-10696167	0.2374
3_MACS_peak_23683_lociStitched	chr6(.):10713652-10724441	0.1588
1_MACS_peak_23686_lociStitched	chr6(.):10746661-10748826	0.2141
1_MACS_peak_23687_lociStitched	chr6(.):10837978-10839642	0.1651
1_MACS_peak_23688_lociStitched	chr6(.):10962885-10964076	0.1565
1_MACS_peak_23689_lociStitched	chr6(.):11092696-11096215	0.2254
1_MACS_peak_23690_lociStitched	chr6(.):11232293-11234380	0.2052
2_MACS_peak_23691_lociStitched	chr6(.):11381298-11387977	0.1759
1_MACS_peak_23693_lociStitched	chr6(.):11414197-11415814	0.1556
1_MACS_peak_23694_lociStitched	chr6(.):11460508-11462057	0.2074
1_MACS_peak_23695_lociStitched	chr6(.):11536818-11538889	0.1124
1_MACS_peak_23696_lociStitched	chr6(.):11655596-11656754	0.1238
1_MACS_peak_23697_lociStitched	chr6(.):11699845-11700885	0.1073
3_MACS_peak_23698_lociStitched	chr6(.):11713277-11736193	0.1436
1_MACS_peak_23701_lociStitched	chr6(.):11769974-11771847	0.1744
1_MACS_peak_23702_lociStitched	chr6(.):11812166-11813590	0.1354
1_MACS_peak_23703_lociStitched	chr6(.):11826657-11838123	0.1918
1_MACS_peak_23704_lociStitched	chr6(.):11846850-11849736	0.1593
1_MACS_peak_23705_lociStitched	chr6(.):11875411-11878941	0.1208
1_MACS_peak_23706_lociStitched	chr6(.):11900329-11902153	0.1839
1_MACS_peak_23707_lociStitched	chr6(.):12007857-12014275	0.1548
4_MACS_peak_23708_lociStitched	chr6(.):12044090-12062438	0.1376
2_MACS_peak_23712_lociStitched	chr6(.):12110037-12120471	0.1424
1_MACS_peak_23714_lociStitched	chr6(.):12232452-12234925	0.2034
1_MACS_peak_23715_lociStitched	chr6(.):12289374-12290816	0.2113
1_MACS_peak_23716_lociStitched	chr6(.):12318778-12321534	0.1951
1_MACS_peak_23717_lociStitched	chr6(.):12357581-12358753	0.0974
1_MACS_peak_23718_lociStitched	chr6(.):12382935-12384154	0.2165
1_MACS_peak_23719_lociStitched	chr6(.):12483267-12484620	0.2043
1_MACS_peak_23720_lociStitched	chr6(.):12594752-12596453	0.1537
1_MACS_peak_23721_lociStitched	chr6(.):12607857-12609967	0.2177
1_MACS_peak_23722_lociStitched	chr6(.):13216917-13218804	0.1717
1_MACS_peak_23723_lociStitched	chr6(.):13228856-13231225	0.2073
1_MACS_peak_23724_lociStitched	chr6(.):13260919-13263257	0.2015
2_MACS_peak_23725_lociStitched	chr6(.):13272112-13278858	0.1758
1_MACS_peak_23727_lociStitched	chr6(.):13302908-13305719	0.1752
1_MACS_peak_23728_lociStitched	chr6(.):13327554-13329759	0.1909
1_MACS_peak_23729_lociStitched	chr6(.):13354249-13358363	0.2264
1_MACS_peak_23730_lociStitched	chr6(.):13383074-13384927	0.1864
1_MACS_peak_23731_lociStitched	chr6(.):13427767-13428967	0.1323
1_MACS_peak_23732_lociStitched	chr6(.):13486664-13488841	0.1719
3_MACS_peak_23733_lociStitched	chr6(.):13523823-13533897	0.1397
1_MACS_peak_23736_lociStitched	chr6(.):13573581-13576085	0.1498
2_MACS_peak_23737_lociStitched	chr6(.):13611292-13616665	0.157
1_MACS_peak_23739_lociStitched	chr6(.):13668021-13669910	0.1753
1_MACS_peak_23740_lociStitched	chr6(.):13681712-13682549	0.0885
1_MACS_peak_23741_lociStitched	chr6(.):13709474-13713330	0.1309
1_MACS_peak_23742_lociStitched	chr6(.):13813544-13816365	0.1858
1_MACS_peak_23743_lociStitched	chr6(.):14074867-14076313	0.1604
1_MACS_peak_23744_lociStitched	chr6(.):14210459-14212507	0.1
1_MACS_peak_23745_lociStitched	chr6(.):14240209-14242782	0.2088
1_MACS_peak_23746_lociStitched	chr6(.):14276080-14278520	0.153
1_MACS_peak_23747_lociStitched	chr6(.):14634792-14637567	0.1568
3_MACS_peak_23748_lociStitched	chr6(.):14655022-14665449	0.1721
1_MACS_peak_23751_lociStitched	chr6(.):14786081-14788020	0.202
1_MACS_peak_23752_lociStitched	chr6(.):15022780-15024545	0.1842
2_MACS_peak_23753_lociStitched	chr6(.):15244601-15257810	0.1531
1_MACS_peak_23755_lociStitched	chr6(.):15265913-15266820	0.083
1_MACS_peak_23756_lociStitched	chr6(.):15298822-15300734	0.1799
1_MACS_peak_23757_lociStitched	chr6(.):15331213-15332756	0.1743
1_MACS_peak_23758_lociStitched	chr6(.):15434075-15436140	0.2051
2_MACS_peak_23759_lociStitched	chr6(.):15658083-15663922	0.1494
1_MACS_peak_23761_lociStitched	chr6(.):15844299-15846196	0.1828
2_MACS_peak_23762_lociStitched	chr6(.):15900803-15908646	0.1278
1_MACS_peak_23764_lociStitched	chr6(.):15940829-15942264	0.1152
2_MACS_peak_23765_lociStitched	chr6(.):16128233-16138282	0.1529
1_MACS_peak_23767_lociStitched	chr6(.):16266977-16268585	0.1816
3_MACS_peak_23768_lociStitched	chr6(.):16316338-16324185	0.133
1_MACS_peak_23771_lociStitched	chr6(.):16331740-16332925	0.2134
1_MACS_peak_23772_lociStitched	chr6(.):16420622-16422271	0.1656
1_MACS_peak_23773_lociStitched	chr6(.):16472797-16474961	0.2408
1_MACS_peak_23774_lociStitched	chr6(.):16483136-16483996	0.1091
1_MACS_peak_23775_lociStitched	chr6(.):16511470-16513349	0.2424
1_MACS_peak_23776_lociStitched	chr6(.):16590936-16593455	0.2045
1_MACS_peak_23777_lociStitched	chr6(.):16626652-16627695	0.0905
1_MACS_peak_23778_lociStitched	chr6(.):16635878-16637250	0.1539
1_MACS_peak_23779_lociStitched	chr6(.):16668826-16671082	0.1629
1_MACS_peak_23780_lociStitched	chr6(.):16730708-16733649	0.1815
1_MACS_peak_23781_lociStitched	chr6(.):16759032-16764401	0.1479
1_MACS_peak_23782_lociStitched	chr6(.):16835953-16837484	0.2104
1_MACS_peak_23783_lociStitched	chr6(.):17393529-17394895	0.1462
1_MACS_peak_23784_lociStitched	chr6(.):17599840-17601974	0.1444
2_MACS_peak_23785_lociStitched	chr6(.):17701887-17708090	0.1669
1_MACS_peak_23787_lociStitched	chr6(.):17884294-17885895	0.1464
1_MACS_peak_23788_lociStitched	chr6(.):17987950-17988910	0.1066
1_MACS_peak_23789_lociStitched	chr6(.):18154488-18157047	0.1533
2_MACS_peak_23790_lociStitched	chr6(.):18259844-18266172	0.1777
2_MACS_peak_23792_lociStitched	chr6(.):18358963-18362947	0.1201
1_MACS_peak_23794_lociStitched	chr6(.):18386625-18389080	0.1608
1_MACS_peak_23795_lociStitched	chr6(.):18544730-18547076	0.1121
1_MACS_peak_23796_lociStitched	chr6(.):18984606-18987442	0.1292
1_MACS_peak_23797_lociStitched	chr6(.):19586744-19588689	0.1955
1_MACS_peak_23798_lociStitched	chr6(.):19804247-19805826	0.1005
4_MACS_peak_23799_lociStitched	chr6(.):20197257-20214335	0.1524
1_MACS_peak_23803_lociStitched	chr6(.):20260053-20261918	0.1808
1_MACS_peak_23804_lociStitched	chr6(.):20319242-20321219	0.2124
1_MACS_peak_23805_lociStitched	chr6(.):20365029-20366615	0.1365
2_MACS_peak_23806_lociStitched	chr6(.):20400738-20410902	0.125
1_MACS_peak_23808_lociStitched	chr6(.):20533824-20535646	0.2205
1_MACS_peak_23809_lociStitched	chr6(.):20542734-20544022	0.1761
1_MACS_peak_23810_lociStitched	chr6(.):20680552-20682411	0.1166
1_MACS_peak_23811_lociStitched	chr6(.):21437974-21439731	0.2436
3_MACS_peak_23812_lociStitched	chr6(.):21587068-21597153	0.1348
1_MACS_peak_23815_lociStitched	chr6(.):22657432-22658491	0.1233
2_MACS_peak_23816_lociStitched	chr6(.):22954345-22958753	0.1492
1_MACS_peak_23818_lociStitched	chr6(.):22970033-22971154	0.1074
1_MACS_peak_23819_lociStitched	chr6(.):23152674-23155534	0.118
2_MACS_peak_23820_lociStitched	chr6(.):23413433-23418399	0.1189
2_MACS_peak_23822_lociStitched	chr6(.):23454488-23457553	0.1224
1_MACS_peak_23824_lociStitched	chr6(.):24359838-24361144	0.2566
1_MACS_peak_23825_lociStitched	chr6(.):24402613-24404359	0.222
1_MACS_peak_23826_lociStitched	chr6(.):24439966-24441072	0.1006
1_MACS_peak_23827_lociStitched	chr6(.):24482248-24484404	0.1235
1_MACS_peak_23828_lociStitched	chr6(.):24494512-24496470	0.1593
2_MACS_peak_23829_lociStitched	chr6(.):24513397-24519242	0.1409
1_MACS_peak_23831_lociStitched	chr6(.):24645448-24647311	0.1896
1_MACS_peak_23832_lociStitched	chr6(.):24666018-24668324	0.2581
1_MACS_peak_23833_lociStitched	chr6(.):24718933-24722738	0.2097
1_MACS_peak_23834_lociStitched	chr6(.):24742979-24744741	0.1542
1_MACS_peak_23835_lociStitched	chr6(.):24774495-24777106	0.2475
1_MACS_peak_23836_lociStitched	chr6(.):24857806-24859548	0.1689
1_MACS_peak_23837_lociStitched	chr6(.):24948665-24950447	0.1808
2_MACS_peak_23838_lociStitched	chr6(.):25025778-25036461	0.1067
1_MACS_peak_23840_lociStitched	chr6(.):25106912-25108836	0.2035
2_MACS_peak_23841_lociStitched	chr6(.):25136237-25148540	0.1576
3_MACS_peak_23843_lociStitched	chr6(.):25155907-25168925	0.1625
2_MACS_peak_23846_lociStitched	chr6(.):25176040-25188104	0.1504
1_MACS_peak_23848_lociStitched	chr6(.):25250061-25252535	0.198
1_MACS_peak_23849_lociStitched	chr6(.):25276898-25281548	0.1798
2_MACS_peak_23850_lociStitched	chr6(.):25297948-25302554	0.1523
1_MACS_peak_23852_lociStitched	chr6(.):25314854-25316531	0.1275
1_MACS_peak_23853_lociStitched	chr6(.):25332212-25333849	0.1867
3_MACS_peak_23854_lociStitched	chr6(.):25365855-25390602	0.1749
1_MACS_peak_23857_lociStitched	chr6(.):25402649-25415885	0.2587
1_MACS_peak_23858_lociStitched	chr6(.):25489367-25490938	0.1803
1_MACS_peak_23859_lociStitched	chr6(.):25940053-25941417	0.1986
2_MACS_peak_23860_lociStitched	chr6(.):25958667-25964509	0.198
1_MACS_peak_23862_lociStitched	chr6(.):25991581-25994254	0.1904
3_MACS_peak_23863_lociStitched	chr6(.):26020203-26034967	0.1828
1_MACS_peak_23866_lociStitched	chr6(.):26042714-26046865	0.2238
1_MACS_peak_23867_lociStitched	chr6(.):26053956-26058144	0.2095
1_MACS_peak_23868_lociStitched	chr6(.):26065946-26067279	0.2218
1_MACS_peak_23869_lociStitched	chr6(.):26087375-26088177	0.1387
1_MACS_peak_23870_lociStitched	chr6(.):26103329-26105333	0.1727
1_MACS_peak_23871_lociStitched	chr6(.):26122116-26127303	0.2591
3_MACS_peak_23872_lociStitched	chr6(.):26155231-26173990	0.1601
4_MACS_peak_23875_lociStitched	chr6(.):26183519-26207198	0.1631
2_MACS_peak_23879_lociStitched	chr6(.):26215261-26225546	0.1583
2_MACS_peak_23881_lociStitched	chr6(.):26233193-26241583	0.1449
1_MACS_peak_23883_lociStitched	chr6(.):26248912-26254020	0.2263
1_MACS_peak_23884_lociStitched	chr6(.):26269644-26275584	0.2518
1_MACS_peak_23885_lociStitched	chr6(.):26284065-26287164	0.2153
1_MACS_peak_23886_lociStitched	chr6(.):26295359-26296933	0.1448
2_MACS_peak_23887_lociStitched	chr6(.):26304414-26314573	0.1462
1_MACS_peak_23889_lociStitched	chr6(.):26322019-26323220	0.1849
2_MACS_peak_23890_lociStitched	chr6(.):26336261-26344483	0.1649
1_MACS_peak_23892_lociStitched	chr6(.):26355045-26368081	0.1951
2_MACS_peak_23893_lociStitched	chr6(.):26377682-26385067	0.1608
1_MACS_peak_23895_lociStitched	chr6(.):26401003-26403487	0.1707
1_MACS_peak_23896_lociStitched	chr6(.):26420570-26422774	0.2295
1_MACS_peak_23897_lociStitched	chr6(.):26439467-26441516	0.2814
1_MACS_peak_23898_lociStitched	chr6(.):26457209-26459489	0.2124
1_MACS_peak_23899_lociStitched	chr6(.):26473080-26475851	0.2583
1_MACS_peak_23900_lociStitched	chr6(.):26520274-26523081	0.144
2_MACS_peak_23901_lociStitched	chr6(.):26532121-26539765	0.1786
2_MACS_peak_23903_lociStitched	chr6(.):26550367-26556298	0.1874
1_MACS_peak_23905_lociStitched	chr6(.):26568056-26569966	0.253
1_MACS_peak_23906_lociStitched	chr6(.):26595731-26598178	0.2128
1_MACS_peak_23907_lociStitched	chr6(.):26607449-26608644	0.1101
1_MACS_peak_23908_lociStitched	chr6(.):26658859-26660922	0.2067
2_MACS_peak_23909_lociStitched	chr6(.):26672848-26683961	0.1868
1_MACS_peak_23911_lociStitched	chr6(.):26703775-26707804	0.2801
1_MACS_peak_23912_lociStitched	chr6(.):26794909-26796902	0.1274
1_MACS_peak_23913_lociStitched	chr6(.):26923632-26926342	0.1645
3_MACS_peak_23914_lociStitched	chr6(.):27098276-27116086	0.164
1_MACS_peak_23917_lociStitched	chr6(.):27124961-27126093	0.1555
1_MACS_peak_23918_lociStitched	chr6(.):27143990-27146594	0.1907
1_MACS_peak_23919_lociStitched	chr6(.):27155887-27157056	0.1497
1_MACS_peak_23920_lociStitched	chr6(.):27217698-27220521	0.1645
1_MACS_peak_23921_lociStitched	chr6(.):27279800-27281142	0.1379
1_MACS_peak_23922_lociStitched	chr6(.):27342278-27344044	0.1954
1_MACS_peak_23923_lociStitched	chr6(.):27355846-27357614	0.1984
2_MACS_peak_23924_lociStitched	chr6(.):27439358-27448212	0.1949
1_MACS_peak_23926_lociStitched	chr6(.):27469713-27471908	0.2052
1_MACS_peak_23927_lociStitched	chr6(.):27486026-27487833	0.1853
1_MACS_peak_23928_lociStitched	chr6(.):27519658-27521843	0.1301
1_MACS_peak_23929_lociStitched	chr6(.):27568386-27569207	0.0694
1_MACS_peak_23930_lociStitched	chr6(.):27719895-27721587	0.1809
5_MACS_peak_23931_lociStitched	chr6(.):27774501-27808122	0.1644
2_MACS_peak_23936_lociStitched	chr6(.):27831918-27841189	0.1151
2_MACS_peak_23938_lociStitched	chr6(.):27857490-27871482	0.1826
1_MACS_peak_23940_lociStitched	chr6(.):28047079-28049892	0.2201
1_MACS_peak_23941_lociStitched	chr6(.):28071771-28073565	0.2226
1_MACS_peak_23942_lociStitched	chr6(.):28091695-28093364	0.2071
2_MACS_peak_23943_lociStitched	chr6(.):28103858-28110416	0.1771
1_MACS_peak_23945_lociStitched	chr6(.):28128656-28130101	0.1585
3_MACS_peak_23946_lociStitched	chr6(.):28179710-28193879	0.1399
1_MACS_peak_23949_lociStitched	chr6(.):28219015-28221037	0.1998
1_MACS_peak_23950_lociStitched	chr6(.):28233994-28235865	0.2223
1_MACS_peak_23951_lociStitched	chr6(.):28248930-28250052	0.1616
1_MACS_peak_23952_lociStitched	chr6(.):28262406-28264200	0.1538
1_MACS_peak_23953_lociStitched	chr6(.):28302906-28305161	0.1758
1_MACS_peak_23954_lociStitched	chr6(.):28316888-28318682	0.151
1_MACS_peak_23955_lociStitched	chr6(.):28366292-28368301	0.1775
1_MACS_peak_23956_lociStitched	chr6(.):28410314-28411894	0.2124
1_MACS_peak_23957_lociStitched	chr6(.):28456435-28458509	0.1266
1_MACS_peak_23958_lociStitched	chr6(.):28554318-28555741	0.1319
1_MACS_peak_23959_lociStitched	chr6(.):28615764-28617329	0.1408
1_MACS_peak_23960_lociStitched	chr6(.):28696264-28697387	0.1236
1_MACS_peak_23961_lociStitched	chr6(.):28805891-28807229	0.1729
1_MACS_peak_23962_lociStitched	chr6(.):28833660-28835328	0.2781
1_MACS_peak_23963_lociStitched	chr6(.):28862833-28865936	0.2217
1_MACS_peak_23964_lociStitched	chr6(.):28889614-28892833	0.1383
1_MACS_peak_23965_lociStitched	chr6(.):28949176-28950891	0.2527
1_MACS_peak_23966_lociStitched	chr6(.):28972864-28973770	0.0571
1_MACS_peak_23967_lociStitched	chr6(.):29520363-29521515	0.1392
2_MACS_peak_23968_lociStitched	chr6(.):29595712-29601464	0.1473
1_MACS_peak_23970_lociStitched	chr6(.):29616792-29618335	0.2671
1_MACS_peak_23971_lociStitched	chr6(.):29690370-29692315	0.1321
2_MACS_peak_23972_lociStitched	chr6(.):29716045-29721375	0.1311
1_MACS_peak_23974_lociStitched	chr6(.):29909163-29911586	0.1569
1_MACS_peak_23975_lociStitched	chr6(.):29931253-29935989	0.1771
1_MACS_peak_23976_lociStitched	chr6(.):29943948-29945338	0.1422
1_MACS_peak_23977_lociStitched	chr6(.):29974335-29975053	0.094
2_MACS_peak_23978_lociStitched	chr6(.):30027893-30035912	0.1538
1_MACS_peak_23980_lociStitched	chr6(.):30053439-30055147	0.1558
2_MACS_peak_23981_lociStitched	chr6(.):30068302-30071960	0.2045
1_MACS_peak_23983_lociStitched	chr6(.):30180268-30182917	0.2439
1_MACS_peak_23984_lociStitched	chr6(.):30226972-30228148	0.2037
1_MACS_peak_23985_lociStitched	chr6(.):30293337-30295817	0.2376
1_MACS_peak_23986_lociStitched	chr6(.):30312445-30313833	0.1974
1_MACS_peak_23987_lociStitched	chr6(.):30456680-30458397	0.1887
2_MACS_peak_23988_lociStitched	chr6(.):30475361-30485298	0.1392
2_MACS_peak_23990_lociStitched	chr6(.):30495250-30501293	0.1258
1_MACS_peak_23992_lociStitched	chr6(.):30522953-30526130	0.219
1_MACS_peak_23993_lociStitched	chr6(.):30538113-30539901	0.2229
1_MACS_peak_23994_lociStitched	chr6(.):30581825-30587033	0.2446
1_MACS_peak_23995_lociStitched	chr6(.):30594061-30595413	0.2127
1_MACS_peak_23996_lociStitched	chr6(.):30614427-30616424	0.2144
1_MACS_peak_23997_lociStitched	chr6(.):30639786-30641321	0.262
2_MACS_peak_23998_lociStitched	chr6(.):30649112-30659680	0.2004
1_MACS_peak_24000_lociStitched	chr6(.):30683656-30691027	0.2295
1_MACS_peak_24001_lociStitched	chr6(.):30709203-30712767	0.2364
1_MACS_peak_24002_lociStitched	chr6(.):30851661-30852964	0.092
1_MACS_peak_24003_lociStitched	chr6(.):30881123-30883512	0.2061
2_MACS_peak_24004_lociStitched	chr6(.):30922685-30932868	0.1144
1_MACS_peak_24006_lociStitched	chr6(.):30957912-30959229	0.1472
1_MACS_peak_24007_lociStitched	chr6(.):31125146-31128168	0.2225
1_MACS_peak_24008_lociStitched	chr6(.):31147754-31149037	0.1063
2_MACS_peak_24009_lociStitched	chr6(.):31164506-31173076	0.1912
1_MACS_peak_24011_lociStitched	chr6(.):31213476-31214756	0.1664
1_MACS_peak_24012_lociStitched	chr6(.):31238426-31241003	0.1651
1_MACS_peak_24013_lociStitched	chr6(.):31275604-31276784	0.1564
1_MACS_peak_24014_lociStitched	chr6(.):31323852-31325957	0.13
2_MACS_peak_24015_lociStitched	chr6(.):31367330-31372208	0.1911
2_MACS_peak_24017_lociStitched	chr6(.):31429936-31434480	0.1751
1_MACS_peak_24019_lociStitched	chr6(.):31461258-31466098	0.1883
2_MACS_peak_24020_lociStitched	chr6(.):31508334-31516287	0.1957
3_MACS_peak_24022_lociStitched	chr6(.):31527352-31540956	0.1412
2_MACS_peak_24025_lociStitched	chr6(.):31581731-31589824	0.1716
3_MACS_peak_24027_lociStitched	chr6(.):31618977-31634828	0.1709
1_MACS_peak_24030_lociStitched	chr6(.):31648042-31649724	0.195
1_MACS_peak_24031_lociStitched	chr6(.):31669475-31672045	0.2168
2_MACS_peak_24032_lociStitched	chr6(.):31694084-31709439	0.2069
1_MACS_peak_24034_lociStitched	chr6(.):31743216-31746606	0.1929
2_MACS_peak_24035_lociStitched	chr6(.):31756224-31764836	0.1494
6_MACS_peak_24037_lociStitched	chr6(.):31773611-31805046	0.1633
1_MACS_peak_24043_lociStitched	chr6(.):31829624-31832504	0.2357
3_MACS_peak_24044_lociStitched	chr6(.):31864313-31877145	0.1287
1_MACS_peak_24047_lociStitched	chr6(.):31925835-31927814	0.23
1_MACS_peak_24048_lociStitched	chr6(.):31938872-31941283	0.2526
2_MACS_peak_24049_lociStitched	chr6(.):32094998-32098995	0.1947
1_MACS_peak_24051_lociStitched	chr6(.):32121397-32123208	0.1441
1_MACS_peak_24052_lociStitched	chr6(.):32142913-32147271	0.2185
3_MACS_peak_24053_lociStitched	chr6(.):32156791-32165717	0.1844
1_MACS_peak_24056_lociStitched	chr6(.):32364247-32365663	0.0977
2_MACS_peak_24057_lociStitched	chr6(.):32404214-32408360	0.1997
2_MACS_peak_24059_lociStitched	chr6(.):32571797-32578784	0.0983
1_MACS_peak_24061_lociStitched	chr6(.):32589846-32591433	0.1997
1_MACS_peak_24062_lociStitched	chr6(.):32782815-32785229	0.2329
3_MACS_peak_24063_lociStitched	chr6(.):32805146-32823357	0.187
1_MACS_peak_24066_lociStitched	chr6(.):32861303-32863531	0.2243
3_MACS_peak_24067_lociStitched	chr6(.):32908246-32921474	0.1609
1_MACS_peak_24070_lociStitched	chr6(.):32934554-32942099	0.2319
1_MACS_peak_24071_lociStitched	chr6(.):32986576-32987893	0.1851
1_MACS_peak_24072_lociStitched	chr6(.):32995020-32996550	0.1828
1_MACS_peak_24073_lociStitched	chr6(.):33029337-33030704	0.128
2_MACS_peak_24074_lociStitched	chr6(.):33040758-33044361	0.1786
