GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_001080414	chr14(.):91732666-91889133	0.0929
NM_005606	chr14(.):93165151-93220047	0.0669
NM_024832	chr14(.):92975124-93160334	0.0641
NM_023112	chr14(.):94487723-94520276	0.0646
NM_001344	chr14(.):23028806-23063143	0.0832
NM_001126105	chr14(.):23237431-23290072	0.0659
NM_181305	chr14(.):23294091-23309246	0.0643
NM_005015	chr14(.):23230730-23245998	0.0661
NM_001126106	chr14(.):23237431-23294014	0.0664
NM_004995	chr14(.):23300792-23321803	0.0465
NM_014045	chr14(.):23335959-23352291	0.06
NM_006029	chr14(.):74173485-74186128	0.0484
NM_005252	chr14(.):75740480-75753937	0.1004
NM_024496	chr14(.):77485885-77500034	0.0895
NM_005065	chr14(.):81934238-82005205	0.0889
NM_005113	chr14(.):93255649-93311304	0.0556
NM_016150	chr14(.):94395512-94428767	0.0625
NR_024182	chr14(.):94458615-94478898	0.0803
NR_024183	chr14(.):94458641-94483041	0.0866
NM_138344	chr14(.):94380257-94400944	0.0566
NM_152592	chr14(.):95878830-95947173	0.0659
NR_003002	chr14(.):95994691-96004966	0.0867
NR_001459	chr14(.):95994248-96006209	0.0834
NM_016417	chr14(.):95996322-96016055	0.0731
NM_001311	chr14(.):105948256-105960124	0.1212
NM_001134877	chr14(.):105951519-105970585	0.1143
NM_001134876	chr14(.):105952585-105970585	0.1164
NM_001312	chr14(.):105936130-105951500	0.0521
NM_025268	chr14(.):105987952-106001539	0.0989
NM_001198983	chr14(.):105951191-105970585	0.1126
NM_144508	chr15(.):40881446-40959881	0.1193
NM_001042495	chr15(.):34517196-34635265	0.1199
NM_005135	chr15(.):34517196-34616021	0.1164
NM_001042497	chr15(.):34517196-34634045	0.1197
NM_001042494	chr15(.):34517196-34634961	0.1195
NM_183235	chr15(.):55490799-55587001	0.1183
NM_001103184	chr15(.):33052746-33365085	0.1183
NM_001211	chr15(.):40448209-40518337	0.1284
NM_031226	chr15(.):51495253-51635795	0.1252
NM_019600	chr15(.):52868517-52975820	0.127
NM_017610	chr15(.):59274864-59394253	0.1092
NM_006537	chr15(.):63791809-63888663	0.12
NM_025201	chr15(.):65129081-65165201	0.1153
NM_005902	chr15(.):67353194-67492533	0.1368
NM_001004439	chr15(.):68589041-68729492	0.1036
NM_020908	chr15(.):70335542-70395256	0.1269
NM_006465	chr15(.):74828547-74895472	0.1403
NM_003612	chr15(.):74696629-74731299	0.1325
NM_001146030	chr15(.):74696629-74731001	0.1312
NM_172217	chr15(.):81512639-81610104	0.1468
NM_001172128	chr15(.):81484218-81610104	0.1325
NM_001080532	chr15(.):81619759-81671418	0.1156
NM_007011	chr15(.):89626380-89750591	0.1399
NM_198526	chr15(.):90539751-90630432	0.1427
NR_027992	chr15(.):20869796-20966480	0.0722
NR_027053	chr15(.):21927513-21945739	0.1891
NR_024387	chr15(.):22009419-22021878	0.0985
NM_015995	chr15(.):31614082-31675102	0.1635
NM_175741	chr15(.):34633065-34654931	0.1075
NM_181077	chr15(.):34666269-34687001	0.0933
NM_018648	chr15(.):34628916-34640362	0.1423
NM_153613	chr15(.):34646088-34664395	0.1216
NR_036050	chr15(.):34669269-34679351	0.0875
NR_036050	chr15(.):34815490-34825572	0.1021
NM_003134	chr15(.):40322890-40336389	0.1614
NM_001003942	chr15(.):40375091-40403287	0.1855
NM_033503	chr15(.):40375091-40403639	0.186
NM_001003940	chr15(.):40375091-40406075	0.1817
NM_001080791	chr15(.):40840297-40862252	0.1793
NM_152260	chr15(.):40856536-40871661	0.1653
NR_002208	chr15(.):40819082-40829749	0.1113
NM_001160227	chr15(.):44849893-44960876	0.1183
NM_001145112	chr15(.):44952929-44974086	0.1768
NM_182985	chr15(.):45023559-45065025	0.1051
NM_004048	chr15(.):44998684-45015357	0.1632
NM_004580	chr15(.):55490799-55567585	0.1074
NM_183234	chr15(.):55490799-55567484	0.1073
NM_183236	chr15(.):55490799-55568107	0.107
NM_004855	chr15(.):55606132-55652846	0.1112
NM_198524	chr15(.):56652643-56743072	0.1276
NM_001013843	chr15(.):59166243-59230852	0.1136
NM_182703	chr15(.):65199100-65256041	0.1202
NM_001145103	chr15(.):67425358-67492533	0.12
NM_001145102	chr15(.):67413053-67492533	0.1205
NM_001145104	chr15(.):67453492-67492533	0.1065
NM_017882	chr15(.):68494329-68527080	0.1566
NM_015322	chr15(.):68565140-68588640	0.1859
NR_030714	chr15(.):70366710-70376807	0.1265
NM_000781	chr15(.):74625102-74665081	0.1075
NM_182791	chr15(.):74605899-74633482	0.0939
NM_001099773	chr15(.):74625102-74663553	0.1064
NM_001127190	chr15(.):75069424-75100539	0.1907
NM_000761	chr15(.):75036183-75053941	0.1056
NM_000499	chr15(.):75006882-75022877	0.11
NM_021819	chr15(.):75100193-75123099	0.1056
NM_001030005	chr15(.):75113950-75129136	0.1099
NM_021823	chr15(.):75310926-75348067	0.1661
NM_015079	chr15(.):78282326-78374994	0.1243
NM_001101404	chr15(.):78379926-78401393	0.1188
NM_006383	chr15(.):78391990-78428878	0.1121
NM_004513	chr15(.):81584253-81610104	0.2024
NM_181900	chr15(.):81600006-81621524	0.1733
NM_022767	chr15(.):89159526-89180512	0.1787
NR_029606	chr15(.):89150055-89160165	0.117
NM_002201	chr15(.):89177038-89203879	0.1629
NR_031590	chr15(.):89146337-89156428	0.1105
NM_002168	chr15(.):90622211-90650708	0.1662
NR_033769	chr15(.):93333713-93345338	0.1176
NR_037600	chr15(.):93421072-93446977	0.1482
NR_037602	chr15(.):93421525-93446977	0.1489
NM_003090	chr15(.):101816714-101840460	0.1546
NM_203472	chr15(.):101806213-101822700	0.1815
NM_014918	chr15(.):101710927-101797137	0.1359
NM_001114	chr16(.):50316822-50357043	0.1008
NM_152652	chr16(.):30402056-30415715	0.1513
NM_001145771	chr16(.):57657418-57703944	0.1068
NM_005682	chr16(.):57648909-57703944	0.1146
NM_016373	chr16(.):78128550-79251564	0.052
NM_013399	chr16(.):4555676-4593816	0.1516
NM_001199054	chr16(.):4555676-4593471	0.1521
NM_000246	chr16(.):10966054-11023840	0.1253
NM_001079512	chr16(.):10855532-10917621	0.1129
NM_015914	chr16(.):11767942-11841648	0.209
NM_004862	chr16(.):11636577-11685229	0.144
NM_001136472	chr16(.):11636577-11685806	0.143
NR_024320	chr16(.):11636577-11686322	0.1431
NM_022166	chr16(.):17191180-17569738	0.1138
NM_013302	chr16(.):22212591-22305066	0.1065
NM_000336	chr16(.):23308590-23397620	0.1514
NM_000078	chr16(.):56990834-57022756	0.1231
NM_001130100	chr16(.):57787128-57841439	0.1126
NM_001130099	chr16(.):57787128-57836929	0.1104
NM_004691	chr16(.):67466916-67520089	0.1133
NM_001191022	chr16(.):67591309-67678088	0.1158
NM_012320	chr16(.):68274246-68299961	0.1898
NM_032821	chr16(.):70836288-71269569	0.1975
NM_018052	chr16(.):70716341-70840061	0.1181
NM_014761	chr16(.):71924445-71967906	0.12
NM_001030007	chr16(.):71757904-71847976	0.1149
NM_002661	chr16(.):81807929-81996899	0.0659
NM_004220	chr16(.):3180056-3197805	0.1113
NM_001134655	chr16(.):3180133-3197805	0.1117
NM_012360	chr16(.):3249246-3260185	0.0806
NR_002169	chr16(.):3260561-3271546	0.112
NR_024167	chr16(.):3155460-3170599	0.1122
NM_001042428	chr16(.):3157562-3175518	0.1326
NM_001127205	chr16(.):4540858-4565348	0.1357
NM_001127204	chr16(.):4521340-4565348	0.1337
NM_001127206	chr16(.):4519718-4565348	0.132
NM_020677	chr16(.):4506694-4529896	0.1252
NM_001145011	chr16(.):4601490-4655318	0.1056
NM_005425	chr16(.):11356713-11368160	0.1061
NM_002762	chr16(.):11364492-11375337	0.0928
NM_002761	chr16(.):11369692-11380192	0.0995
NM_021247	chr16(.):11362143-11372452	0.0895
NM_003745	chr16(.):11343273-11355039	0.1551
NM_152308	chr16(.):11434310-11450617	0.1518
NM_003498	chr16(.):11757288-11778015	0.1896
NM_001130007	chr16(.):11956984-12015519	0.1234
NM_001130006	chr16(.):11956984-12014825	0.1237
NM_001192	chr16(.):12053963-12066925	0.2141
NM_032167	chr16(.):12065601-12152141	0.1281
NM_001039182	chr16(.):29459913-29471285	0.2073
NM_001017389	chr16(.):29462126-29481280	0.205
NM_003166	chr16(.):29462126-29481301	0.2052
NM_178044	chr16(.):29460821-29474545	0.2181
NR_002454	chr16(.):29455665-29466236	0.1683
NR_002556	chr16(.):29471288-29483899	0.1962
NR_037608	chr16(.):29461411-29481301	0.2028
NM_001017390	chr16(.):29466206-29481301	0.1915
NM_014298	chr16(.):29685440-29714314	0.1128
NR_024370	chr16(.):29870003-29884374	0.129
NM_002383	chr16(.):29812854-29827504	0.1613
NR_015396	chr16(.):29870154-29884374	0.1292
NM_145239	chr16(.):29818408-29832202	0.1754
NM_007317	chr16(.):29797057-29821706	0.1573
NM_006319	chr16(.):29864677-29879578	0.1372
NM_024516	chr16(.):29822527-29838816	0.1593
NM_175900	chr16(.):29748785-29762340	0.1642
NM_152338	chr16(.):29784560-29796840	0.1036
NM_005115	chr16(.):29826714-29864360	0.116
NM_001039182	chr16(.):30199255-30210627	0.2085
NM_178044	chr16(.):30200163-30213887	0.2194
NM_003166	chr16(.):30201468-30220650	0.2183
NM_001017389	chr16(.):30201468-30220620	0.2178
NM_001193333	chr16(.):30189730-30205396	0.1764
NR_002454	chr16(.):30195004-30205575	0.214
NR_037608	chr16(.):30200753-30220650	0.2142
NR_002556	chr16(.):30210637-30223248	0.2204
NR_002555	chr16(.):30229349-30261932	0.1486
NM_001017390	chr16(.):30205548-30220650	0.2053
NR_002453	chr16(.):30273913-30351695	0.1262
NM_006110	chr16(.):30357086-30371682	0.1274
NM_052838	chr16(.):30384455-30399171	0.1437
NM_013292	chr16(.):30381122-30394310	0.1713
NM_015527	chr16(.):30363421-30386522	0.1376
NR_024465	chr16(.):30357086-30371255	0.1289
NM_016643	chr16(.):30413734-30434916	0.14
NM_024096	chr16(.):30430018-30446373	0.1334
NM_153337	chr16(.):50695210-50720264	0.1424
NM_182854	chr16(.):50701885-50720264	0.1581
NM_001042412	chr16(.):50771028-50840846	0.1066
NM_001042355	chr16(.):50770960-50840846	0.1067
NM_022162	chr16(.):50726049-50771987	0.1132
NM_022476	chr16(.):53520191-53542170	0.1329
NM_001126108	chr16(.):56894118-56954762	0.1544
NM_001010989	chr16(.):56960747-56982793	0.2415
NR_029680	chr16(.):56887429-56897513	0.1674
NM_032206	chr16(.):57018409-57122436	0.1248
NM_018110	chr16(.):57500869-57525385	0.1028
NM_153837	chr16(.):57571600-57616100	0.136
NM_033212	chr16(.):57541089-57575477	0.1187
NM_001145774	chr16(.):57668206-57703944	0.1089
NM_001172643	chr16(.):66536905-66589194	0.1616
NM_001172644	chr16(.):66536905-66589315	0.1618
NM_052999	chr16(.):66595349-66618038	0.1084
NM_181641	chr16(.):66581471-66604971	0.1452
NM_181271	chr16(.):66595293-66618038	0.1087
NM_001040138	chr16(.):66581465-66605154	0.1445
NM_001185057	chr16(.):67202764-67214643	0.1651
NM_003946	chr16(.):67202755-67214643	0.1652
NM_001040715	chr16(.):67204504-67222883	0.1665
NM_001950	chr16(.):67221067-67237821	0.1145
NM_024712	chr16(.):67228027-67242927	0.0949
NM_033309	chr16(.):67177004-67189902	0.1159
NM_025187	chr16(.):67138914-67187442	0.1102
NM_178516	chr16(.):67213281-67229107	0.1603
NM_003789	chr16(.):67183088-67198812	0.1601
NM_001538	chr16(.):67192287-67208848	0.1784
NM_001185058	chr16(.):67199404-67214643	0.1598
NM_018378	chr16(.):67188890-67203077	0.1722
NR_029887	chr16(.):67231223-67241298	0.0801
NM_014187	chr16(.):67256015-67268182	0.1257
NM_012163	chr16(.):67236041-67265721	0.1145
NM_001004055	chr16(.):67236041-67265901	0.1142
NM_001193524	chr16(.):67566364-67585691	0.1756
NM_001193523	chr16(.):67558539-67585691	0.1703
NM_001193522	chr16(.):67557719-67585691	0.1705
NM_001138	chr16(.):67511473-67522716	0.1287
NM_024519	chr16(.):67557716-67585691	0.1705
NM_024939	chr16(.):68257449-68275136	0.1621
NM_001184824	chr16(.):68339876-68396169	0.134
NM_003983	chr16(.):68293422-68340722	0.1507
NM_032178	chr16(.):68329517-68349868	0.1267
NM_006927	chr16(.):70408337-70477991	0.146
NM_145059	chr16(.):70483497-70519177	0.1077
NR_034083	chr16(.):70783962-70812154	0.1107
NR_024612	chr16(.):71874898-71924174	0.1479
NM_001137675	chr16(.):71874898-71896231	0.1725
NM_017530	chr16(.):71888587-71922412	0.1304
NM_001031804	chr16(.):79622744-79639622	0.0871
NM_021962	chr17(.):901758-1088131	0.1267
NM_001159746	chr17(.):901758-1095616	0.1276
NM_003342	chr17(.):4167511-4274969	0.1111
NM_020889	chr17(.):27234161-27283508	0.1489
NM_138962	chr17(.):55328930-55762299	0.118
NM_170721	chr17(.):55329373-55715544	0.1204
NM_199340	chr17(.):62845487-62919903	0.1147
NM_022066	chr17(.):74380612-74454288	0.1196
NM_020761	chr17(.):78513624-78945173	0.1036
NM_001092	chr17(.):901758-1017324	0.126
NM_002558	chr17(.):3794884-3824960	0.1543
NM_005022	chr17(.):4843946-4856825	0.1684
NM_153357	chr17(.):6939948-6952242	0.1382
NR_026951	chr17(.):8118947-8132361	0.1528
NM_020877	chr17(.):7618038-7742058	0.1079
NM_201433	chr17(.):9808925-10106868	0.0925
NM_201432	chr17(.):9808925-9945064	0.0945
NM_001130831	chr17(.):9808925-9934623	0.0949
NM_001033553	chr17(.):19985334-20223067	0.1111
NM_001033555	chr17(.):20054401-20223067	0.1122
NM_018182	chr17(.):27077995-27174841	0.1089
NM_000267	chr17(.):29416944-29709695	0.1078
NM_002544	chr17(.):29616667-29629380	0.1055
NM_183232	chr17(.):37916198-38025441	0.1613
NM_012448	chr17(.):40346194-40433424	0.1095
NR_027774	chr17(.):43508265-43573146	0.1288
NM_001114091	chr17(.):45190310-45271665	0.1322
NM_000212	chr17(.):45326207-45395077	0.1274
NM_003726	chr17(.):46205801-46512594	0.1165
NM_030802	chr17(.):47782686-47846518	0.143
NM_003647	chr17(.):54906459-54951036	0.1346
NM_017763	chr17(.):56426037-56499931	0.1338
NM_198393	chr17(.):56629038-56774416	0.1251
NM_001433	chr17(.):62115389-62212502	0.1915
NM_002737	chr17(.):64293925-64811862	0.1012
NM_014960	chr17(.):66250322-66422000	0.1036
NR_036488	chr17(.):70394462-70593943	0.1193
NM_004252	chr17(.):72739762-72770499	0.1739
NM_001003716	chr17(.):73639944-73668269	0.1403
NM_052916	chr17(.):74133533-74241390	0.1305
NM_004259	chr17(.):73617949-73668265	0.1317
NM_001113492	chr17(.):75278972-75501678	0.1185
NM_001113491	chr17(.):75272491-75501678	0.118
NM_001163075	chr17(.):76137433-76167364	0.1654
NM_017456	chr17(.):76665129-76783376	0.1602
NM_024648	chr17(.):80342085-80381513	0.1187
NM_004514	chr17(.):80472593-80567483	0.1175
NM_020310	chr17(.):2282353-2309258	0.1319
NR_028335	chr17(.):2305274-2323730	0.1128
NM_172206	chr17(.):3758616-3799037	0.1102
NM_172207	chr17(.):3763450-3801337	0.1165
NM_174957	chr17(.):3822168-3872736	0.1191
NM_000080	chr17(.):4796063-4811369	0.1173
NM_001145536	chr17(.):4797947-4811227	0.1217
NM_001165417	chr17(.):4835425-4848462	0.1386
NM_000173	chr17(.):4830591-4843325	0.1047
NM_015528	chr17(.):4838629-4853517	0.1684
NM_006612	chr17(.):4896242-4936694	0.1023
NM_015099	chr17(.):4866286-4895960	0.1358
NM_001171168	chr17(.):4866286-4895665	0.1358
NM_053013	chr17(.):4849383-4865426	0.1433
NM_001167985	chr17(.):4886424-4905905	0.1328
NM_004890	chr17(.):4857520-4876132	0.1315
NM_001004333	chr17(.):6910797-6922851	0.1795
NM_001142799	chr17(.):6913072-6925839	0.1951
NM_201566	chr17(.):6934393-6948440	0.1417
NR_029712	chr17(.):6915933-6926020	0.2009
NM_181844	chr17(.):6921368-6937961	0.1355
NM_000697	chr17(.):6894383-6919055	0.1259
NR_030178	chr17(.):6916229-6926341	0.2027
NM_182906	chr17(.):6972855-6988600	0.105
NM_001143775	chr17(.):7141905-7159995	0.17
NM_015982	chr17(.):7186570-7202876	0.1159
NM_001185023	chr17(.):7158221-7171264	0.114
NM_001185022	chr17(.):7158221-7171512	0.1138
NM_001128827	chr17(.):7088209-7125928	0.1241
NM_000018	chr17(.):7118152-7133585	0.1331
NM_004422	chr17(.):7123660-7142863	0.1456
NM_007278	chr17(.):7138737-7150753	0.1807
NM_024297	chr17(.):7133346-7147825	0.1981
NM_001365	chr17(.):7088209-7128369	0.1231
NM_203415	chr17(.):7150371-7168259	0.1258
NM_015362	chr17(.):7150550-7168259	0.1258
NM_001042	chr17(.):7180053-7196367	0.1254
NM_015343	chr17(.):7141905-7160259	0.1692
NR_029896	chr17(.):7121615-7131698	0.1449
NR_003000	chr17(.):7804440-7814578	0.1113
NM_001005273	chr17(.):7787168-7821075	0.1239
NM_001080424	chr17(.):7738234-7763118	0.1629
NM_144607	chr17(.):7756063-7770600	0.1472
NM_032356	chr17(.):7755002-7766172	0.1545
NM_001005271	chr17(.):7783122-7821075	0.1217
NM_203411	chr17(.):7753383-7764417	0.169
NM_021628	chr17(.):7994217-8026860	0.132
NM_002616	chr17(.):8038787-8060753	0.1599
NM_032580	chr17(.):8018907-8032410	0.1787
NM_001165960	chr17(.):7994217-8027234	0.1321
NM_032354	chr17(.):8071296-8084714	0.1496
NM_017622	chr17(.):8086650-8098564	0.2012
NM_014232	chr17(.):8057464-8071293	0.1517
NM_004217	chr17(.):8103048-8118883	0.1337
NR_037447	chr17(.):8085492-8095577	0.2069
NM_025099	chr17(.):8123138-8156413	0.1608
NM_012393	chr17(.):8147595-8178809	0.1289
NM_012452	chr17(.):16837397-16880402	0.1656
NR_024007	chr17(.):17674999-17687843	0.0973
NM_004176	chr17(.):17709662-17745325	0.1389
NR_030361	chr17(.):17712149-17722245	0.1112
NM_001102664	chr17(.):19135689-19245028	0.1245
NM_015681	chr17(.):19241482-19271046	0.1159
NR_031591	chr17(.):19242818-19252887	0.091
NR_023380	chr17(.):20219486-20310504	0.1116
NM_015276	chr17(.):20897905-20951352	0.1241
NM_152914	chr17(.):21137183-21161578	0.1094
NM_145109	chr17(.):21182967-21223551	0.1467
NM_002756	chr17(.):21186347-21223551	0.1443
NR_029970	chr17(.):27183386-27193458	0.0983
NM_005702	chr17(.):27177042-27193072	0.1134
NM_004475	chr17(.):27201356-27229715	0.1482
NM_144683	chr17(.):27219798-27235089	0.1861
NR_029685	chr17(.):27183550-27193636	0.0961
NM_006495	chr17(.):29625787-29646130	0.1658
NM_014210	chr17(.):29638427-29653767	0.1899
NM_173847	chr17(.):31313881-31329892	0.1356
NM_002981	chr17(.):32682398-32695252	0.1865
NM_005408	chr17(.):32678470-32690629	0.1463
NM_005623	chr17(.):32641065-32653421	0.0994
NM_002983	chr17(.):34410602-34422506	0.2652
NM_002988	chr17(.):34386642-34403841	0.1276
NM_002984	chr17(.):34426219-34438014	0.2293
NM_021006	chr17(.):34517267-34529156	0.3163
NM_001001418	chr17(.):34576084-34597027	0.2759
NM_001001435	chr17(.):34533467-34545274	0.286
NM_001001437	chr17(.):34517267-34529147	0.3159
NM_001001417	chr17(.):34488060-34508988	0.259
NM_021006	chr17(.):34618841-34630730	0.304
NM_001001437	chr17(.):34618841-34630721	0.3041
NM_001001435	chr17(.):34635033-34646840	0.3117
NM_001001418	chr17(.):34741118-34813091	0.2094
NM_001165923	chr17(.):36041433-36110096	0.1193
NM_005310	chr17(.):37889186-37908538	0.1073
NM_001030002	chr17(.):37889589-37908538	0.1074
NM_032339	chr17(.):37880408-37891788	0.1312
NM_018530	chr17(.):38055847-38078793	0.1112
NM_001042471	chr17(.):38055847-38079903	0.1142
NM_198844	chr17(.):38019454-38039149	0.1347
NM_021724	chr17(.):38244036-38261973	0.1809
NM_001190919	chr17(.):38213445-38255120	0.1329
NM_001190918	chr17(.):38214067-38255120	0.1334
NM_014815	chr17(.):38170349-38215889	0.1198
NM_007359	chr17(.):38291506-38333431	0.1248
NM_001012241	chr17(.):38273789-38298045	0.1422
NM_001145301	chr17(.):38469472-38518895	0.142
NM_152219	chr17(.):38511904-38525945	0.1
NM_000964	chr17(.):38460422-38518895	0.1459
NM_001024809	chr17(.):38493270-38518895	0.1068
NM_001254	chr17(.):38439145-38464413	0.1563
NM_004583	chr17(.):40271996-40312022	0.1102
NR_024573	chr17(.):40336104-40351255	0.1441
NM_032484	chr17(.):40336104-40351550	0.1428
NM_012285	chr17(.):40303909-40338296	0.1322
NM_001524	chr17(.):40331077-40342470	0.1715
NM_152343	chr17(.):43326759-43344479	0.1012
NM_005892	chr17(.):43294291-43329683	0.1599
NR_024434	chr17(.):43320302-43350997	0.11
NR_024435	chr17(.):43334557-43350997	0.093
NM_174919	chr17(.):43501717-43515282	0.1252
NM_199282	chr17(.):43466267-43508012	0.1186
NM_001159330	chr17(.):43466267-43488449	0.1219
NR_036199	chr17(.):43547728-43557801	0.1071
NM_001002841	chr17(.):45281427-45306045	0.1441
NM_002476	chr17(.):45281713-45306045	0.1424
NM_002144	chr17(.):46601806-46613272	0.1022
NM_002145	chr17(.):46615018-46627393	0.0906
NM_005827	chr17(.):47773689-47790282	0.1355
NM_001199155	chr17(.):47860980-47911458	0.1159
NM_032595	chr17(.):48206100-48232877	0.1427
NM_174920	chr17(.):48185034-48212167	0.1306
NM_000023	chr17(.):48238365-48258293	0.1627
NM_000088	chr17(.):48256456-48284000	0.1172
NR_024193	chr17(.):48243788-48254837	0.1724
NM_001085430	chr17(.):54864273-54898250	0.1294
NM_000250	chr17(.):56342216-56363296	0.1075
NM_004758	chr17(.):56373593-56411152	0.1596
NM_003168	chr17(.):56417538-56434563	0.1872
NR_029683	chr17(.):56403592-56413679	0.262
NR_004380	chr17(.):62218437-62228517	0.1625
NR_002995	chr17(.):62218698-62228831	0.1571
NR_036199	chr17(.):62813147-62823220	0.1176
NR_026903	chr17(.):62957667-62976703	0.1612
NR_027283	chr17(.):66189800-66201443	0.1058
NM_016627	chr17(.):66239144-66258305	0.1618
NM_001174166	chr17(.):66258166-66292405	0.1204
NR_033876	chr17(.):70589179-70641611	0.1272
NM_001163989	chr17(.):72727958-72748474	0.1808
NM_001006638	chr17(.):72728355-72748474	0.1816
NM_139018	chr17(.):72685451-72714108	0.1041
NM_175738	chr17(.):72662255-72748474	0.1278
NR_037409	chr17(.):72739751-72749838	0.2052
NM_017728	chr17(.):72767621-72840922	0.0982
NM_015654	chr17(.):72761685-72777470	0.1528
NR_003587	chr17(.):73579138-73627927	0.1148
NM_001162995	chr17(.):73624513-73642486	0.1472
NR_028439	chr17(.):73627674-73642486	0.1608
NM_001162997	chr17(.):73637645-73649057	0.1594
NM_013260	chr17(.):73658398-73709139	0.1343
NM_173547	chr17(.):73880040-73898054	0.1174
NM_033452	chr17(.):73865244-73879656	0.1643
NM_012478	chr17(.):73836779-73856501	0.1367
NM_199242	chr17(.):73818307-73845798	0.1018
NM_032478	chr17(.):73889723-73906181	0.144
NM_032134	chr17(.):74265129-74308761	0.1133
NM_182565	chr17(.):74256285-74272379	0.1651
NR_004397	chr17(.):74549873-74559951	0.1698
NR_004396	chr17(.):74552189-74562275	0.1783
NM_024599	chr17(.):74461974-74502509	0.1483
NR_004395	chr17(.):74552714-74562788	0.1792
NM_134268	chr17(.):74518439-74538782	0.1128
NM_001166579	chr17(.):74444432-74471199	0.1169
NM_001088	chr17(.):74458629-74471199	0.113
NM_001005498	chr17(.):74461974-74488991	0.1483
NM_001077620	chr17(.):74531120-74546458	0.1231
NR_033357	chr17(.):74518667-74546458	0.1211
NM_003016	chr17(.):74725198-74738493	0.1712
NR_030366	chr17(.):74727531-74737630	0.1721
NM_024311	chr17(.):74728782-74780338	0.1198
NR_027058	chr17(.):75079724-75096068	0.2093
NR_003013	chr17(.):75080388-75090575	0.2171
NM_001143998	chr17(.):75132004-75218181	0.1595
NM_001144001	chr17(.):75176294-75218181	0.1596
NM_152468	chr17(.):76121858-76144049	0.1784
NM_007267	chr17(.):76103998-76133488	0.1522
NM_001127198	chr17(.):76103998-76129861	0.1461
NM_001010982	chr17(.):76178436-76208782	0.1022
NM_003258	chr17(.):76165159-76188285	0.1796
NM_004710	chr17(.):76159670-76174009	0.2058
NM_001145526	chr17(.):76178442-76208782	0.1022
NR_027083	chr17(.):76178397-76198641	0.1147
NM_001100407	chr17(.):80395462-80413707	0.1449
NM_001193655	chr17(.):80395462-80412602	0.142
NM_001038618	chr17(.):80411059-80451143	0.137
NM_001083608	chr17(.):80411539-80451143	0.1379
NM_173620	chr17(.):80371251-80405516	0.1252
NR_036519	chr17(.):80402590-80413707	0.1552
NM_001142730	chr18(.):24029874-24133500	0.1055
NM_001136205	chr18(.):24029874-24134399	0.105
NM_198991	chr18(.):24029874-24225308	0.1038
NM_001142397	chr18(.):46060426-46394586	0.11
NM_000633	chr18(.):60785578-60991613	0.1393
NM_001083625	chr18(.):9131757-9290206	0.1436
NM_015461	chr18(.):22636887-22937214	0.0937
NM_144662	chr18(.):23708815-23778319	0.1229
NM_005640	chr18(.):23801408-23976650	0.1054
NM_001130110	chr18(.):42255137-42462379	0.1372
NM_015559	chr18(.):42255862-42653475	0.1263
NM_001080467	chr18(.):47344155-47726451	0.1165
NM_006785	chr18(.):56333617-56422370	0.1092
NM_052947	chr18(.):56143481-56301189	0.1276
NM_021074	chr18(.):9097627-9139343	0.1882
NR_036203	chr18(.):42545046-42555131	0.1096
NM_005904	chr18(.):46441222-46482081	0.184
NM_001190823	chr18(.):46441222-46474177	0.1925
NM_001190822	chr18(.):46441222-46480703	0.186
NR_036204	chr18(.):47647868-47657933	0.1198
NM_016626	chr18(.):48695919-48729051	0.1265
NM_030973	chr19(.):50316535-50345237	0.1058
NM_001039846	chr19(.):2091867-2104583	0.2155
NM_019112	chr19(.):1035101-1070570	0.2025
NM_003331	chr19(.):10456203-10496248	0.1013
NM_001164605	chr19(.):35640844-35665788	0.1252
NM_018028	chr19(.):39828107-39880537	0.1133
NM_014164	chr19(.):35640624-35665788	0.1242
NR_028406	chr19(.):35640671-35665788	0.1244
NM_020695	chr19(.):1810244-1853452	0.1553
NM_052847	chr19(.):2506217-2707746	0.1747
NM_015318	chr19(.):7454998-7542371	0.1516
NM_024038	chr19(.):12836453-12850529	0.1548
NM_002501	chr19(.):13101583-13214610	0.1101
NM_014975	chr19(.):12944258-12990766	0.1095
NM_032855	chr19(.):16239837-16274377	0.1982
NM_021235	chr19(.):16467407-16587762	0.1335
NM_006387	chr19(.):16623699-16658263	0.1105
NM_001492	chr19(.):18974360-19011953	0.0961
NM_001001563	chr19(.):39966051-39986528	0.112
NM_007040	chr19(.):41765119-41818811	0.1503
NM_144732	chr19(.):41763390-41818811	0.1497
NM_001031749	chr19(.):44295078-44311613	0.1165
NM_006801	chr19(.):48880826-48899810	0.1789
NM_152359	chr19(.):50189406-50221988	0.0847
NM_020309	chr19(.):49927654-49949808	0.1073
NM_001136052	chr19(.):50189400-50221988	0.0847
NM_139176	chr19(.):55429876-55463873	0.1158
NM_134444	chr19(.):56342943-56398220	0.1145
NM_001085488	chr19(.):55819226-55841708	0.1117
NM_024100	chr19(.):979327-999569	0.1683
NM_004368	chr19(.):1021297-1044064	0.2216
NM_033420	chr19(.):1004649-1026141	0.179
NM_138690	chr19(.):995436-1014723	0.1235
NM_012292	chr19(.):1062173-1091627	0.2071
NM_001280	chr19(.):1264266-1278171	0.2557
NM_017914	chr19(.):1270519-1284243	0.1988
NM_177401	chr19(.):1243551-1264142	0.1778
NM_001001975	chr19(.):1236748-1249824	0.1964
